session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-08-18,GBU,OPT,GBUU6 C10200,2026-09-04,C,1.02,0.332800000,3,
2026-08-18,GBU,OPT,GBUU6 C10300,2026-09-04,C,1.03,0.322900000,3,
2026-08-18,GBU,OPT,GBUU6 C10400,2026-09-04,C,1.04,0.312900000,3,
2026-08-18,GBU,OPT,GBUU6 C10500,2026-09-04,C,1.05,0.302900000,3,
2026-08-18,GBU,OPT,GBUU6 C10600,2026-09-04,C,1.06,0.292900000,3,
2026-08-18,GBU,OPT,GBUU6 C10700,2026-09-04,C,1.07,0.282900000,3,
2026-08-18,GBU,OPT,GBUU6 C10800,2026-09-04,C,1.08,0.272900000,3,
2026-08-18,GBU,OPT,GBUU6 C10900,2026-09-04,C,1.09,0.263000000,3,
2026-08-18,GBU,OPT,GBUU6 C11000,2026-09-04,C,1.1,0.253000000,3,
2026-08-18,GBU,OPT,GBUU6 C11100,2026-09-04,C,1.11,0.243000000,3,
2026-08-18,GBU,OPT,GBUU6 C11200,2026-09-04,C,1.12,0.233000000,3,
2026-08-18,GBU,OPT,GBUU6 C11300,2026-09-04,C,1.13,0.223000000,3,
2026-08-18,GBU,OPT,GBUU6 C11400,2026-09-04,C,1.14,0.213000000,3,
2026-08-18,GBU,OPT,GBUU6 C11500,2026-09-04,C,1.15,0.203100000,3,
2026-08-18,GBU,OPT,GBUU6 C11600,2026-09-04,C,1.16,0.193100000,3,
2026-08-18,GBU,OPT,GBUU6 C11650,2026-09-04,C,1.165,0.188100000,3,
2026-08-18,GBU,OPT,GBUU6 C11700,2026-09-04,C,1.17,0.183100000,3,
2026-08-18,GBU,OPT,GBUU6 C11750,2026-09-04,C,1.175,0.178100000,3,
2026-08-18,GBU,OPT,GBUU6 C11800,2026-09-04,C,1.18,0.173100000,3,
2026-08-18,GBU,OPT,GBUU6 C11850,2026-09-04,C,1.185,0.168100000,3,
2026-08-18,GBU,OPT,GBUU6 C11900,2026-09-04,C,1.19,0.163100000,3,
2026-08-18,GBU,OPT,GBUU6 C11950,2026-09-04,C,1.195,0.158100000,3,
2026-08-18,GBU,OPT,GBUU6 C12000,2026-09-04,C,1.2,0.153100000,3,1
2026-08-18,GBU,OPT,GBUU6 C12050,2026-09-04,C,1.205,0.148100000,3,
2026-08-18,GBU,OPT,GBUU6 C12100,2026-09-04,C,1.21,0.143200000,3,1
2026-08-18,GBU,OPT,GBUU6 C12150,2026-09-04,C,1.215,0.138200000,3,
2026-08-18,GBU,OPT,GBUU6 C12200,2026-09-04,C,1.22,0.133200000,3,
2026-08-18,GBU,OPT,GBUU6 C12250,2026-09-04,C,1.225,0.128200000,3,
2026-08-18,GBU,OPT,GBUU6 C12300,2026-09-04,C,1.23,0.123200000,3,
2026-08-18,GBU,OPT,GBUU6 C12350,2026-09-04,C,1.235,0.118200000,3,
2026-08-18,GBU,OPT,GBUU6 C12400,2026-09-04,C,1.24,0.113200000,3,
2026-08-18,GBU,OPT,GBUU6 C12450,2026-09-04,C,1.245,0.108200000,3,
2026-08-18,GBU,OPT,GBUU6 C12500,2026-09-04,C,1.25,0.103200000,3,
