session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-09-04,GBU,OPT,GBUU6 C10200,2026-09-04,C,1.02,0.330500000,2,
2026-09-04,GBU,OPT,GBUU6 C10300,2026-09-04,C,1.03,0.320500000,2,
2026-09-04,GBU,OPT,GBUU6 C10400,2026-09-04,C,1.04,0.310500000,2,
2026-09-04,GBU,OPT,GBUU6 C10500,2026-09-04,C,1.05,0.300500000,2,
2026-09-04,GBU,OPT,GBUU6 C10600,2026-09-04,C,1.06,0.290500000,2,
2026-09-04,GBU,OPT,GBUU6 C10700,2026-09-04,C,1.07,0.280500000,2,
2026-09-04,GBU,OPT,GBUU6 C10800,2026-09-04,C,1.08,0.270500000,2,
2026-09-04,GBU,OPT,GBUU6 C10900,2026-09-04,C,1.09,0.260500000,2,
2026-09-04,GBU,OPT,GBUU6 C11000,2026-09-04,C,1.1,0.250500000,2,
2026-09-04,GBU,OPT,GBUU6 C11100,2026-09-04,C,1.11,0.240500000,2,
2026-09-04,GBU,OPT,GBUU6 C11200,2026-09-04,C,1.12,0.230500000,2,
2026-09-04,GBU,OPT,GBUU6 C11300,2026-09-04,C,1.13,0.220500000,2,
2026-09-04,GBU,OPT,GBUU6 C11400,2026-09-04,C,1.14,0.210500000,2,
2026-09-04,GBU,OPT,GBUU6 C11500,2026-09-04,C,1.15,0.200500000,2,
2026-09-04,GBU,OPT,GBUU6 C11600,2026-09-04,C,1.16,0.190500000,2,
2026-09-04,GBU,OPT,GBUU6 C11650,2026-09-04,C,1.165,0.185500000,2,
2026-09-04,GBU,OPT,GBUU6 C11700,2026-09-04,C,1.17,0.180500000,2,
2026-09-04,GBU,OPT,GBUU6 C11750,2026-09-04,C,1.175,0.175500000,2,
2026-09-04,GBU,OPT,GBUU6 C11800,2026-09-04,C,1.18,0.170500000,2,
2026-09-04,GBU,OPT,GBUU6 C11850,2026-09-04,C,1.185,0.165500000,2,
2026-09-04,GBU,OPT,GBUU6 C11900,2026-09-04,C,1.19,0.160500000,2,
2026-09-04,GBU,OPT,GBUU6 C11950,2026-09-04,C,1.195,0.155500000,2,
2026-09-04,GBU,OPT,GBUU6 C12000,2026-09-04,C,1.2,0.150500000,2,
2026-09-04,GBU,OPT,GBUU6 C12050,2026-09-04,C,1.205,0.145500000,2,
2026-09-04,GBU,OPT,GBUU6 C12100,2026-09-04,C,1.21,0.140500000,2,
2026-09-04,GBU,OPT,GBUU6 C12150,2026-09-04,C,1.215,0.135500000,2,
2026-09-04,GBU,OPT,GBUU6 C12200,2026-09-04,C,1.22,0.130500000,2,
2026-09-04,GBU,OPT,GBUU6 C12250,2026-09-04,C,1.225,0.125500000,2,
2026-09-04,GBU,OPT,GBUU6 C12300,2026-09-04,C,1.23,0.120500000,2,
2026-09-04,GBU,OPT,GBUU6 C12350,2026-09-04,C,1.235,0.115500000,2,
2026-09-04,GBU,OPT,GBUU6 C12400,2026-09-04,C,1.24,0.110500000,2,
2026-09-04,GBU,OPT,GBUU6 C12450,2026-09-04,C,1.245,0.105500000,2,
2026-09-04,GBU,OPT,GBUU6 C12500,2026-09-04,C,1.25,0.100500000,2,
2026-09-04,GBU,OPT,GBUU6 C12550,2026-09-04,C,1.255,0.095500000,2,
2026-09-04,GBU,OPT,GBUU6 C12600,2026-09-04,C,1.26,0.090500000,2,
2026-09-04,GBU,OPT,GBUU6 C12650,2026-09-04,C,1.265,0.085500000,2,
2026-09-04,GBU,OPT,GBUU6 C12700,2026-09-04,C,1.27,0.080500000,2,
2026-09-04,GBU,OPT,GBUU6 C12750,2026-09-04,C,1.275,0.075500000,2,
2026-09-04,GBU,OPT,GBUU6 C12800,2026-09-04,C,1.28,0.070500000,2,
2026-09-04,GBU,OPT,GBUU6 C12850,2026-09-04,C,1.285,0.065500000,2,
2026-09-04,GBU,OPT,GBUU6 C12900,2026-09-04,C,1.29,0.060500000,2,
2026-09-04,GBU,OPT,GBUU6 C12950,2026-09-04,C,1.295,0.055500000,2,
2026-09-04,GBU,OPT,GBUU6 C13000,2026-09-04,C,1.3,0.050500000,2,
2026-09-04,GBU,OPT,GBUU6 C13050,2026-09-04,C,1.305,0.045500000,2,
2026-09-04,GBU,OPT,GBUU6 C13100,2026-09-04,C,1.31,0.040500000,2,
2026-09-04,GBU,OPT,GBUU6 C13150,2026-09-04,C,1.315,0.035500000,2,
2026-09-04,GBU,OPT,GBUU6 C13200,2026-09-04,C,1.32,0.030500000,2,
2026-09-04,GBU,OPT,GBUU6 C13250,2026-09-04,C,1.325,0.025500000,2,
2026-09-04,GBU,OPT,GBUU6 C13275,2026-09-04,C,1.3275,0.023000000,2,
2026-09-04,GBU,OPT,GBUU6 C13300,2026-09-04,C,1.33,0.020500000,2,
2026-09-04,GBU,OPT,GBUU6 C13325,2026-09-04,C,1.3325,0.018000000,2,
2026-09-04,GBU,OPT,GBUU6 C13350,2026-09-04,C,1.335,0.015500000,2,
2026-09-04,GBU,OPT,GBUU6 C13375,2026-09-04,C,1.3375,0.013000000,2,
2026-09-04,GBU,OPT,GBUU6 C13400,2026-09-04,C,1.34,0.010500000,2,
2026-09-04,GBU,OPT,GBUU6 C13425,2026-09-04,C,1.3425,0.008000000,2,
2026-09-04,GBU,OPT,GBUU6 C13450,2026-09-04,C,1.345,0.005500000,2,
2026-09-04,GBU,OPT,GBUU6 C13475,2026-09-04,C,1.3475,0.003000000,2,
2026-09-04,GBU,OPT,GBUU6 C13500,2026-09-04,C,1.35,0.000500000,2,
2026-09-04,GBU,OPT,GBUU6 C13525,2026-09-04,C,1.3525,0.000000000,2,
2026-09-04,GBU,OPT,GBUU6 C13550,2026-09-04,C,1.355,0.000000000,2,
2026-09-04,GBU,OPT,GBUU6 C13575,2026-09-04,C,1.3575,0.000000000,2,
