session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-09-14,6J,FUT,6JU6,2026-09-14,,,0.006462500,2,114307
2026-09-14,6J,FUT,6JV6,2026-10-19,,,0.006511500,3,1844
2026-09-14,6J,FUT,6JX6,2026-11-16,,,0.006526000,3,322
2026-09-14,6J,FUT,6JZ6,2026-12-14,,,0.006541000,3,419697
2026-09-14,6J,FUT,6JF7,2027-01-15,,,0.006558000,3,
2026-09-14,6J,FUT,6JG7,2027-02-12,,,0.006573500,3,
2026-09-14,6J,FUT,6JH7,2027-03-15,,,0.006590000,3,828
2026-09-14,6J,FUT,6JJ7,2027-04-19,,,0.006609000,3,
2026-09-14,6J,FUT,6JK7,2027-05-17,,,0.006624000,3,
2026-09-14,6J,FUT,6JM7,2027-06-14,,,0.006640000,3,216
2026-09-14,6J,FUT,6JN7,2027-07-19,,,0.006657500,3,
2026-09-14,6J,FUT,6JQ7,2027-08-16,,,0.006672500,3,
2026-09-14,6J,FUT,6JU7,2027-09-13,,,0.006687500,3,86
2026-09-14,6J,FUT,6JV7,2027-10-18,,,0.006704500,3,
2026-09-14,6J,FUT,6JX7,2027-11-15,,,0.006718500,3,
2026-09-14,6J,FUT,6JZ7,2027-12-13,,,0.006734000,3,14
2026-09-14,6J,FUT,6JF8,2028-01-14,,,0.006748000,3,
2026-09-14,6J,FUT,6JG8,2028-02-14,,,0.006763500,3,
2026-09-14,6J,FUT,6JH8,2028-03-13,,,0.006777500,3,
2026-09-14,6J,FUT,6JJ8,2028-04-17,,,0.006795500,3,
2026-09-14,6J,FUT,6JK8,2028-05-15,,,0.006809500,3,
2026-09-14,6J,FUT,6JM8,2028-06-16,,,0.006825500,3,
2026-09-14,6J,FUT,6JN8,2028-07-17,,,0.006841500,3,
2026-09-14,6J,FUT,6JQ8,2028-08-14,,,0.006856000,3,
2026-09-14,6J,FUT,6JU8,2028-09-18,,,0.006874000,3,
2026-09-14,6J,FUT,6JZ8,2028-12-18,,,0.006910500,3,
2026-09-14,6J,FUT,6JH9,2029-03-19,,,0.006947000,3,
2026-09-14,6J,FUT,6JM9,2029-06-15,,,0.006983000,3,
2026-09-14,6J,FUT,6JU9,2029-09-17,,,0.007021500,3,
2026-09-14,6J,FUT,6JZ9,2029-12-17,,,0.007059500,3,
2026-09-14,6J,FUT,6JH0,2030-03-18,,,0.007097500,3,
2026-09-14,6J,FUT,6JM0,2030-06-17,,,0.007136500,3,
2026-09-14,6J,FUT,6JU0,2030-09-16,,,0.007175500,3,
2026-09-14,6J,FUT,6JZ0,2030-12-16,,,0.007215000,3,
2026-09-14,6J,FUT,6JH1,2031-03-17,,,0.007255000,3,
2026-09-14,6J,FUT,6JM1,2031-06-16,,,0.007295500,3,
2026-09-14,6J,FUT,6JU1,2031-09-15,,,0.007336000,3,
