session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-09-08,CHU,OPT,CHUV6 C1140,2026-10-09,C,1.14,0.109200000,3,
2026-09-08,CHU,OPT,CHUV6 C1150,2026-10-09,C,1.15,0.099200000,3,
2026-09-08,CHU,OPT,CHUV6 C1160,2026-10-09,C,1.16,0.089300000,3,
2026-09-08,CHU,OPT,CHUV6 C1170,2026-10-09,C,1.17,0.079300000,3,
2026-09-08,CHU,OPT,CHUV6 C1180,2026-10-09,C,1.18,0.069400000,3,
2026-09-08,CHU,OPT,CHUV6 C1190,2026-10-09,C,1.19,0.059500000,3,
2026-09-08,CHU,OPT,CHUV6 C1195,2026-10-09,C,1.195,0.054500000,3,
2026-09-08,CHU,OPT,CHUV6 C1200,2026-10-09,C,1.2,0.049600000,3,
2026-09-08,CHU,OPT,CHUV6 C1205,2026-10-09,C,1.205,0.044800000,3,
2026-09-08,CHU,OPT,CHUV6 C1210,2026-10-09,C,1.21,0.040000000,3,
2026-09-08,CHU,OPT,CHUV6 C1215,2026-10-09,C,1.215,0.035300000,3,
2026-09-08,CHU,OPT,CHUV6 C1220,2026-10-09,C,1.22,0.030800000,3,
2026-09-08,CHU,OPT,CHUV6 C1225,2026-10-09,C,1.225,0.026400000,3,1
2026-09-08,CHU,OPT,CHUV6 C1230,2026-10-09,C,1.23,0.022400000,3,
2026-09-08,CHU,OPT,CHUV6 C1235,2026-10-09,C,1.235,0.018600000,3,
2026-09-08,CHU,OPT,CHUV6 C1240,2026-10-09,C,1.24,0.015100000,3,
2026-09-08,CHU,OPT,CHUV6 C1245,2026-10-09,C,1.245,0.012100000,3,47
2026-09-08,CHU,OPT,CHUV6 C1250,2026-10-09,C,1.25,0.009500000,3,183
2026-09-08,CHU,OPT,CHUV6 C1255,2026-10-09,C,1.255,0.007400000,3,1117
2026-09-08,CHU,OPT,CHUV6 C1260,2026-10-09,C,1.26,0.005600000,3,72
2026-09-08,CHU,OPT,CHUV6 C1265,2026-10-09,C,1.265,0.004300000,3,45
2026-09-08,CHU,OPT,CHUV6 C1270,2026-10-09,C,1.27,0.003300000,3,3
2026-09-08,CHU,OPT,CHUV6 C1275,2026-10-09,C,1.275,0.002500000,3,46
2026-09-08,CHU,OPT,CHUV6 C1280,2026-10-09,C,1.28,0.001900000,3,3
2026-09-08,CHU,OPT,CHUV6 C1285,2026-10-09,C,1.285,0.001400000,3,3
2026-09-08,CHU,OPT,CHUV6 C1290,2026-10-09,C,1.29,0.001000000,3,211
2026-09-08,CHU,OPT,CHUV6 C1295,2026-10-09,C,1.295,0.000800000,3,18
2026-09-08,CHU,OPT,CHUV6 C1300,2026-10-09,C,1.3,0.000600000,3,11
2026-09-08,CHU,OPT,CHUV6 C1305,2026-10-09,C,1.305,0.000450000,3,19
2026-09-08,CHU,OPT,CHUV6 C1310,2026-10-09,C,1.31,0.000350000,3,2
2026-09-08,CHU,OPT,CHUV6 C1315,2026-10-09,C,1.315,0.000300000,3,11
2026-09-08,CHU,OPT,CHUV6 C1320,2026-10-09,C,1.32,0.000250000,3,13
2026-09-08,CHU,OPT,CHUV6 C1325,2026-10-09,C,1.325,0.000200000,3,11
2026-09-08,CHU,OPT,CHUV6 C1330,2026-10-09,C,1.33,0.000150000,3,1
2026-09-08,CHU,OPT,CHUV6 C1335,2026-10-09,C,1.335,0.000150000,3,
2026-09-08,CHU,OPT,CHUV6 C1340,2026-10-09,C,1.34,0.000100000,3,
2026-09-08,CHU,OPT,CHUV6 C1345,2026-10-09,C,1.345,0.000100000,3,
2026-09-08,CHU,OPT,CHUV6 C1350,2026-10-09,C,1.35,0.000100000,3,
2026-09-08,CHU,OPT,CHUV6 C1355,2026-10-09,C,1.355,0.000050000,3,
2026-09-08,CHU,OPT,CHUV6 C1360,2026-10-09,C,1.36,0.000050000,3,2
2026-09-08,CHU,OPT,CHUV6 C1365,2026-10-09,C,1.365,0.000050000,3,
2026-09-08,CHU,OPT,CHUV6 C1370,2026-10-09,C,1.37,0.000050000,3,
2026-09-08,CHU,OPT,CHUV6 C1375,2026-10-09,C,1.375,0.000050000,3,
2026-09-08,CHU,OPT,CHUV6 C1380,2026-10-09,C,1.38,0.000050000,3,245
2026-09-08,CHU,OPT,CHUV6 C1385,2026-10-09,C,1.385,0.000050000,3,
2026-09-08,CHU,OPT,CHUV6 C1390,2026-10-09,C,1.39,0.000050000,3,
2026-09-08,CHU,OPT,CHUV6 C1395,2026-10-09,C,1.395,0.000050000,3,
2026-09-08,CHU,OPT,CHUV6 C1400,2026-10-09,C,1.4,0.000050000,3,1
2026-09-08,CHU,OPT,CHUV6 C1410,2026-10-09,C,1.41,0.000050000,3,
2026-09-08,CHU,OPT,CHUV6 C1420,2026-10-09,C,1.42,0.000050000,3,
2026-09-08,CHU,OPT,CHUV6 C1430,2026-10-09,C,1.43,0.000050000,3,
2026-09-08,CHU,OPT,CHUV6 C1440,2026-10-09,C,1.44,0.000050000,3,
2026-09-08,CHU,OPT,CHUV6 C1450,2026-10-09,C,1.45,0.000050000,3,1
2026-09-08,CHU,OPT,CHUV6 P1140,2026-10-09,P,1.14,0.000050000,3,
2026-09-08,CHU,OPT,CHUV6 P1150,2026-10-09,P,1.15,0.000050000,3,
2026-09-08,CHU,OPT,CHUV6 P1160,2026-10-09,P,1.16,0.000050000,3,1
2026-09-08,CHU,OPT,CHUV6 P1170,2026-10-09,P,1.17,0.000050000,3,1
2026-09-08,CHU,OPT,CHUV6 P1180,2026-10-09,P,1.18,0.000050000,3,17
2026-09-08,CHU,OPT,CHUV6 P1190,2026-10-09,P,1.19,0.000100000,3,5
2026-09-08,CHU,OPT,CHUV6 P1195,2026-10-09,P,1.195,0.000150000,3,1
2026-09-08,CHU,OPT,CHUV6 P1200,2026-10-09,P,1.2,0.000200000,3,252
2026-09-08,CHU,OPT,CHUV6 P1205,2026-10-09,P,1.205,0.000350000,3,2
2026-09-08,CHU,OPT,CHUV6 P1210,2026-10-09,P,1.21,0.000500000,3,1
