session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-07-16,CAU,OPT,CAUQ6 C5600,2026-08-07,C,0.56,0.153400000,3,
2026-07-16,CAU,OPT,CAUQ6 C5700,2026-08-07,C,0.57,0.143400000,3,
2026-07-16,CAU,OPT,CAUQ6 C5800,2026-08-07,C,0.58,0.133400000,3,
2026-07-16,CAU,OPT,CAUQ6 C5900,2026-08-07,C,0.59,0.123400000,3,
2026-07-16,CAU,OPT,CAUQ6 C6000,2026-08-07,C,0.6,0.113500000,3,
2026-07-16,CAU,OPT,CAUQ6 C6100,2026-08-07,C,0.61,0.103500000,3,
2026-07-16,CAU,OPT,CAUQ6 C6200,2026-08-07,C,0.62,0.093500000,3,
2026-07-16,CAU,OPT,CAUQ6 C6300,2026-08-07,C,0.63,0.083500000,3,
2026-07-16,CAU,OPT,CAUQ6 C6400,2026-08-07,C,0.64,0.073500000,3,
2026-07-16,CAU,OPT,CAUQ6 C6500,2026-08-07,C,0.65,0.063600000,3,
2026-07-16,CAU,OPT,CAUQ6 C6550,2026-08-07,C,0.655,0.058600000,3,
2026-07-16,CAU,OPT,CAUQ6 C6600,2026-08-07,C,0.66,0.053600000,3,
2026-07-16,CAU,OPT,CAUQ6 C6650,2026-08-07,C,0.665,0.048600000,3,
2026-07-16,CAU,OPT,CAUQ6 C6700,2026-08-07,C,0.67,0.043600000,3,
2026-07-16,CAU,OPT,CAUQ6 C6750,2026-08-07,C,0.675,0.038600000,3,
2026-07-16,CAU,OPT,CAUQ6 C6800,2026-08-07,C,0.68,0.033700000,3,
2026-07-16,CAU,OPT,CAUQ6 C6850,2026-08-07,C,0.685,0.028700000,3,
2026-07-16,CAU,OPT,CAUQ6 C6900,2026-08-07,C,0.69,0.023700000,3,
2026-07-16,CAU,OPT,CAUQ6 C6950,2026-08-07,C,0.695,0.018800000,3,1
2026-07-16,CAU,OPT,CAUQ6 C6960,2026-08-07,C,0.696,0.017800000,3,
2026-07-16,CAU,OPT,CAUQ6 C6970,2026-08-07,C,0.697,0.016800000,3,
2026-07-16,CAU,OPT,CAUQ6 C6980,2026-08-07,C,0.698,0.015800000,3,
2026-07-16,CAU,OPT,CAUQ6 C6990,2026-08-07,C,0.699,0.014900000,3,
2026-07-16,CAU,OPT,CAUQ6 C7000,2026-08-07,C,0.7,0.013900000,3,1
2026-07-16,CAU,OPT,CAUQ6 C7010,2026-08-07,C,0.701,0.012900000,3,
2026-07-16,CAU,OPT,CAUQ6 C7020,2026-08-07,C,0.702,0.012000000,3,
2026-07-16,CAU,OPT,CAUQ6 C7030,2026-08-07,C,0.703,0.011000000,3,908
2026-07-16,CAU,OPT,CAUQ6 C7040,2026-08-07,C,0.704,0.010100000,3,21
2026-07-16,CAU,OPT,CAUQ6 C7050,2026-08-07,C,0.705,0.009200000,3,114
2026-07-16,CAU,OPT,CAUQ6 C7060,2026-08-07,C,0.706,0.008300000,3,3
2026-07-16,CAU,OPT,CAUQ6 C7070,2026-08-07,C,0.707,0.007500000,3,39
2026-07-16,CAU,OPT,CAUQ6 C7080,2026-08-07,C,0.708,0.006700000,3,111
2026-07-16,CAU,OPT,CAUQ6 C7090,2026-08-07,C,0.709,0.005900000,3,192
2026-07-16,CAU,OPT,CAUQ6 C7100,2026-08-07,C,0.71,0.005200000,3,502
2026-07-16,CAU,OPT,CAUQ6 C7110,2026-08-07,C,0.711,0.004500000,3,253
2026-07-16,CAU,OPT,CAUQ6 C7120,2026-08-07,C,0.712,0.003800000,3,235
