session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-06-01,EUU,OPT,EUUM6 C0900,2026-06-05,C,0.9,0.263700000,3,
2026-06-01,EUU,OPT,EUUM6 C0910,2026-06-05,C,0.91,0.253800000,3,
2026-06-01,EUU,OPT,EUUM6 C0920,2026-06-05,C,0.92,0.243800000,3,
2026-06-01,EUU,OPT,EUUM6 C0930,2026-06-05,C,0.93,0.233800000,3,
2026-06-01,EUU,OPT,EUUM6 C0940,2026-06-05,C,0.94,0.223800000,3,
2026-06-01,EUU,OPT,EUUM6 C0950,2026-06-05,C,0.95,0.213800000,3,
2026-06-01,EUU,OPT,EUUM6 C0960,2026-06-05,C,0.96,0.203800000,3,
2026-06-01,EUU,OPT,EUUM6 C0970,2026-06-05,C,0.97,0.193800000,3,
2026-06-01,EUU,OPT,EUUM6 C0980,2026-06-05,C,0.98,0.183800000,3,
2026-06-01,EUU,OPT,EUUM6 C0990,2026-06-05,C,0.99,0.173800000,3,
2026-06-01,EUU,OPT,EUUM6 C1000,2026-06-05,C,1,0.163800000,3,
2026-06-01,EUU,OPT,EUUM6 C1005,2026-06-05,C,1.005,0.158800000,3,
2026-06-01,EUU,OPT,EUUM6 C1010,2026-06-05,C,1.01,0.153800000,3,
2026-06-01,EUU,OPT,EUUM6 C1015,2026-06-05,C,1.015,0.148800000,3,
2026-06-01,EUU,OPT,EUUM6 C1020,2026-06-05,C,1.02,0.143800000,3,
2026-06-01,EUU,OPT,EUUM6 C1025,2026-06-05,C,1.025,0.138800000,3,
2026-06-01,EUU,OPT,EUUM6 C1030,2026-06-05,C,1.03,0.133800000,3,
2026-06-01,EUU,OPT,EUUM6 C1035,2026-06-05,C,1.035,0.128800000,3,
2026-06-01,EUU,OPT,EUUM6 C1040,2026-06-05,C,1.04,0.123800000,3,
2026-06-01,EUU,OPT,EUUM6 C1045,2026-06-05,C,1.045,0.118800000,3,
2026-06-01,EUU,OPT,EUUM6 C1050,2026-06-05,C,1.05,0.113800000,3,
2026-06-01,EUU,OPT,EUUM6 C1055,2026-06-05,C,1.055,0.108800000,3,0
2026-06-01,EUU,OPT,EUUM6 C1060,2026-06-05,C,1.06,0.103800000,3,
2026-06-01,EUU,OPT,EUUM6 C1065,2026-06-05,C,1.065,0.098800000,3,
2026-06-01,EUU,OPT,EUUM6 C1070,2026-06-05,C,1.07,0.093800000,3,
2026-06-01,EUU,OPT,EUUM6 C1075,2026-06-05,C,1.075,0.088800000,3,
2026-06-01,EUU,OPT,EUUM6 C1080,2026-06-05,C,1.08,0.083800000,3,1
2026-06-01,EUU,OPT,EUUM6 C1085,2026-06-05,C,1.085,0.078800000,3,
2026-06-01,EUU,OPT,EUUM6 C1090,2026-06-05,C,1.09,0.073800000,3,
2026-06-01,EUU,OPT,EUUM6 C1095,2026-06-05,C,1.095,0.068800000,3,1
2026-06-01,EUU,OPT,EUUM6 C1100,2026-06-05,C,1.1,0.063800000,3,29
2026-06-01,EUU,OPT,EUUM6 C1105,2026-06-05,C,1.105,0.058800000,3,
2026-06-01,EUU,OPT,EUUM6 C1110,2026-06-05,C,1.11,0.053800000,3,27
2026-06-01,EUU,OPT,EUUM6 C1115,2026-06-05,C,1.115,0.048800000,3,
2026-06-01,EUU,OPT,EUUM6 C1120,2026-06-05,C,1.12,0.043800000,3,2
2026-06-01,EUU,OPT,EUUM6 C1125,2026-06-05,C,1.125,0.038800000,3,
2026-06-01,EUU,OPT,EUUM6 C1130,2026-06-05,C,1.13,0.033800000,3,6
2026-06-01,EUU,OPT,EUUM6 C1135,2026-06-05,C,1.135,0.028900000,3,1
2026-06-01,EUU,OPT,EUUM6 C1140,2026-06-05,C,1.14,0.023900000,3,27
2026-06-01,EUU,OPT,EUUM6 C1142,2026-06-05,C,1.1425,0.021400000,3,
2026-06-01,EUU,OPT,EUUM6 C1145,2026-06-05,C,1.145,0.019000000,3,5
2026-06-01,EUU,OPT,EUUM6 C1147,2026-06-05,C,1.1475,0.016500000,3,
2026-06-01,EUU,OPT,EUUM6 C1150,2026-06-05,C,1.15,0.014100000,3,330
2026-06-01,EUU,OPT,EUUM6 C1152,2026-06-05,C,1.1525,0.011700000,3,2
2026-06-01,EUU,OPT,EUUM6 C1155,2026-06-05,C,1.155,0.009400000,3,665
2026-06-01,EUU,OPT,EUUM6 C1157,2026-06-05,C,1.1575,0.007300000,3,2
2026-06-01,EUU,OPT,EUUM6 C1160,2026-06-05,C,1.16,0.005400000,3,770
2026-06-01,EUU,OPT,EUUM6 C1162,2026-06-05,C,1.1625,0.003700000,3,161
2026-06-01,EUU,OPT,EUUM6 C1165,2026-06-05,C,1.165,0.002400000,3,2824
2026-06-01,EUU,OPT,EUUM6 C1167,2026-06-05,C,1.1675,0.001400000,3,664
2026-06-01,EUU,OPT,EUUM6 C1170,2026-06-05,C,1.17,0.000800000,3,4945
2026-06-01,EUU,OPT,EUUM6 C1172,2026-06-05,C,1.1725,0.000500000,3,1269
2026-06-01,EUU,OPT,EUUM6 C1175,2026-06-05,C,1.175,0.000250000,3,1237
2026-06-01,EUU,OPT,EUUM6 C1177,2026-06-05,C,1.1775,0.000150000,3,273
2026-06-01,EUU,OPT,EUUM6 C1180,2026-06-05,C,1.18,0.000100000,3,3703
2026-06-01,EUU,OPT,EUUM6 C1182,2026-06-05,C,1.1825,0.000050000,3,219
2026-06-01,EUU,OPT,EUUM6 C1185,2026-06-05,C,1.185,0.000050000,3,2697
2026-06-01,EUU,OPT,EUUM6 C1187,2026-06-05,C,1.1875,0.000050000,3,508
2026-06-01,EUU,OPT,EUUM6 C1190,2026-06-05,C,1.19,0.000050000,3,3451
2026-06-01,EUU,OPT,EUUM6 C1192,2026-06-05,C,1.1925,0.000050000,3,33
2026-06-01,EUU,OPT,EUUM6 C1195,2026-06-05,C,1.195,0.000050000,3,3829
2026-06-01,EUU,OPT,EUUM6 C1197,2026-06-05,C,1.1975,0.000050000,3,17
2026-06-01,EUU,OPT,EUUM6 C1200,2026-06-05,C,1.2,0.000050000,3,5246
2026-06-01,EUU,OPT,EUUM6 C1205,2026-06-05,C,1.205,0.000050000,3,1261
2026-06-01,EUU,OPT,EUUM6 C1210,2026-06-05,C,1.21,0.000050000,3,2433
2026-06-01,EUU,OPT,EUUM6 C1215,2026-06-05,C,1.215,0.000050000,3,1362
2026-06-01,EUU,OPT,EUUM6 C1220,2026-06-05,C,1.22,0.000050000,3,6053
2026-06-01,EUU,OPT,EUUM6 C1225,2026-06-05,C,1.225,0.000050000,3,804
2026-06-01,EUU,OPT,EUUM6 C1230,2026-06-05,C,1.23,0.000050000,3,688
2026-06-01,EUU,OPT,EUUM6 C1235,2026-06-05,C,1.235,0.000050000,3,744
2026-06-01,EUU,OPT,EUUM6 C1240,2026-06-05,C,1.24,0.000050000,3,1061
2026-06-01,EUU,OPT,EUUM6 C1245,2026-06-05,C,1.245,0.000050000,3,537
2026-06-01,EUU,OPT,EUUM6 C1250,2026-06-05,C,1.25,0.000050000,3,2010
2026-06-01,EUU,OPT,EUUM6 C1255,2026-06-05,C,1.255,0.000050000,3,8
2026-06-01,EUU,OPT,EUUM6 C1260,2026-06-05,C,1.26,0.000050000,3,1673
2026-06-01,EUU,OPT,EUUM6 C1270,2026-06-05,C,1.27,0.000050000,3,92
2026-06-01,EUU,OPT,EUUM6 C1280,2026-06-05,C,1.28,0.000050000,3,636
2026-06-01,EUU,OPT,EUUM6 C1290,2026-06-05,C,1.29,0.000050000,3,97
2026-06-01,EUU,OPT,EUUM6 C1300,2026-06-05,C,1.3,0.000050000,3,473
2026-06-01,EUU,OPT,EUUM6 C1310,2026-06-05,C,1.31,0.000050000,3,20
2026-06-01,EUU,OPT,EUUM6 C1320,2026-06-05,C,1.32,0.000050000,3,17
2026-06-01,EUU,OPT,EUUM6 C1330,2026-06-05,C,1.33,0.000050000,3,22
2026-06-01,EUU,OPT,EUUM6 C1340,2026-06-05,C,1.34,0.000050000,3,15
2026-06-01,EUU,OPT,EUUM6 C1350,2026-06-05,C,1.35,0.000050000,3,305
2026-06-01,EUU,OPT,EUUM6 P0900,2026-06-05,P,0.9,0.000050000,3,
2026-06-01,EUU,OPT,EUUM6 P0910,2026-06-05,P,0.91,0.000050000,3,
2026-06-01,EUU,OPT,EUUM6 P0920,2026-06-05,P,0.92,0.000050000,3,
2026-06-01,EUU,OPT,EUUM6 P0930,2026-06-05,P,0.93,0.000050000,3,84
2026-06-01,EUU,OPT,EUUM6 P0940,2026-06-05,P,0.94,0.000050000,3,
2026-06-01,EUU,OPT,EUUM6 P0950,2026-06-05,P,0.95,0.000050000,3,
2026-06-01,EUU,OPT,EUUM6 P0960,2026-06-05,P,0.96,0.000050000,3,
2026-06-01,EUU,OPT,EUUM6 P0970,2026-06-05,P,0.97,0.000050000,3,
2026-06-01,EUU,OPT,EUUM6 P0980,2026-06-05,P,0.98,0.000050000,3,5
2026-06-01,EUU,OPT,EUUM6 P0990,2026-06-05,P,0.99,0.000050000,3,40
2026-06-01,EUU,OPT,EUUM6 P1000,2026-06-05,P,1,0.000050000,3,243
2026-06-01,EUU,OPT,EUUM6 P1005,2026-06-05,P,1.005,0.000050000,3,
2026-06-01,EUU,OPT,EUUM6 P1010,2026-06-05,P,1.01,0.000050000,3,125
2026-06-01,EUU,OPT,EUUM6 P1015,2026-06-05,P,1.015,0.000050000,3,104
2026-06-01,EUU,OPT,EUUM6 P1020,2026-06-05,P,1.02,0.000050000,3,2
2026-06-01,EUU,OPT,EUUM6 P1025,2026-06-05,P,1.025,0.000050000,3,17
2026-06-01,EUU,OPT,EUUM6 P1030,2026-06-05,P,1.03,0.000050000,3,188
2026-06-01,EUU,OPT,EUUM6 P1035,2026-06-05,P,1.035,0.000050000,3,1
2026-06-01,EUU,OPT,EUUM6 P1040,2026-06-05,P,1.04,0.000050000,3,1
2026-06-01,EUU,OPT,EUUM6 P1045,2026-06-05,P,1.045,0.000050000,3,2
2026-06-01,EUU,OPT,EUUM6 P1050,2026-06-05,P,1.05,0.000050000,3,3294
2026-06-01,EUU,OPT,EUUM6 P1055,2026-06-05,P,1.055,0.000050000,3,3
2026-06-01,EUU,OPT,EUUM6 P1060,2026-06-05,P,1.06,0.000050000,3,70
2026-06-01,EUU,OPT,EUUM6 P1065,2026-06-05,P,1.065,0.000050000,3,21
2026-06-01,EUU,OPT,EUUM6 P1070,2026-06-05,P,1.07,0.000050000,3,205
2026-06-01,EUU,OPT,EUUM6 P1075,2026-06-05,P,1.075,0.000050000,3,72
2026-06-01,EUU,OPT,EUUM6 P1080,2026-06-05,P,1.08,0.000050000,3,592
2026-06-01,EUU,OPT,EUUM6 P1085,2026-06-05,P,1.085,0.000050000,3,99
2026-06-01,EUU,OPT,EUUM6 P1090,2026-06-05,P,1.09,0.000050000,3,194
2026-06-01,EUU,OPT,EUUM6 P1095,2026-06-05,P,1.095,0.000050000,3,202
2026-06-01,EUU,OPT,EUUM6 P1100,2026-06-05,P,1.1,0.000050000,3,1878
2026-06-01,EUU,OPT,EUUM6 P1105,2026-06-05,P,1.105,0.000050000,3,196
2026-06-01,EUU,OPT,EUUM6 P1110,2026-06-05,P,1.11,0.000050000,3,1589
2026-06-01,EUU,OPT,EUUM6 P1115,2026-06-05,P,1.115,0.000050000,3,735
2026-06-01,EUU,OPT,EUUM6 P1120,2026-06-05,P,1.12,0.000050000,3,859
2026-06-01,EUU,OPT,EUUM6 P1125,2026-06-05,P,1.125,0.000050000,3,477
2026-06-01,EUU,OPT,EUUM6 P1130,2026-06-05,P,1.13,0.000050000,3,1952
2026-06-01,EUU,OPT,EUUM6 P1135,2026-06-05,P,1.135,0.000050000,3,2163
2026-06-01,EUU,OPT,EUUM6 P1140,2026-06-05,P,1.14,0.000050000,3,4784
2026-06-01,EUU,OPT,EUUM6 P1142,2026-06-05,P,1.1425,0.000100000,3,231
2026-06-01,EUU,OPT,EUUM6 P1145,2026-06-05,P,1.145,0.000100000,3,3737
