session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-08-07,6S,FUT,6SU6,2026-09-14,,,1.243000000,3,108831
2026-08-07,6S,FUT,6SZ6,2026-12-14,,,1.255700000,3,711
2026-08-07,6S,FUT,6SH7,2027-03-15,,,1.268900000,3,143
2026-08-07,6S,FUT,6SM7,2027-06-14,,,1.282100000,3,12
2026-08-07,6S,FUT,6SU7,2027-09-13,,,1.295100000,3,
2026-08-07,6S,FUT,6SZ7,2027-12-13,,,1.307700000,3,
2026-08-07,6S,FUT,6SH8,2028-03-13,,,1.320550000,3,
2026-08-07,6S,FUT,6SM8,2028-06-16,,,1.334250000,3,
2026-08-07,6S,FUT,6SU8,2028-09-18,,,1.347350000,3,
2026-08-07,6S,FUT,6SZ8,2028-12-18,,,1.359200000,3,
2026-08-07,6S,FUT,6SH9,2029-03-19,,,1.371300000,3,
2026-08-07,6S,FUT,6SM9,2029-06-15,,,1.383150000,3,
2026-08-07,6S,FUT,6SU9,2029-09-17,,,1.396100000,3,
2026-08-07,6S,FUT,6SZ9,2029-12-17,,,1.408850000,3,
2026-08-07,6S,FUT,6SH0,2030-03-18,,,1.421800000,3,
2026-08-07,6S,FUT,6SM0,2030-06-17,,,1.435000000,3,
2026-08-07,6S,FUT,6SU0,2030-09-16,,,1.448450000,3,
2026-08-07,6S,FUT,6SZ0,2030-12-16,,,1.462200000,3,
2026-08-07,6S,FUT,6SH1,2031-03-17,,,1.476150000,3,
2026-08-07,6S,FUT,6SM1,2031-06-16,,,1.490400000,3,
