session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-06-25,6E,FUT,6EN6,2026-07-13,,,1.138100000,3,3616
2026-06-25,6E,FUT,6EQ6,2026-08-17,,,1.139700000,3,6444
2026-06-25,6E,FUT,6EU6,2026-09-14,,,1.141100000,3,753848
2026-06-25,6E,FUT,6EV6,2026-10-19,,,1.142800000,3,2502
2026-06-25,6E,FUT,6EX6,2026-11-16,,,1.144150000,3,1500
2026-06-25,6E,FUT,6EZ6,2026-12-14,,,1.145450000,3,12380
2026-06-25,6E,FUT,6EF7,2027-01-15,,,1.147100000,3,
2026-06-25,6E,FUT,6EG7,2027-02-12,,,1.148500000,3,1
2026-06-25,6E,FUT,6EH7,2027-03-15,,,1.150100000,3,2453
2026-06-25,6E,FUT,6EJ7,2027-04-19,,,1.151850000,3,
2026-06-25,6E,FUT,6EK7,2027-05-17,,,1.153250000,3,
2026-06-25,6E,FUT,6EM7,2027-06-14,,,1.154650000,3,3223
2026-06-25,6E,FUT,6EN7,2027-07-19,,,1.156350000,3,
2026-06-25,6E,FUT,6EQ7,2027-08-16,,,1.157700000,3,
2026-06-25,6E,FUT,6EU7,2027-09-13,,,1.159000000,3,857
2026-06-25,6E,FUT,6EV7,2027-10-18,,,1.160700000,3,
2026-06-25,6E,FUT,6EX7,2027-11-15,,,1.162050000,3,
2026-06-25,6E,FUT,6EZ7,2027-12-13,,,1.163350000,3,1503
2026-06-25,6E,FUT,6EF8,2028-01-14,,,1.164900000,3,
2026-06-25,6E,FUT,6EG8,2028-02-14,,,1.166350000,3,
2026-06-25,6E,FUT,6EH8,2028-03-13,,,1.167700000,3,
2026-06-25,6E,FUT,6EJ8,2028-04-17,,,1.169400000,3,
2026-06-25,6E,FUT,6EK8,2028-05-15,,,1.170700000,3,
2026-06-25,6E,FUT,6EM8,2028-06-16,,,1.172250000,3,
2026-06-25,6E,FUT,6EU8,2028-09-18,,,1.176300000,3,
2026-06-25,6E,FUT,6EZ8,2028-12-18,,,1.180150000,3,
2026-06-25,6E,FUT,6EH9,2029-03-19,,,1.183950000,3,
2026-06-25,6E,FUT,6EM9,2029-06-15,,,1.187700000,3,
2026-06-25,6E,FUT,6EU9,2029-09-17,,,1.191650000,3,
2026-06-25,6E,FUT,6EZ9,2029-12-17,,,1.195500000,3,
2026-06-25,6E,FUT,6EH0,2030-03-18,,,1.199350000,3,
2026-06-25,6E,FUT,6EM0,2030-06-17,,,1.203200000,3,
2026-06-25,6E,FUT,6EU0,2030-09-16,,,1.207050000,3,
2026-06-25,6E,FUT,6EZ0,2030-12-16,,,1.210850000,3,
2026-06-25,6E,FUT,6EH1,2031-03-17,,,1.214700000,3,
2026-06-25,6E,FUT,6EM1,2031-06-16,,,1.218550000,3,
