session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-09-21,6J,FUT,6JV6,2026-10-19,,,0.006364500,3,1194
2026-09-21,6J,FUT,6JX6,2026-11-16,,,0.006378500,3,392
2026-09-21,6J,FUT,6JZ6,2026-12-14,,,0.006393500,3,379433
2026-09-21,6J,FUT,6JF7,2027-01-15,,,0.006410500,3,
2026-09-21,6J,FUT,6JG7,2027-02-12,,,0.006426000,3,
2026-09-21,6J,FUT,6JH7,2027-03-15,,,0.006443000,3,1027
2026-09-21,6J,FUT,6JJ7,2027-04-19,,,0.006462000,3,
2026-09-21,6J,FUT,6JK7,2027-05-17,,,0.006477500,3,
2026-09-21,6J,FUT,6JM7,2027-06-14,,,0.006493000,3,184
2026-09-21,6J,FUT,6JN7,2027-07-19,,,0.006512000,3,
2026-09-21,6J,FUT,6JQ7,2027-08-16,,,0.006527500,3,
2026-09-21,6J,FUT,6JU7,2027-09-13,,,0.006542500,3,84
2026-09-21,6J,FUT,6JV7,2027-10-18,,,0.006560500,3,
2026-09-21,6J,FUT,6JX7,2027-11-15,,,0.006574500,3,
2026-09-21,6J,FUT,6JZ7,2027-12-13,,,0.006589000,3,12
2026-09-21,6J,FUT,6JF8,2028-01-14,,,0.006604500,3,
2026-09-21,6J,FUT,6JG8,2028-02-14,,,0.006620000,3,
2026-09-21,6J,FUT,6JH8,2028-03-13,,,0.006634000,3,
2026-09-21,6J,FUT,6JJ8,2028-04-17,,,0.006652000,3,
2026-09-21,6J,FUT,6JK8,2028-05-15,,,0.006666500,3,
2026-09-21,6J,FUT,6JM8,2028-06-16,,,0.006682500,3,
2026-09-21,6J,FUT,6JN8,2028-07-17,,,0.006698500,3,
2026-09-21,6J,FUT,6JQ8,2028-08-14,,,0.006713000,3,
2026-09-21,6J,FUT,6JU8,2028-09-18,,,0.006731500,3,
2026-09-21,6J,FUT,6JZ8,2028-12-18,,,0.006767500,3,
2026-09-21,6J,FUT,6JH9,2029-03-19,,,0.006803000,3,
2026-09-21,6J,FUT,6JM9,2029-06-15,,,0.006837500,3,
2026-09-21,6J,FUT,6JU9,2029-09-17,,,0.006875000,3,
2026-09-21,6J,FUT,6JZ9,2029-12-17,,,0.006911500,3,
2026-09-21,6J,FUT,6JH0,2030-03-18,,,0.006948500,3,
2026-09-21,6J,FUT,6JM0,2030-06-17,,,0.006986000,3,
2026-09-21,6J,FUT,6JU0,2030-09-16,,,0.007024000,3,
2026-09-21,6J,FUT,6JZ0,2030-12-16,,,0.007062000,3,
2026-09-21,6J,FUT,6JH1,2031-03-17,,,0.007101000,3,
2026-09-21,6J,FUT,6JM1,2031-06-16,,,0.007140000,3,
2026-09-21,6J,FUT,6JU1,2031-09-15,,,0.007179500,3,
