session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-09-17,6E,FUT,6EV6,2026-10-19,,,1.148900000,3,7134
2026-09-17,6E,FUT,6EX6,2026-11-16,,,1.150200000,3,4811
2026-09-17,6E,FUT,6EZ6,2026-12-14,,,1.151550000,3,781552
2026-09-17,6E,FUT,6EF7,2027-01-15,,,1.153250000,3,3668
2026-09-17,6E,FUT,6EG7,2027-02-12,,,1.154550000,3,3539
2026-09-17,6E,FUT,6EH7,2027-03-15,,,1.155800000,3,6336
2026-09-17,6E,FUT,6EJ7,2027-04-19,,,1.157400000,3,
2026-09-17,6E,FUT,6EK7,2027-05-17,,,1.158650000,3,1000
2026-09-17,6E,FUT,6EM7,2027-06-14,,,1.159900000,3,4527
2026-09-17,6E,FUT,6EN7,2027-07-19,,,1.161450000,3,1000
2026-09-17,6E,FUT,6EQ7,2027-08-16,,,1.162700000,3,
2026-09-17,6E,FUT,6EU7,2027-09-13,,,1.163900000,3,2044
2026-09-17,6E,FUT,6EV7,2027-10-18,,,1.165450000,3,
2026-09-17,6E,FUT,6EX7,2027-11-15,,,1.166700000,3,
2026-09-17,6E,FUT,6EZ7,2027-12-13,,,1.167900000,3,1608
2026-09-17,6E,FUT,6EF8,2028-01-14,,,1.169300000,3,
2026-09-17,6E,FUT,6EG8,2028-02-14,,,1.170700000,3,
2026-09-17,6E,FUT,6EH8,2028-03-13,,,1.171900000,3,
2026-09-17,6E,FUT,6EJ8,2028-04-17,,,1.173450000,3,
2026-09-17,6E,FUT,6EK8,2028-05-15,,,1.174700000,3,
2026-09-17,6E,FUT,6EM8,2028-06-16,,,1.176100000,3,350
2026-09-17,6E,FUT,6EN8,2028-07-17,,,1.177450000,3,
2026-09-17,6E,FUT,6EQ8,2028-08-14,,,1.178650000,3,
2026-09-17,6E,FUT,6EU8,2028-09-18,,,1.180200000,3,500
2026-09-17,6E,FUT,6EZ8,2028-12-18,,,1.184100000,3,350
2026-09-17,6E,FUT,6EH9,2029-03-19,,,1.188050000,3,
2026-09-17,6E,FUT,6EM9,2029-06-15,,,1.191850000,3,
2026-09-17,6E,FUT,6EU9,2029-09-17,,,1.195850000,3,
2026-09-17,6E,FUT,6EZ9,2029-12-17,,,1.199800000,3,
2026-09-17,6E,FUT,6EH0,2030-03-18,,,1.203700000,3,
2026-09-17,6E,FUT,6EM0,2030-06-17,,,1.207600000,3,
2026-09-17,6E,FUT,6EU0,2030-09-16,,,1.211550000,3,
2026-09-17,6E,FUT,6EZ0,2030-12-16,,,1.215450000,3,
2026-09-17,6E,FUT,6EH1,2031-03-17,,,1.219350000,3,
2026-09-17,6E,FUT,6EM1,2031-06-16,,,1.223300000,3,
2026-09-17,6E,FUT,6EU1,2031-09-15,,,1.227200000,3,
