time,open,high,low,close,USD°,EUR,GBP,JPY,AUD,NZD,CAD,CHF,XAU,XAG,POS_ACTIVE,ZLF_EUR,ZLF_GBP,ZLF_JPY,ZLF_AUD,ZLF_NZD,ZLF_CAD,ZLF_CHF,ZLF_USD
1716411600,1.08225,1.08611,1.08047,1.08147,16.322681813200436,14.095278573791056,11.588130528391558,9.367949718365393,7.825673632159914,6.145246119581777,3.2299242800769887,1.4890244552302623,18.546308607831705,20.561485438854085,1.0756060440014532,0.3175952459701856,-1.3728982386948079,-2.106834272115355,-0.5810878928002862,0.4841537319392548,-2.5669190664100383,-1.7032518158991259,1.0756060440014532
1716498000,1.08147,1.08578,1.08054,1.08459,16.321297503317172,14.095276207673278,11.589205153390353,9.370428342460771,7.826265671600745,6.145382511101538,3.2336254949505028,1.4907340956026083,18.54506952007013,20.558387420014924,1.0709916777239075,0.31758735891092776,-1.3693161553654933,-2.098572191797431,-0.5791144279975167,0.48460837033845766,-2.5545816834983235,-1.6975530146579725,1.0709916777239075
1716757200,1.08462,1.08674,1.08406,1.08572,16.319925317658466,14.095273841571565,11.590275093302273,9.372884770935606,7.826857700478192,6.145518986470538,3.2372798864740937,1.4924324971584622,18.54383660609975,20.555325196909898,1.0664177255282237,0.31757947190521957,-1.3657496889924223,-2.0903840968813157,-0.5771409984060267,0.485063288235127,-2.542400378419688,-1.6918916761384595,1.0664177255282237
1716843600,1.08572,1.0889,1.08501,1.08567,16.318565039612988,14.095271475485918,11.591340388937844,9.37531935526955,7.827449729118828,6.145655545828867,3.240888429603119,1.4941197984649495,18.542609810932017,20.552298016573637,1.0618834653766307,0.31757158495305904,-1.362198703540516,-2.08226881576817,-0.5751675696039068,0.48551848609622417,-2.5303719013229373,-1.6862673384501685,1.0618834653766307
1716930000,1.08567,1.08612,1.07998,1.08008,16.291374861551873,14.226618797746207,11.7141421670569,9.219540855223094,7.945220696964046,5.990936320270126,3.344720242298091,1.5191968895784167,18.54342933125972,20.58119401994508,0.9712495385062472,0.755395992487358,-0.9528594431436671,-2.601530482589688,-0.18259767678651156,-0.030212265766247227,-2.1842658590063637,-1.6026770347386112,0.9712495385062472
1717016400,1.08008,1.08451,1.07882,1.08319,16.290013709528324,14.226379302515316,11.714729631763051,9.223782045581782,7.945866150530059,5.991236854562117,3.3471943375478665,1.5207157108015372,18.542200224027784,20.57786476512322,0.9667123650944155,0.7545976750510517,-0.9509012274564989,-2.5873931813940585,-0.18044616489980408,-0.029210484792944212,-2.1760188748404454,-1.5976142973282095,0.9667123650944155
1717102800,1.08319,1.08823,1.08112,1.0847499999999999,16.28868590880123,14.226191695218345,11.715047754603354,9.228060762470434,7.946568528651147,5.991426374156678,3.3496732994775185,1.5222302238138998,18.541038682290953,20.574568626960854,0.9622863626707733,0.7539723173944815,-0.9498408179888168,-2.573130791765221,-0.1781049044961765,-0.02857875281107532,-2.167755668408272,-1.5925659206203335,0.9622863626707733
1717362000,1.08443,1.09047,1.08278,1.09042,16.287370735891162,14.22600424020025,11.715365421794862,9.232281378653111,7.947273745229114,5.991615942995389,3.3521283025769217,1.5237358173122078,18.539882601745447,20.5713125481458,0.9579024529705447,0.7533474673341678,-0.9487819273504604,-2.5590620711562946,-0.1757541825696192,-0.027946856682037603,-2.159572324743594,-1.587547275625974,0.9579024529705447
1717448400,1.09042,1.0916,1.08588,1.08789,16.286067921818628,14.22581693715995,11.715682634750195,9.236445255418273,7.947981847112155,5.991805561338465,3.3545597193293744,1.5252325921612002,18.538731936481234,20.568095648072212,0.9535597393954222,0.7527231238664993,-0.9477245508326828,-2.545182481939088,-0.17339384295948376,-0.02731479553844913,-2.151467602235419,-1.5825580261293326,0.9535597393954222
1717534800,1.08789,1.08915,1.08543,1.08684,16.194352216844756,14.29297411110535,11.919784128406974,9.601806583741215,7.976390317279386,6.1164158203510555,3.3652232319854085,1.3669402892173208,18.560623072312627,20.497083031897404,0.647840722815852,0.9765803703511645,-0.2673862386434189,-1.3273113875292804,-0.07869894240204463,0.38805273450351735,-2.115922560048638,-2.110199035942264,0.647840722815852
1717621200,1.08684,1.0902,1.08619,1.0887499999999999,16.193453156308227,14.292610881059698,11.91970605636795,9.602752212336373,7.977141571394557,6.1164520755645695,3.367537829207544,1.3696272799117315,18.55931830117533,20.494667241067,0.6448438543607514,0.9753696035323275,-0.2676464787735015,-1.3241592922120915,-0.07619476201814425,0.38817358521523215,-2.1082072359748536,-2.101242400294228,0.6448438543607514
1717707600,1.0887499999999999,1.09018,1.07976,1.07976,16.192566776908194,14.292100257282604,11.919765670992838,9.603837419080536,7.97783364030767,6.116423757652724,3.3697739360490955,1.372297880277173,18.55796779428709,20.492345867103403,0.6418892563606473,0.9736675242753466,-0.26744776335720644,-1.3205419363982138,-0.07388786564109882,0.38807919217574605,-2.1007535465030145,-2.09234039907609,0.6418892563606473
1717966800,1.0774,1.07816,1.0732599999999999,1.07651,16.191687075911993,14.291590715205562,11.919825278282564,9.60491801784104,7.978528524237538,6.116395442313998,3.3719894031967437,1.3749430875386106,18.556624523971543,20.490045584547094,0.63895691970664,0.971969050685208,-0.26724907239145407,-1.3169399405298652,-0.0715715858748757,0.3879848077133247,-2.093368656010854,-2.0835230415379646,0.63895691970664
1718053200,1.07651,1.07734,1.07194,1.0740399999999999,16.190813939141705,14.291082249594714,11.919884878244877,9.605994049714173,7.979226263413948,6.116367129547425,3.3741845235814494,1.3775633319114782,18.555288421116426,20.487766034194095,0.6360464638056833,0.9702741653157109,-0.26705040585040607,-1.3133531676194214,-0.06924578862017405,0.3878904318247491,-2.086051588061836,-2.074788893628406,0.6360464638056833
1718139600,1.0740399999999999,1.08522,1.07346,1.08085,16.277785419216613,14.105905502220162,12.03159572847181,9.347807793772136,7.873047997158462,6.221683759123564,3.1,1.375461284737571,18.558340816027147,20.36243685358451,0.9259513973887123,0.35301834073387556,0.10531909490603186,-2.1739740207595486,-0.4231733428051263,0.7389458637452115,-3,-2.0817957175414303,0.9259513973887123
1718226000,1.08085,1.08164,1.07328,1.07371,16.276971437481848,14.10580084321649,12.031509136107395,9.35069133481636,7.8736609667685205,6.221460912317181,3.1,1.3780767444011155,18.556986467579538,20.361137859936537,0.9232381249394935,0.3526694773883002,0.10503045369131786,-2.164362217278796,-0.42113011077159906,0.7382030410572705,-3,-2.073077518662948,0.9232381249394935
1718312400,1.07371,1.0744799999999999,1.06675,1.07023,16.276253397252514,14.10577485647491,12.031698530391127,9.353465385839671,7.874254368082238,6.221061111784198,3.1,1.3799719666602583,18.55542213387463,20.359734659378784,0.9208446575083806,0.35258285491636643,0.1056617679704232,-2.155115380534432,-0.4191521063925404,0.7368703726139915,-3,-2.066760111132472,0.9208446575083806
1718571600,1.07014,1.07378,1.06862,1.0734,16.27554160944567,14.105748871742383,12.031888017095547,9.356212254122454,7.874848509776079,6.220661867418972,3.1,1.3818492137248732,18.553867401582824,20.358339002709233,0.9184720314855674,0.35249623914127765,0.1062933903184877,-2.145959152925153,-0.41717163407973634,0.7355395580632409,-3,-2.0605026209170894,0.9184720314855674
1718658000,1.0734,1.07615,1.0709899999999999,1.07395,16.274835975812184,14.105722889018185,12.032077596523171,9.358932410288125,7.875443407235767,6.220263176829375,3.1,1.3837086894200943,18.55232216514068,20.356950798920636,0.916119919373944,0.3524096300606182,0.10692532174390687,-2.1368919657062517,-0.4151886425474457,0.7342105894312498,-3,-2.0543043685996856,0.916119919373944
1718744400,1.07395,1.07535,1.07247,1.07412,16.208863761429356,14.005775337478298,12.46586339338729,9.31466211725025,7.9949884421585375,6.386583586986933,3.1,1.2700807927331925,18.600648869314533,20.413953316556253,0.6962125380978575,0.01925112492765915,1.5528779779576296,-2.2844596091658342,-0.016705192804875136,1.2886119566231098,-3,-2.4330640242226917,0.6962125380978575
1718830800,1.07412,1.07486,1.07014,1.07015,16.20817499328134,14.005880603314369,12.464871929127735,9.317825710966867,7.995638430273043,6.385639082755096,3.1,1.27291929059351,18.598718930475705,20.412209034555268,0.693916644271133,0.019602011047896824,1.5495730970924502,-2.273914296777112,-0.014538565756520915,1.285463609183655,-3,-2.4236023646882994,0.693916644271133
1718917200,1.07015,1.07205,1.06709,1.0691,16.207720520695112,14.00575475676132,12.463854894588534,9.320964996612783,7.996481246278655,6.38528126807864,3.1,1.2736191928142762,18.59638616382148,20.410581555643354,0.692401735650377,0.019182522537730538,1.5461829819617832,-2.2634500112907237,-0.011729179071148794,1.2842708935954672,-3,-2.4212693572857464,0.692401735650377
