Date,Value,Source
2015-07-17,1.952,RBA F2 daily FCMYGBAG2D
2015-07-20,1.954,RBA F2 daily FCMYGBAG2D
2015-07-21,1.951,RBA F2 daily FCMYGBAG2D
2015-07-22,1.927,RBA F2 daily FCMYGBAG2D
2015-07-23,1.907,RBA F2 daily FCMYGBAG2D
2015-07-24,1.867,RBA F2 daily FCMYGBAG2D
2015-07-27,1.834,RBA F2 daily FCMYGBAG2D
2015-07-28,1.861,RBA F2 daily FCMYGBAG2D
2015-07-29,1.864,RBA F2 daily FCMYGBAG2D
2015-07-30,1.904,RBA F2 daily FCMYGBAG2D
2015-07-31,1.874,RBA F2 daily FCMYGBAG2D
2015-08-04,1.896,RBA F2 daily FCMYGBAG2D
2015-08-05,1.947,RBA F2 daily FCMYGBAG2D
2015-08-06,1.947,RBA F2 daily FCMYGBAG2D
2015-08-07,1.958,RBA F2 daily FCMYGBAG2D
2015-08-10,1.955,RBA F2 daily FCMYGBAG2D
2015-08-11,1.946,RBA F2 daily FCMYGBAG2D
2015-08-12,1.888,RBA F2 daily FCMYGBAG2D
2015-08-13,1.93,RBA F2 daily FCMYGBAG2D
2015-08-14,1.95,RBA F2 daily FCMYGBAG2D
2015-08-17,1.947,RBA F2 daily FCMYGBAG2D
2015-08-18,1.921,RBA F2 daily FCMYGBAG2D
2015-08-19,1.918,RBA F2 daily FCMYGBAG2D
2015-08-20,1.879,RBA F2 daily FCMYGBAG2D
2015-08-21,1.826,RBA F2 daily FCMYGBAG2D
2015-08-24,1.741,RBA F2 daily FCMYGBAG2D
2015-08-25,1.771,RBA F2 daily FCMYGBAG2D
2015-08-26,1.783,RBA F2 daily FCMYGBAG2D
2015-08-27,1.784,RBA F2 daily FCMYGBAG2D
2015-08-28,1.811,RBA F2 daily FCMYGBAG2D
2015-08-31,1.766,RBA F2 daily FCMYGBAG2D
2015-09-01,1.768,RBA F2 daily FCMYGBAG2D
2015-09-02,1.796,RBA F2 daily FCMYGBAG2D
2015-09-03,1.777,RBA F2 daily FCMYGBAG2D
2015-09-04,1.741,RBA F2 daily FCMYGBAG2D
2015-09-07,1.776,RBA F2 daily FCMYGBAG2D
2015-09-08,1.799,RBA F2 daily FCMYGBAG2D
2015-09-09,1.854,RBA F2 daily FCMYGBAG2D
2015-09-10,1.868,RBA F2 daily FCMYGBAG2D
2015-09-11,1.881,RBA F2 daily FCMYGBAG2D
2015-09-14,1.871,RBA F2 daily FCMYGBAG2D
2015-09-15,1.869,RBA F2 daily FCMYGBAG2D
2015-09-16,1.92,RBA F2 daily FCMYGBAG2D
2015-09-17,1.962,RBA F2 daily FCMYGBAG2D
2015-09-18,1.91,RBA F2 daily FCMYGBAG2D
2015-09-21,1.901,RBA F2 daily FCMYGBAG2D
2015-09-22,1.917,RBA F2 daily FCMYGBAG2D
2015-09-23,1.88,RBA F2 daily FCMYGBAG2D
2015-09-24,1.857,RBA F2 daily FCMYGBAG2D
2015-09-25,1.887,RBA F2 daily FCMYGBAG2D
2015-09-28,1.886,RBA F2 daily FCMYGBAG2D
2015-09-29,1.8,RBA F2 daily FCMYGBAG2D
2015-09-30,1.807,RBA F2 daily FCMYGBAG2D
2015-10-01,1.824,RBA F2 daily FCMYGBAG2D
2015-10-02,1.827,RBA F2 daily FCMYGBAG2D
2015-10-06,1.813,RBA F2 daily FCMYGBAG2D
2015-10-07,1.836,RBA F2 daily FCMYGBAG2D
2015-10-08,1.816,RBA F2 daily FCMYGBAG2D
2015-10-09,1.872,RBA F2 daily FCMYGBAG2D
2015-10-12,1.874,RBA F2 daily FCMYGBAG2D
2015-10-13,1.844,RBA F2 daily FCMYGBAG2D
2015-10-14,1.782,RBA F2 daily FCMYGBAG2D
2015-10-15,1.784,RBA F2 daily FCMYGBAG2D
2015-10-16,1.782,RBA F2 daily FCMYGBAG2D
2015-10-19,1.774,RBA F2 daily FCMYGBAG2D
2015-10-20,1.784,RBA F2 daily FCMYGBAG2D
2015-10-21,1.811,RBA F2 daily FCMYGBAG2D
2015-10-22,1.801,RBA F2 daily FCMYGBAG2D
2015-10-23,1.778,RBA F2 daily FCMYGBAG2D
2015-10-26,1.809,RBA F2 daily FCMYGBAG2D
2015-10-27,1.799,RBA F2 daily FCMYGBAG2D
2015-10-28,1.73,RBA F2 daily FCMYGBAG2D
2015-10-29,1.745,RBA F2 daily FCMYGBAG2D
2015-10-30,1.74,RBA F2 daily FCMYGBAG2D
2015-11-02,1.748,RBA F2 daily FCMYGBAG2D
2015-11-03,1.817,RBA F2 daily FCMYGBAG2D
2015-11-04,1.838,RBA F2 daily FCMYGBAG2D
2015-11-05,1.892,RBA F2 daily FCMYGBAG2D
2015-11-06,1.91,RBA F2 daily FCMYGBAG2D
2015-11-09,1.995,RBA F2 daily FCMYGBAG2D
2015-11-10,1.982,RBA F2 daily FCMYGBAG2D
2015-11-11,1.968,RBA F2 daily FCMYGBAG2D
2015-11-12,2.07,RBA F2 daily FCMYGBAG2D
2015-11-13,2.074,RBA F2 daily FCMYGBAG2D
2015-11-16,2.023,RBA F2 daily FCMYGBAG2D
2015-11-17,2.06,RBA F2 daily FCMYGBAG2D
2015-11-18,2.043,RBA F2 daily FCMYGBAG2D
2015-11-19,2.061,RBA F2 daily FCMYGBAG2D
2015-11-20,2.074,RBA F2 daily FCMYGBAG2D
2015-11-23,2.103,RBA F2 daily FCMYGBAG2D
2015-11-24,2.076,RBA F2 daily FCMYGBAG2D
2015-11-25,2.043,RBA F2 daily FCMYGBAG2D
2015-11-26,2.009,RBA F2 daily FCMYGBAG2D
2015-11-27,2.029,RBA F2 daily FCMYGBAG2D
2015-11-30,2.04,RBA F2 daily FCMYGBAG2D
2015-12-01,2.049,RBA F2 daily FCMYGBAG2D
2015-12-02,2.039,RBA F2 daily FCMYGBAG2D
2015-12-03,2.062,RBA F2 daily FCMYGBAG2D
2015-12-04,2.116,RBA F2 daily FCMYGBAG2D
2015-12-07,2.118,RBA F2 daily FCMYGBAG2D
2015-12-08,2.064,RBA F2 daily FCMYGBAG2D
2015-12-09,2.049,RBA F2 daily FCMYGBAG2D
2015-12-10,2.131,RBA F2 daily FCMYGBAG2D
2015-12-11,2.112,RBA F2 daily FCMYGBAG2D
2015-12-14,2.076,RBA F2 daily FCMYGBAG2D
2015-12-15,2.065,RBA F2 daily FCMYGBAG2D
2015-12-16,2.096,RBA F2 daily FCMYGBAG2D
2015-12-17,2.067,RBA F2 daily FCMYGBAG2D
2015-12-18,2.014,RBA F2 daily FCMYGBAG2D
2015-12-21,2.02,RBA F2 daily FCMYGBAG2D
2015-12-22,2.004,RBA F2 daily FCMYGBAG2D
2015-12-23,2.02,RBA F2 daily FCMYGBAG2D
2015-12-24,2.024,RBA F2 daily FCMYGBAG2D
2015-12-29,1.968,RBA F2 daily FCMYGBAG2D
2015-12-30,1.983,RBA F2 daily FCMYGBAG2D
2015-12-31,2.016,RBA F2 daily FCMYGBAG2D
2016-01-04,1.977,RBA F2 daily FCMYGBAG2D
2016-01-05,1.982,RBA F2 daily FCMYGBAG2D
2016-01-06,1.985,RBA F2 daily FCMYGBAG2D
2016-01-07,1.945,RBA F2 daily FCMYGBAG2D
2016-01-08,1.999,RBA F2 daily FCMYGBAG2D
2016-01-11,1.979,RBA F2 daily FCMYGBAG2D
2016-01-12,1.998,RBA F2 daily FCMYGBAG2D
2016-01-13,1.992,RBA F2 daily FCMYGBAG2D
2016-01-14,1.944,RBA F2 daily FCMYGBAG2D
2016-01-15,1.951,RBA F2 daily FCMYGBAG2D
2016-01-18,1.924,RBA F2 daily FCMYGBAG2D
2016-01-19,1.932,RBA F2 daily FCMYGBAG2D
2016-01-20,1.897,RBA F2 daily FCMYGBAG2D
2016-01-21,1.926,RBA F2 daily FCMYGBAG2D
2016-01-22,1.951,RBA F2 daily FCMYGBAG2D
2016-01-25,1.945,RBA F2 daily FCMYGBAG2D
2016-01-27,1.93,RBA F2 daily FCMYGBAG2D
2016-01-28,1.934,RBA F2 daily FCMYGBAG2D
2016-01-29,1.889,RBA F2 daily FCMYGBAG2D
2016-02-01,1.878,RBA F2 daily FCMYGBAG2D
2016-02-02,1.874,RBA F2 daily FCMYGBAG2D
2016-02-03,1.809,RBA F2 daily FCMYGBAG2D
2016-02-04,1.855,RBA F2 daily FCMYGBAG2D
2016-02-05,1.846,RBA F2 daily FCMYGBAG2D
2016-02-08,1.87,RBA F2 daily FCMYGBAG2D
2016-02-09,1.746,RBA F2 daily FCMYGBAG2D
2016-02-10,1.755,RBA F2 daily FCMYGBAG2D
2016-02-11,1.745,RBA F2 daily FCMYGBAG2D
2016-02-12,1.79,RBA F2 daily FCMYGBAG2D
2016-02-15,1.86,RBA F2 daily FCMYGBAG2D
2016-02-16,1.879,RBA F2 daily FCMYGBAG2D
2016-02-17,1.853,RBA F2 daily FCMYGBAG2D
2016-02-18,1.87,RBA F2 daily FCMYGBAG2D
2016-02-19,1.803,RBA F2 daily FCMYGBAG2D
2016-02-22,1.832,RBA F2 daily FCMYGBAG2D
2016-02-23,1.8,RBA F2 daily FCMYGBAG2D
2016-02-24,1.783,RBA F2 daily FCMYGBAG2D
2016-02-25,1.775,RBA F2 daily FCMYGBAG2D
2016-02-26,1.755,RBA F2 daily FCMYGBAG2D
2016-02-29,1.762,RBA F2 daily FCMYGBAG2D
2016-03-01,1.725,RBA F2 daily FCMYGBAG2D
2016-03-02,1.837,RBA F2 daily FCMYGBAG2D
2016-03-03,1.905,RBA F2 daily FCMYGBAG2D
2016-03-04,1.92,RBA F2 daily FCMYGBAG2D
2016-03-07,1.95,RBA F2 daily FCMYGBAG2D
2016-03-08,1.949,RBA F2 daily FCMYGBAG2D
2016-03-09,1.967,RBA F2 daily FCMYGBAG2D
2016-03-10,1.96,RBA F2 daily FCMYGBAG2D
2016-03-11,2.023,RBA F2 daily FCMYGBAG2D
2016-03-14,2.058,RBA F2 daily FCMYGBAG2D
2016-03-15,2.021,RBA F2 daily FCMYGBAG2D
2016-03-16,2.007,RBA F2 daily FCMYGBAG2D
2016-03-17,1.932,RBA F2 daily FCMYGBAG2D
2016-03-18,1.936,RBA F2 daily FCMYGBAG2D
2016-03-21,1.935,RBA F2 daily FCMYGBAG2D
2016-03-22,1.97,RBA F2 daily FCMYGBAG2D
2016-03-23,2.002,RBA F2 daily FCMYGBAG2D
2016-03-24,1.961,RBA F2 daily FCMYGBAG2D
2016-03-29,1.962,RBA F2 daily FCMYGBAG2D
2016-03-30,1.905,RBA F2 daily FCMYGBAG2D
2016-03-31,1.891,RBA F2 daily FCMYGBAG2D
2016-04-01,1.939,RBA F2 daily FCMYGBAG2D
2016-04-04,1.876,RBA F2 daily FCMYGBAG2D
2016-04-05,1.871,RBA F2 daily FCMYGBAG2D
2016-04-06,1.865,RBA F2 daily FCMYGBAG2D
2016-04-07,1.866,RBA F2 daily FCMYGBAG2D
2016-04-08,1.842,RBA F2 daily FCMYGBAG2D
2016-04-11,1.846,RBA F2 daily FCMYGBAG2D
2016-04-12,1.895,RBA F2 daily FCMYGBAG2D
2016-04-13,1.931,RBA F2 daily FCMYGBAG2D
2016-04-14,1.967,RBA F2 daily FCMYGBAG2D
2016-04-15,2.002,RBA F2 daily FCMYGBAG2D
2016-04-18,1.958,RBA F2 daily FCMYGBAG2D
2016-04-19,2.009,RBA F2 daily FCMYGBAG2D
2016-04-20,1.984,RBA F2 daily FCMYGBAG2D
2016-04-21,2.018,RBA F2 daily FCMYGBAG2D
2016-04-22,2.045,RBA F2 daily FCMYGBAG2D
2016-04-26,2.051,RBA F2 daily FCMYGBAG2D
2016-04-27,1.934,RBA F2 daily FCMYGBAG2D
2016-04-28,1.866,RBA F2 daily FCMYGBAG2D
2016-04-29,1.857,RBA F2 daily FCMYGBAG2D
2016-05-02,1.868,RBA F2 daily FCMYGBAG2D
2016-05-03,1.736,RBA F2 daily FCMYGBAG2D
2016-05-04,1.717,RBA F2 daily FCMYGBAG2D
2016-05-05,1.685,RBA F2 daily FCMYGBAG2D
2016-05-06,1.576,RBA F2 daily FCMYGBAG2D
2016-05-09,1.572,RBA F2 daily FCMYGBAG2D
2016-05-10,1.583,RBA F2 daily FCMYGBAG2D
2016-05-11,1.594,RBA F2 daily FCMYGBAG2D
2016-05-12,1.576,RBA F2 daily FCMYGBAG2D
2016-05-13,1.585,RBA F2 daily FCMYGBAG2D
2016-05-16,1.568,RBA F2 daily FCMYGBAG2D
2016-05-17,1.63,RBA F2 daily FCMYGBAG2D
2016-05-18,1.618,RBA F2 daily FCMYGBAG2D
2016-05-19,1.646,RBA F2 daily FCMYGBAG2D
2016-05-20,1.628,RBA F2 daily FCMYGBAG2D
2016-05-23,1.639,RBA F2 daily FCMYGBAG2D
2016-05-24,1.628,RBA F2 daily FCMYGBAG2D
2016-05-25,1.642,RBA F2 daily FCMYGBAG2D
2016-05-26,1.623,RBA F2 daily FCMYGBAG2D
2016-05-27,1.62,RBA F2 daily FCMYGBAG2D
2016-05-30,1.639,RBA F2 daily FCMYGBAG2D
2016-05-31,1.669,RBA F2 daily FCMYGBAG2D
2016-06-01,1.671,RBA F2 daily FCMYGBAG2D
2016-06-02,1.646,RBA F2 daily FCMYGBAG2D
2016-06-03,1.631,RBA F2 daily FCMYGBAG2D
2016-06-06,1.576,RBA F2 daily FCMYGBAG2D
2016-06-07,1.653,RBA F2 daily FCMYGBAG2D
2016-06-08,1.625,RBA F2 daily FCMYGBAG2D
2016-06-09,1.612,RBA F2 daily FCMYGBAG2D
2016-06-10,1.641,RBA F2 daily FCMYGBAG2D
2016-06-14,1.609,RBA F2 daily FCMYGBAG2D
2016-06-15,1.599,RBA F2 daily FCMYGBAG2D
2016-06-16,1.552,RBA F2 daily FCMYGBAG2D
2016-06-17,1.6,RBA F2 daily FCMYGBAG2D
2016-06-20,1.626,RBA F2 daily FCMYGBAG2D
2016-06-21,1.664,RBA F2 daily FCMYGBAG2D
2016-06-22,1.709,RBA F2 daily FCMYGBAG2D
2016-06-23,1.727,RBA F2 daily FCMYGBAG2D
2016-06-24,1.543,RBA F2 daily FCMYGBAG2D
2016-06-27,1.584,RBA F2 daily FCMYGBAG2D
2016-06-28,1.558,RBA F2 daily FCMYGBAG2D
2016-06-29,1.586,RBA F2 daily FCMYGBAG2D
2016-06-30,1.582,RBA F2 daily FCMYGBAG2D
2016-07-01,1.556,RBA F2 daily FCMYGBAG2D
2016-07-04,1.611,RBA F2 daily FCMYGBAG2D
2016-07-05,1.586,RBA F2 daily FCMYGBAG2D
2016-07-06,1.552,RBA F2 daily FCMYGBAG2D
2016-07-07,1.556,RBA F2 daily FCMYGBAG2D
2016-07-08,1.576,RBA F2 daily FCMYGBAG2D
2016-07-11,1.598,RBA F2 daily FCMYGBAG2D
2016-07-12,1.623,RBA F2 daily FCMYGBAG2D
2016-07-13,1.627,RBA F2 daily FCMYGBAG2D
2016-07-14,1.618,RBA F2 daily FCMYGBAG2D
2016-07-15,1.62,RBA F2 daily FCMYGBAG2D
2016-07-18,1.61,RBA F2 daily FCMYGBAG2D
2016-07-19,1.552,RBA F2 daily FCMYGBAG2D
2016-07-20,1.543,RBA F2 daily FCMYGBAG2D
2016-07-21,1.523,RBA F2 daily FCMYGBAG2D
2016-07-22,1.514,RBA F2 daily FCMYGBAG2D
2016-07-25,1.525,RBA F2 daily FCMYGBAG2D
2016-07-26,1.545,RBA F2 daily FCMYGBAG2D
2016-07-27,1.573,RBA F2 daily FCMYGBAG2D
2016-07-28,1.521,RBA F2 daily FCMYGBAG2D
2016-07-29,1.508,RBA F2 daily FCMYGBAG2D
2016-08-02,1.424,RBA F2 daily FCMYGBAG2D
2016-08-03,1.469,RBA F2 daily FCMYGBAG2D
2016-08-04,1.474,RBA F2 daily FCMYGBAG2D
2016-08-05,1.463,RBA F2 daily FCMYGBAG2D
2016-08-08,1.489,RBA F2 daily FCMYGBAG2D
2016-08-09,1.469,RBA F2 daily FCMYGBAG2D
2016-08-10,1.429,RBA F2 daily FCMYGBAG2D
2016-08-11,1.426,RBA F2 daily FCMYGBAG2D
2016-08-12,1.453,RBA F2 daily FCMYGBAG2D
2016-08-15,1.43,RBA F2 daily FCMYGBAG2D
2016-08-16,1.415,RBA F2 daily FCMYGBAG2D
2016-08-17,1.432,RBA F2 daily FCMYGBAG2D
2016-08-18,1.421,RBA F2 daily FCMYGBAG2D
2016-08-19,1.409,RBA F2 daily FCMYGBAG2D
2016-08-22,1.439,RBA F2 daily FCMYGBAG2D
2016-08-23,1.409,RBA F2 daily FCMYGBAG2D
2016-08-24,1.409,RBA F2 daily FCMYGBAG2D
2016-08-25,1.421,RBA F2 daily FCMYGBAG2D
2016-08-26,1.432,RBA F2 daily FCMYGBAG2D
2016-08-29,1.459,RBA F2 daily FCMYGBAG2D
2016-08-30,1.444,RBA F2 daily FCMYGBAG2D
2016-08-31,1.435,RBA F2 daily FCMYGBAG2D
2016-09-01,1.458,RBA F2 daily FCMYGBAG2D
2016-09-02,1.478,RBA F2 daily FCMYGBAG2D
2016-09-05,1.49,RBA F2 daily FCMYGBAG2D
2016-09-06,1.5,RBA F2 daily FCMYGBAG2D
2016-09-07,1.467,RBA F2 daily FCMYGBAG2D
2016-09-08,1.503,RBA F2 daily FCMYGBAG2D
2016-09-09,1.551,RBA F2 daily FCMYGBAG2D
2016-09-12,1.591,RBA F2 daily FCMYGBAG2D
2016-09-13,1.579,RBA F2 daily FCMYGBAG2D
2016-09-14,1.584,RBA F2 daily FCMYGBAG2D
2016-09-15,1.59,RBA F2 daily FCMYGBAG2D
2016-09-16,1.573,RBA F2 daily FCMYGBAG2D
2016-09-19,1.615,RBA F2 daily FCMYGBAG2D
2016-09-20,1.624,RBA F2 daily FCMYGBAG2D
2016-09-21,1.612,RBA F2 daily FCMYGBAG2D
2016-09-22,1.587,RBA F2 daily FCMYGBAG2D
2016-09-23,1.601,RBA F2 daily FCMYGBAG2D
2016-09-26,1.593,RBA F2 daily FCMYGBAG2D
2016-09-27,1.604,RBA F2 daily FCMYGBAG2D
2016-09-28,1.57,RBA F2 daily FCMYGBAG2D
2016-09-29,1.58,RBA F2 daily FCMYGBAG2D
2016-09-30,1.543,RBA F2 daily FCMYGBAG2D
2016-10-04,1.6,RBA F2 daily FCMYGBAG2D
2016-10-05,1.626,RBA F2 daily FCMYGBAG2D
2016-10-06,1.645,RBA F2 daily FCMYGBAG2D
2016-10-07,1.664,RBA F2 daily FCMYGBAG2D
2016-10-10,1.675,RBA F2 daily FCMYGBAG2D
2016-10-11,1.702,RBA F2 daily FCMYGBAG2D
2016-10-12,1.74,RBA F2 daily FCMYGBAG2D
2016-10-13,1.707,RBA F2 daily FCMYGBAG2D
2016-10-14,1.727,RBA F2 daily FCMYGBAG2D
2016-10-17,1.726,RBA F2 daily FCMYGBAG2D
2016-10-18,1.722,RBA F2 daily FCMYGBAG2D
2016-10-19,1.704,RBA F2 daily FCMYGBAG2D
2016-10-20,1.652,RBA F2 daily FCMYGBAG2D
2016-10-21,1.655,RBA F2 daily FCMYGBAG2D
2016-10-24,1.639,RBA F2 daily FCMYGBAG2D
2016-10-25,1.656,RBA F2 daily FCMYGBAG2D
2016-10-26,1.686,RBA F2 daily FCMYGBAG2D
2016-10-27,1.693,RBA F2 daily FCMYGBAG2D
2016-10-28,1.682,RBA F2 daily FCMYGBAG2D
2016-10-31,1.644,RBA F2 daily FCMYGBAG2D
2016-11-01,1.673,RBA F2 daily FCMYGBAG2D
2016-11-02,1.643,RBA F2 daily FCMYGBAG2D
2016-11-03,1.629,RBA F2 daily FCMYGBAG2D
2016-11-04,1.648,RBA F2 daily FCMYGBAG2D
2016-11-07,1.657,RBA F2 daily FCMYGBAG2D
2016-11-08,1.658,RBA F2 daily FCMYGBAG2D
2016-11-09,1.558,RBA F2 daily FCMYGBAG2D
2016-11-10,1.682,RBA F2 daily FCMYGBAG2D
2016-11-11,1.711,RBA F2 daily FCMYGBAG2D
2016-11-14,1.758,RBA F2 daily FCMYGBAG2D
2016-11-15,1.769,RBA F2 daily FCMYGBAG2D
2016-11-16,1.755,RBA F2 daily FCMYGBAG2D
2016-11-17,1.713,RBA F2 daily FCMYGBAG2D
2016-11-18,1.754,RBA F2 daily FCMYGBAG2D
2016-11-21,1.742,RBA F2 daily FCMYGBAG2D
2016-11-22,1.733,RBA F2 daily FCMYGBAG2D
2016-11-23,1.752,RBA F2 daily FCMYGBAG2D
2016-11-24,1.786,RBA F2 daily FCMYGBAG2D
2016-11-25,1.784,RBA F2 daily FCMYGBAG2D
2016-11-28,1.754,RBA F2 daily FCMYGBAG2D
2016-11-29,1.773,RBA F2 daily FCMYGBAG2D
2016-11-30,1.777,RBA F2 daily FCMYGBAG2D
2016-12-01,1.809,RBA F2 daily FCMYGBAG2D
2016-12-02,1.825,RBA F2 daily FCMYGBAG2D
2016-12-05,1.797,RBA F2 daily FCMYGBAG2D
2016-12-06,1.807,RBA F2 daily FCMYGBAG2D
2016-12-07,1.763,RBA F2 daily FCMYGBAG2D
2016-12-08,1.759,RBA F2 daily FCMYGBAG2D
2016-12-09,1.794,RBA F2 daily FCMYGBAG2D
2016-12-12,1.822,RBA F2 daily FCMYGBAG2D
2016-12-13,1.805,RBA F2 daily FCMYGBAG2D
2016-12-14,1.787,RBA F2 daily FCMYGBAG2D
2016-12-15,1.845,RBA F2 daily FCMYGBAG2D
2016-12-16,1.833,RBA F2 daily FCMYGBAG2D
2016-12-19,1.879,RBA F2 daily FCMYGBAG2D
2016-12-20,1.899,RBA F2 daily FCMYGBAG2D
2016-12-21,1.905,RBA F2 daily FCMYGBAG2D
2016-12-22,1.914,RBA F2 daily FCMYGBAG2D
2016-12-23,1.944,RBA F2 daily FCMYGBAG2D
2016-12-28,1.944,RBA F2 daily FCMYGBAG2D
2016-12-29,1.89,RBA F2 daily FCMYGBAG2D
2016-12-30,1.865,RBA F2 daily FCMYGBAG2D
2017-01-03,1.852,RBA F2 daily FCMYGBAG2D
2017-01-04,1.885,RBA F2 daily FCMYGBAG2D
2017-01-05,1.85,RBA F2 daily FCMYGBAG2D
2017-01-06,1.813,RBA F2 daily FCMYGBAG2D
2017-01-09,1.866,RBA F2 daily FCMYGBAG2D
2017-01-10,1.83,RBA F2 daily FCMYGBAG2D
2017-01-11,1.829,RBA F2 daily FCMYGBAG2D
2017-01-12,1.798,RBA F2 daily FCMYGBAG2D
2017-01-13,1.826,RBA F2 daily FCMYGBAG2D
2017-01-16,1.824,RBA F2 daily FCMYGBAG2D
2017-01-17,1.833,RBA F2 daily FCMYGBAG2D
2017-01-18,1.832,RBA F2 daily FCMYGBAG2D
2017-01-19,1.86,RBA F2 daily FCMYGBAG2D
2017-01-20,1.865,RBA F2 daily FCMYGBAG2D
2017-01-23,1.85,RBA F2 daily FCMYGBAG2D
2017-01-24,1.809,RBA F2 daily FCMYGBAG2D
2017-01-25,1.81,RBA F2 daily FCMYGBAG2D
2017-01-27,1.812,RBA F2 daily FCMYGBAG2D
2017-01-30,1.79,RBA F2 daily FCMYGBAG2D
2017-01-31,1.761,RBA F2 daily FCMYGBAG2D
2017-02-01,1.787,RBA F2 daily FCMYGBAG2D
2017-02-02,1.803,RBA F2 daily FCMYGBAG2D
2017-02-03,1.827,RBA F2 daily FCMYGBAG2D
2017-02-06,1.811,RBA F2 daily FCMYGBAG2D
2017-02-07,1.789,RBA F2 daily FCMYGBAG2D
2017-02-08,1.784,RBA F2 daily FCMYGBAG2D
2017-02-09,1.76,RBA F2 daily FCMYGBAG2D
2017-02-10,1.8,RBA F2 daily FCMYGBAG2D
2017-02-13,1.786,RBA F2 daily FCMYGBAG2D
2017-02-14,1.805,RBA F2 daily FCMYGBAG2D
2017-02-15,1.838,RBA F2 daily FCMYGBAG2D
2017-02-16,1.828,RBA F2 daily FCMYGBAG2D
2017-02-17,1.83,RBA F2 daily FCMYGBAG2D
2017-02-20,1.813,RBA F2 daily FCMYGBAG2D
2017-02-21,1.825,RBA F2 daily FCMYGBAG2D
2017-02-22,1.842,RBA F2 daily FCMYGBAG2D
2017-02-23,1.807,RBA F2 daily FCMYGBAG2D
2017-02-24,1.778,RBA F2 daily FCMYGBAG2D
2017-02-27,1.784,RBA F2 daily FCMYGBAG2D
2017-02-28,1.791,RBA F2 daily FCMYGBAG2D
2017-03-01,1.825,RBA F2 daily FCMYGBAG2D
2017-03-02,1.804,RBA F2 daily FCMYGBAG2D
2017-03-03,1.808,RBA F2 daily FCMYGBAG2D
2017-03-06,1.82,RBA F2 daily FCMYGBAG2D
2017-03-07,1.841,RBA F2 daily FCMYGBAG2D
2017-03-08,1.868,RBA F2 daily FCMYGBAG2D
2017-03-09,1.89,RBA F2 daily FCMYGBAG2D
2017-03-10,1.915,RBA F2 daily FCMYGBAG2D
2017-03-13,1.891,RBA F2 daily FCMYGBAG2D
2017-03-14,1.875,RBA F2 daily FCMYGBAG2D
2017-03-15,1.879,RBA F2 daily FCMYGBAG2D
2017-03-16,1.813,RBA F2 daily FCMYGBAG2D
2017-03-17,1.821,RBA F2 daily FCMYGBAG2D
2017-03-20,1.794,RBA F2 daily FCMYGBAG2D
2017-03-21,1.789,RBA F2 daily FCMYGBAG2D
2017-03-22,1.782,RBA F2 daily FCMYGBAG2D
2017-03-23,1.767,RBA F2 daily FCMYGBAG2D
2017-03-24,1.755,RBA F2 daily FCMYGBAG2D
2017-03-27,1.74,RBA F2 daily FCMYGBAG2D
2017-03-28,1.737,RBA F2 daily FCMYGBAG2D
2017-03-29,1.756,RBA F2 daily FCMYGBAG2D
2017-03-30,1.749,RBA F2 daily FCMYGBAG2D
2017-03-31,1.757,RBA F2 daily FCMYGBAG2D
2017-04-03,1.741,RBA F2 daily FCMYGBAG2D
2017-04-04,1.716,RBA F2 daily FCMYGBAG2D
2017-04-05,1.705,RBA F2 daily FCMYGBAG2D
2017-04-06,1.686,RBA F2 daily FCMYGBAG2D
2017-04-07,1.656,RBA F2 daily FCMYGBAG2D
2017-04-10,1.658,RBA F2 daily FCMYGBAG2D
2017-04-11,1.657,RBA F2 daily FCMYGBAG2D
2017-04-12,1.644,RBA F2 daily FCMYGBAG2D
2017-04-13,1.636,RBA F2 daily FCMYGBAG2D
2017-04-18,1.635,RBA F2 daily FCMYGBAG2D
2017-04-19,1.625,RBA F2 daily FCMYGBAG2D
2017-04-20,1.651,RBA F2 daily FCMYGBAG2D
2017-04-21,1.663,RBA F2 daily FCMYGBAG2D
2017-04-24,1.671,RBA F2 daily FCMYGBAG2D
2017-04-26,1.703,RBA F2 daily FCMYGBAG2D
2017-04-27,1.689,RBA F2 daily FCMYGBAG2D
2017-04-28,1.666,RBA F2 daily FCMYGBAG2D
2017-05-01,1.673,RBA F2 daily FCMYGBAG2D
2017-05-02,1.685,RBA F2 daily FCMYGBAG2D
2017-05-03,1.681,RBA F2 daily FCMYGBAG2D
2017-05-04,1.73,RBA F2 daily FCMYGBAG2D
2017-05-05,1.726,RBA F2 daily FCMYGBAG2D
2017-05-08,1.741,RBA F2 daily FCMYGBAG2D
2017-05-09,1.741,RBA F2 daily FCMYGBAG2D
2017-05-10,1.712,RBA F2 daily FCMYGBAG2D
2017-05-11,1.699,RBA F2 daily FCMYGBAG2D
2017-05-12,1.688,RBA F2 daily FCMYGBAG2D
2017-05-15,1.664,RBA F2 daily FCMYGBAG2D
2017-05-16,1.662,RBA F2 daily FCMYGBAG2D
2017-05-17,1.631,RBA F2 daily FCMYGBAG2D
2017-05-18,1.646,RBA F2 daily FCMYGBAG2D
2017-05-19,1.627,RBA F2 daily FCMYGBAG2D
2017-05-22,1.63,RBA F2 daily FCMYGBAG2D
2017-05-23,1.616,RBA F2 daily FCMYGBAG2D
2017-05-24,1.621,RBA F2 daily FCMYGBAG2D
2017-05-25,1.599,RBA F2 daily FCMYGBAG2D
