DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20210531,-0.7254,-0.7254,-0.7254,-0.7254,0
20210601,-0.7255,-0.7255,-0.7255,-0.7255,0
20210602,-0.7255,-0.7255,-0.7255,-0.7255,0
20210603,-0.7255,-0.7255,-0.7255,-0.7255,0
20210604,-0.7255,-0.7255,-0.7255,-0.7255,0
20210607,-0.7255,-0.7255,-0.7255,-0.7255,0
20210608,-0.7255,-0.7255,-0.7255,-0.7255,0
20210609,-0.7255,-0.7255,-0.7255,-0.7255,0
20210610,-0.7255,-0.7255,-0.7255,-0.7255,0
20210611,-0.7255,-0.7255,-0.7255,-0.7255,0
20210614,-0.7255,-0.7255,-0.7255,-0.7255,0
20210615,-0.7255,-0.7255,-0.7255,-0.7255,0
20210616,-0.7255,-0.7255,-0.7255,-0.7255,0
20210617,-0.7255,-0.7255,-0.7255,-0.7255,0
20210618,-0.7254,-0.7254,-0.7254,-0.7254,0
20210621,-0.7254,-0.7254,-0.7254,-0.7254,0
20210622,-0.7255,-0.7255,-0.7255,-0.7255,0
20210623,-0.7254,-0.7254,-0.7254,-0.7254,0
20210624,-0.7255,-0.7255,-0.7255,-0.7255,0
20210625,-0.7255,-0.7255,-0.7255,-0.7255,0
20210628,-0.7255,-0.7255,-0.7255,-0.7255,0
20210629,-0.7255,-0.7255,-0.7255,-0.7255,0
20210630,-0.7254,-0.7254,-0.7254,-0.7254,0
20210701,-0.7253,-0.7253,-0.7253,-0.7253,0
20210702,-0.7253,-0.7253,-0.7253,-0.7253,0
20210705,-0.7253,-0.7253,-0.7253,-0.7253,0
20210706,-0.7252,-0.7252,-0.7252,-0.7252,0
20210707,-0.7253,-0.7253,-0.7253,-0.7253,0
20210708,-0.7253,-0.7253,-0.7253,-0.7253,0
20210709,-0.7253,-0.7253,-0.7253,-0.7253,0
20210712,-0.7254,-0.7254,-0.7254,-0.7254,0
20210713,-0.7254,-0.7254,-0.7254,-0.7254,0
20210714,-0.7254,-0.7254,-0.7254,-0.7254,0
20210715,-0.7254,-0.7254,-0.7254,-0.7254,0
20210716,-0.7256,-0.7256,-0.7256,-0.7256,0
20210719,-0.7256,-0.7256,-0.7256,-0.7256,0
20210720,-0.7256,-0.7256,-0.7256,-0.7256,0
20210721,-0.7256,-0.7256,-0.7256,-0.7256,0
20210722,-0.7255,-0.7255,-0.7255,-0.7255,0
20210723,-0.7255,-0.7255,-0.7255,-0.7255,0
20210726,-0.7255,-0.7255,-0.7255,-0.7255,0
20210727,-0.7255,-0.7255,-0.7255,-0.7255,0
20210728,-0.7254,-0.7254,-0.7254,-0.7254,0
20210729,-0.7254,-0.7254,-0.7254,-0.7254,0
20210730,-0.7251,-0.7251,-0.7251,-0.7251,0
20210802,-0.7251,-0.7251,-0.7251,-0.7251,0
20210803,-0.7251,-0.7251,-0.7251,-0.7251,0
20210804,-0.7251,-0.7251,-0.7251,-0.7251,0
20210805,-0.7251,-0.7251,-0.7251,-0.7251,0
20210806,-0.7250,-0.7250,-0.7250,-0.7250,0
20210809,-0.7250,-0.7250,-0.7250,-0.7250,0
20210810,-0.7250,-0.7250,-0.7250,-0.7250,0
20210811,-0.7249,-0.7249,-0.7249,-0.7249,0
20210812,-0.7248,-0.7248,-0.7248,-0.7248,0
20210813,-0.7248,-0.7248,-0.7248,-0.7248,0
20210816,-0.7247,-0.7247,-0.7247,-0.7247,0
20210817,-0.7247,-0.7247,-0.7247,-0.7247,0
20210818,-0.7245,-0.7245,-0.7245,-0.7245,0
20210819,-0.7245,-0.7245,-0.7245,-0.7245,0
20210820,-0.7245,-0.7245,-0.7245,-0.7245,0
20210823,-0.7244,-0.7244,-0.7244,-0.7244,0
20210824,-0.7244,-0.7244,-0.7244,-0.7244,0
20210825,-0.7244,-0.7244,-0.7244,-0.7244,0
20210826,-0.7244,-0.7244,-0.7244,-0.7244,0
