DATE,Y10_FIT,RNY10,TP10,QUALITY
20220613,1.1396,0.2058,0.9339,ACM_K3_464m
20220614,1.2434,0.2912,0.9522,ACM_K3_464m
20220615,1.422,0.1849,1.2371,ACM_K3_464m
20220616,1.3814,0.239,1.1424,ACM_K3_464m
20220617,1.3713,0.282,1.0893,ACM_K3_464m
20220620,1.3408,0.247,1.0938,ACM_K3_464m
20220621,1.4585,0.2543,1.2041,ACM_K3_464m
20220622,1.3482,0.186,1.1621,ACM_K3_464m
20220623,1.3107,0.0944,1.2163,ACM_K3_464m
20220624,1.1944,0.1153,1.0791,ACM_K3_464m
20220627,1.3039,0.0851,1.2188,ACM_K3_464m
20220628,1.4158,0.1427,1.2731,ACM_K3_464m
20220629,1.306,0.1053,1.2007,ACM_K3_464m
20220630,1.1577,0.0751,1.0826,ACM_K3_464m
20220701,1.0009,0.0067,0.9942,ACM_K3_464m
20220704,0.8708,0.008,0.8628,ACM_K3_464m
20220705,0.826,0.0718,0.7542,ACM_K3_464m
20220706,0.7839,0.0202,0.7637,ACM_K3_464m
20220707,0.7678,0.0954,0.6724,ACM_K3_464m
20220708,0.8225,0.0939,0.7286,ACM_K3_464m
20220711,0.8291,0.0422,0.7869,ACM_K3_464m
20220712,0.7639,0.0138,0.7501,ACM_K3_464m
20220713,0.7605,-0.0089,0.7693,ACM_K3_464m
20220714,0.78,0.2078,0.5722,ACM_K3_464m
20220715,0.6908,0.1931,0.4977,ACM_K3_464m
20220718,0.7966,0.1839,0.6128,ACM_K3_464m
20220719,0.8326,0.236,0.5966,ACM_K3_464m
20220720,0.8284,0.2549,0.5735,ACM_K3_464m
20220721,0.8708,0.3265,0.5443,ACM_K3_464m
20220722,0.7179,0.253,0.4649,ACM_K3_464m
20220725,0.7367,0.1651,0.5716,ACM_K3_464m
20220726,0.5989,0.2382,0.3607,ACM_K3_464m
20220727,0.5389,0.2536,0.2853,ACM_K3_464m
20220728,0.5269,0.2673,0.2596,ACM_K3_464m
20220729,0.5486,0.4474,0.1012,ACM_K3_464m
20220802,0.3932,0.426,-0.0328,ACM_K3_464m
20220803,0.4851,0.5182,-0.0332,ACM_K3_464m
20220804,0.4951,0.5386,-0.0435,ACM_K3_464m
20220805,0.4451,0.5224,-0.0774,ACM_K3_464m
20220808,0.5072,0.4729,0.0343,ACM_K3_464m
20220809,0.5126,0.4704,0.0422,ACM_K3_464m
20220810,0.4854,0.5306,-0.0451,ACM_K3_464m
20220811,0.4714,0.5419,-0.0705,ACM_K3_464m
20220812,0.5251,0.5189,0.0062,ACM_K3_464m
20220815,0.4739,0.5084,-0.0346,ACM_K3_464m
20220816,0.4177,0.5296,-0.1119,ACM_K3_464m
20220817,0.5249,0.5268,-0.0019,ACM_K3_464m
20220818,0.5435,0.6028,-0.0593,ACM_K3_464m
20220819,0.5989,0.5987,0.0002,ACM_K3_464m
20220822,0.6276,0.5748,0.0527,ACM_K3_464m
20220823,0.7331,0.6344,0.0987,ACM_K3_464m
20220824,0.7762,0.6004,0.1758,ACM_K3_464m
20220825,0.8022,0.609,0.1932,ACM_K3_464m
20220826,0.7877,0.6561,0.1316,ACM_K3_464m
20220829,0.9285,0.7393,0.1892,ACM_K3_464m
20220830,0.7593,0.7607,-0.0014,ACM_K3_464m
20220831,0.7821,0.8349,-0.0528,ACM_K3_464m
20220901,0.8509,0.8923,-0.0414,ACM_K3_464m
20220902,0.8611,0.8869,-0.0258,ACM_K3_464m
20220905,0.8548,0.9098,-0.0551,ACM_K3_464m
20220906,0.8561,0.9045,-0.0484,ACM_K3_464m
20220907,0.8798,0.8664,0.0134,ACM_K3_464m
20220908,0.8693,0.8728,-0.0035,ACM_K3_464m
20220909,0.9704,1.0048,-0.0344,ACM_K3_464m
20220912,0.9706,0.9935,-0.0229,ACM_K3_464m
20220913,0.9611,1.0339,-0.0728,ACM_K3_464m
20220914,1.0422,1.0907,-0.0485,ACM_K3_464m
20220915,1.0793,1.1167,-0.0374,ACM_K3_464m
20220916,1.0621,1.1386,-0.0765,ACM_K3_464m
20220919,1.0494,1.0814,-0.0319,ACM_K3_464m
20220920,1.1654,1.1526,0.0128,ACM_K3_464m
20220921,1.2017,1.1054,0.0963,ACM_K3_464m
20220922,1.1887,1.1259,0.0629,ACM_K3_464m
20220923,1.2267,0.9773,0.2494,ACM_K3_464m
20220926,1.3466,0.9214,0.4253,ACM_K3_464m
20220927,1.3318,0.8828,0.4491,ACM_K3_464m
20220928,1.503,0.7483,0.7547,ACM_K3_464m
20220929,1.3553,0.6842,0.6711,ACM_K3_464m
20220930,1.1814,0.7194,0.462,ACM_K3_464m
20221003,1.1783,0.7243,0.454,ACM_K3_464m
20221004,0.9471,0.6033,0.3438,ACM_K3_464m
20221005,1.0406,0.6195,0.4211,ACM_K3_464m
20221006,1.17,0.6625,0.5075,ACM_K3_464m
20221007,1.2964,0.6218,0.6746,ACM_K3_464m
20221010,1.3897,0.5756,0.8141,ACM_K3_464m
20221011,1.5289,0.5741,0.9548,ACM_K3_464m
20221012,1.4982,0.6092,0.889,ACM_K3_464m
20221013,1.4397,0.5118,0.9279,ACM_K3_464m
20221014,1.2959,0.5779,0.718,ACM_K3_464m
20221017,1.3141,0.5588,0.7552,ACM_K3_464m
20221018,1.3717,0.5118,0.86,ACM_K3_464m
20221019,1.3381,0.5753,0.7628,ACM_K3_464m
20221020,1.3491,0.6623,0.6868,ACM_K3_464m
20221021,1.4128,0.6144,0.7984,ACM_K3_464m
20221024,1.3217,0.5739,0.7477,ACM_K3_464m
20221025,1.3051,0.5851,0.72,ACM_K3_464m
20221026,1.2118,0.6089,0.6029,ACM_K3_464m
20221027,1.2051,0.6814,0.5237,ACM_K3_464m
20221028,1.0705,0.6415,0.429,ACM_K3_464m
20221031,1.1309,0.6755,0.4554,ACM_K3_464m
20221101,1.0685,0.6974,0.3711,ACM_K3_464m
20221102,1.1403,0.6727,0.4677,ACM_K3_464m
20221103,1.1688,0.6871,0.4817,ACM_K3_464m
20221104,1.1696,0.6622,0.5074,ACM_K3_464m
20221107,1.2045,0.6552,0.5492,ACM_K3_464m
20221108,1.2198,0.6181,0.6017,ACM_K3_464m
20221109,1.1005,0.7153,0.3851,ACM_K3_464m
20221110,1.0839,0.7567,0.3272,ACM_K3_464m
20221111,1.0166,0.7853,0.2312,ACM_K3_464m
20221114,1.0567,0.942,0.1147,ACM_K3_464m
20221115,1.1095,1.0623,0.0473,ACM_K3_464m
20221116,1.0808,1.0355,0.0453,ACM_K3_464m
20221117,1.0197,1.0898,-0.0701,ACM_K3_464m
20221118,1.0767,1.0355,0.0412,ACM_K3_464m
20221121,1.0411,1.0726,-0.0315,ACM_K3_464m
20221122,0.9963,1.069,-0.0727,ACM_K3_464m
20221123,1.0138,1.0614,-0.0476,ACM_K3_464m
20221124,0.9452,1.0965,-0.1513,ACM_K3_464m
20221125,1.0108,1.1389,-0.1281,ACM_K3_464m
20221128,1.0331,1.1495,-0.1165,ACM_K3_464m
20221129,1.0084,1.1299,-0.1215,ACM_K3_464m
20221130,1.0442,1.1359,-0.0917,ACM_K3_464m
20221201,1.0381,1.1338,-0.0958,ACM_K3_464m
20221202,0.9947,1.1456,-0.1509,ACM_K3_464m
20221205,1.0152,1.1633,-0.1482,ACM_K3_464m
20221206,1.0478,1.1265,-0.0787,ACM_K3_464m
20221207,0.971,1.1501,-0.1791,ACM_K3_464m
20221208,1.0173,1.1672,-0.1499,ACM_K3_464m
20221209,1.0466,1.1864,-0.1398,ACM_K3_464m
20221212,1.1427,1.1295,0.0132,ACM_K3_464m
20221213,1.2035,1.1826,0.0209,ACM_K3_464m
20221214,1.1629,1.1261,0.0368,ACM_K3_464m
20221215,1.1432,1.1859,-0.0427,ACM_K3_464m
20221216,1.2311,1.2187,0.0124,ACM_K3_464m
20221219,1.2674,1.1766,0.0908,ACM_K3_464m
20221220,1.3325,1.1739,0.1586,ACM_K3_464m
20221221,1.4305,1.1914,0.2391,ACM_K3_464m
20221222,1.4525,1.2668,0.1857,ACM_K3_464m
20221223,1.4852,1.2816,0.2036,ACM_K3_464m
20221227,1.5404,1.3079,0.2325,ACM_K3_464m
20221228,1.499,1.3603,0.1387,ACM_K3_464m
20221229,1.5339,1.227,0.3069,ACM_K3_464m
20221230,1.5652,1.255,0.3102,ACM_K3_464m
20230103,1.4619,1.2623,0.1996,ACM_K3_464m
20230104,1.3775,1.2017,0.1757,ACM_K3_464m
20230105,1.3713,1.3338,0.0374,ACM_K3_464m
20230106,1.4165,1.3234,0.0931,ACM_K3_464m
20230109,1.3419,1.3423,-0.0004,ACM_K3_464m
20230110,1.3638,1.3312,0.0326,ACM_K3_464m
20230111,1.3241,1.2966,0.0275,ACM_K3_464m
20230112,1.205,1.3183,-0.1133,ACM_K3_464m
20230113,1.0974,1.3063,-0.2089,ACM_K3_464m
20230116,1.1282,1.349,-0.2208,ACM_K3_464m
20230117,1.1286,1.3342,-0.2056,ACM_K3_464m
20230118,1.0827,1.3067,-0.224,ACM_K3_464m
20230119,1.0605,1.3175,-0.257,ACM_K3_464m
20230120,1.1447,1.3237,-0.1789,ACM_K3_464m
20230123,1.194,1.2886,-0.0946,ACM_K3_464m
20230124,1.2315,1.2766,-0.045,ACM_K3_464m
20230125,1.1418,1.2772,-0.1354,ACM_K3_464m
20230126,1.211,1.2636,-0.0525,ACM_K3_464m
20230127,1.2387,1.2572,-0.0184,ACM_K3_464m
20230130,1.2757,1.2685,0.0071,ACM_K3_464m
20230131,1.2655,1.2307,0.0348,ACM_K3_464m
20230201,1.253,1.252,0.0009,ACM_K3_464m
20230202,1.2163,1.2936,-0.0773,ACM_K3_464m
20230203,1.1908,1.2875,-0.0967,ACM_K3_464m
20230206,1.2571,1.3102,-0.0531,ACM_K3_464m
20230207,1.3586,1.3369,0.0217,ACM_K3_464m
20230208,1.412,1.2633,0.1487,ACM_K3_464m
20230209,1.3084,1.297,0.0114,ACM_K3_464m
20230210,1.348,1.2976,0.0504,ACM_K3_464m
20230213,1.3862,1.3008,0.0854,ACM_K3_464m
20230214,1.3548,1.2976,0.0573,ACM_K3_464m
20230215,1.3856,1.3119,0.0738,ACM_K3_464m
20230216,1.3758,1.2872,0.0886,ACM_K3_464m
20230217,1.4343,1.3453,0.0889,ACM_K3_464m
20230220,1.4017,1.3309,0.0708,ACM_K3_464m
20230221,1.3828,1.4697,-0.0869,ACM_K3_464m
20230222,1.4508,1.3231,0.1277,ACM_K3_464m
20230223,1.4245,1.2972,0.1274,ACM_K3_464m
20230224,1.3817,1.4854,-0.1037,ACM_K3_464m
20230227,1.3897,1.3658,0.0239,ACM_K3_464m
20230228,1.4527,1.3928,0.0599,ACM_K3_464m
20230301,1.4622,1.4164,0.0459,ACM_K3_464m
20230302,1.487,1.4823,0.0047,ACM_K3_464m
20230303,1.4839,1.5217,-0.0378,ACM_K3_464m
20230306,1.4929,1.6098,-0.1168,ACM_K3_464m
20230307,1.4854,1.7591,-0.2737,ACM_K3_464m
20230308,1.4968,1.8292,-0.3324,ACM_K3_464m
20230309,1.397,1.7479,-0.3509,ACM_K3_464m
20230310,1.3083,1.7485,-0.4402,ACM_K3_464m
20230313,1.1201,1.5032,-0.3831,ACM_K3_464m
20230314,1.1508,1.3005,-0.1497,ACM_K3_464m
20230315,1.1175,1.3603,-0.2427,ACM_K3_464m
20230316,1.1467,1.0129,0.1338,ACM_K3_464m
20230317,1.0844,0.8532,0.2312,ACM_K3_464m
20230320,0.804,0.9855,-0.1816,ACM_K3_464m
20230321,1.0294,1.2574,-0.228,ACM_K3_464m
20230322,1.074,1.206,-0.1319,ACM_K3_464m
20230323,1.1352,1.2577,-0.1225,ACM_K3_464m
20230324,1.0799,1.287,-0.2072,ACM_K3_464m
20230327,1.1089,1.1782,-0.0693,ACM_K3_464m
20230328,1.171,1.2306,-0.0596,ACM_K3_464m
20230329,1.1587,1.4074,-0.2487,ACM_K3_464m
20230330,1.1842,1.2574,-0.0732,ACM_K3_464m
20230331,1.2417,1.2912,-0.0495,ACM_K3_464m
20230403,1.2265,1.3768,-0.1503,ACM_K3_464m
20230404,1.2321,1.3635,-0.1314,ACM_K3_464m
20230405,1.2344,1.3488,-0.1144,ACM_K3_464m
20230406,1.0963,1.3164,-0.2201,ACM_K3_464m
20230411,1.1458,1.3053,-0.1595,ACM_K3_464m
20230412,1.1883,1.431,-0.2427,ACM_K3_464m
20230413,1.0378,1.3586,-0.3208,ACM_K3_464m
20230414,1.1231,1.3045,-0.1814,ACM_K3_464m
20230417,1.0865,1.3209,-0.2344,ACM_K3_464m
20230418,1.089,1.4843,-0.3953,ACM_K3_464m
20230419,1.1054,1.4164,-0.311,ACM_K3_464m
20230420,1.1166,1.3815,-0.2649,ACM_K3_464m
20230421,1.1153,1.3498,-0.2344,ACM_K3_464m
20230424,1.1102,1.3315,-0.2213,ACM_K3_464m
20230425,1.135,1.3524,-0.2173,ACM_K3_464m
20230426,1.0589,1.3021,-0.2431,ACM_K3_464m
20230427,1.072,1.4085,-0.3364,ACM_K3_464m
20230428,1.0942,1.3876,-0.2934,ACM_K3_464m
20230502,1.0762,1.4049,-0.3287,ACM_K3_464m
20230503,1.045,1.3847,-0.3397,ACM_K3_464m
20230504,1.1023,1.4179,-0.3156,ACM_K3_464m
20230505,1.0537,1.3194,-0.2656,ACM_K3_464m
20230508,1.103,1.4811,-0.3781,ACM_K3_464m
20230509,1.073,1.3272,-0.2543,ACM_K3_464m
20230510,1.1096,1.3363,-0.2267,ACM_K3_464m
20230511,0.9837,1.3202,-0.3365,ACM_K3_464m
20230512,0.9568,1.4604,-0.5036,ACM_K3_464m
20230515,0.9937,1.3398,-0.346,ACM_K3_464m
20230516,0.9938,1.3677,-0.3739,ACM_K3_464m
20230517,0.9749,1.3451,-0.3702,ACM_K3_464m
20230519,1.0537,1.3522,-0.2985,ACM_K3_464m
20230522,1.0051,1.3773,-0.3722,ACM_K3_464m
20230523,1.0381,1.4517,-0.4136,ACM_K3_464m
20230524,1.0638,1.4217,-0.3579,ACM_K3_464m
20230525,1.0498,1.4534,-0.4036,ACM_K3_464m
20230526,1.0745,1.4578,-0.3833,ACM_K3_464m
20230530,0.9627,1.5265,-0.5638,ACM_K3_464m
20230531,0.87,1.523,-0.653,ACM_K3_464m
20230601,0.9131,1.5058,-0.5927,ACM_K3_464m
20230602,0.8597,1.4566,-0.5969,ACM_K3_464m
20230605,0.9051,1.5521,-0.6469,ACM_K3_464m
20230606,0.8852,1.5398,-0.6546,ACM_K3_464m
20230607,0.9126,1.5851,-0.6725,ACM_K3_464m
20230608,0.974,1.5402,-0.5663,ACM_K3_464m
20230609,1.028,1.6404,-0.6124,ACM_K3_464m
20230612,0.9799,1.7102,-0.7302,ACM_K3_464m
20230613,0.976,1.697,-0.7211,ACM_K3_464m
20230614,0.9789,1.7956,-0.8167,ACM_K3_464m
20230615,1.0386,1.7436,-0.705,ACM_K3_464m
20230616,1.0411,1.8198,-0.7787,ACM_K3_464m
20230619,1.0308,1.8246,-0.7938,ACM_K3_464m
20230620,1.005,1.8284,-0.8234,ACM_K3_464m
20230621,0.9456,1.8486,-0.903,ACM_K3_464m
20230622,0.9278,1.7674,-0.8396,ACM_K3_464m
20230623,0.927,1.7279,-0.8009,ACM_K3_464m
20230626,0.8698,1.7129,-0.8431,ACM_K3_464m
20230627,0.8496,1.7441,-0.8945,ACM_K3_464m
20230628,0.8671,1.8052,-0.9382,ACM_K3_464m
20230629,0.8814,1.8076,-0.9261,ACM_K3_464m
20230630,0.9566,1.7994,-0.8429,ACM_K3_464m
20230703,0.8867,1.8145,-0.9278,ACM_K3_464m
20230704,0.9009,1.8052,-0.9043,ACM_K3_464m
20230705,0.8336,1.8018,-0.9682,ACM_K3_464m
20230706,0.9222,1.7908,-0.8686,ACM_K3_464m
20230707,0.9804,1.8138,-0.8334,ACM_K3_464m
20230710,1.0577,1.7902,-0.7325,ACM_K3_464m
20230711,1.0588,1.772,-0.7131,ACM_K3_464m
20230712,1.0438,1.781,-0.7372,ACM_K3_464m
20230713,0.9416,1.7455,-0.8039,ACM_K3_464m
20230714,0.9328,1.7836,-0.8508,ACM_K3_464m
20230717,0.908,1.7407,-0.8327,ACM_K3_464m
20230718,0.8579,1.7278,-0.8699,ACM_K3_464m
20230719,0.8379,1.7043,-0.8664,ACM_K3_464m
20230720,0.8929,1.7457,-0.8528,ACM_K3_464m
20230721,0.9149,1.7879,-0.873,ACM_K3_464m
20230724,0.8727,1.7423,-0.8696,ACM_K3_464m
20230725,0.8969,1.7206,-0.8237,ACM_K3_464m
20230726,0.903,1.7686,-0.8657,ACM_K3_464m
20230727,0.9264,1.8093,-0.8829,ACM_K3_464m
20230728,0.9676,1.7622,-0.7946,ACM_K3_464m
20230731,0.9756,1.754,-0.7784,ACM_K3_464m
20230802,0.9954,1.725,-0.7296,ACM_K3_464m
20230803,1.0113,1.6599,-0.6486,ACM_K3_464m
