Date,Value
2018-10-18,1.71
2018-10-19,1.73
2018-10-23,1.75
2018-10-24,1.72
2018-10-25,1.68
2018-10-26,1.7
2018-10-29,1.68
2018-10-30,1.68
2018-10-31,1.68
2018-11-01,1.7
2018-11-02,1.71
2018-11-05,1.73
2018-11-06,1.74
2018-11-07,1.77
2018-11-08,1.81
2018-11-09,1.83
2018-11-12,1.85
2018-11-13,1.81
2018-11-14,1.79
2018-11-15,1.77
2018-11-16,1.74
2018-11-19,1.74
2018-11-20,1.74
2018-11-21,1.77
2018-11-22,1.79
2018-11-23,1.79
2018-11-26,1.8
2018-11-27,1.81
2018-11-28,1.8
2018-11-29,1.8
2018-11-30,1.79
2018-12-03,1.81
2018-12-04,1.76
2018-12-05,1.75
2018-12-06,1.69
2018-12-07,1.65
2018-12-10,1.65
2018-12-11,1.65
2018-12-12,1.69
2018-12-13,1.69
2018-12-14,1.68
2018-12-17,1.68
2018-12-18,1.67
2018-12-19,1.66
2018-12-20,1.62
2018-12-21,1.68
2018-12-24,1.68
2018-12-27,1.69
2018-12-28,1.68
2018-12-31,1.67
2019-01-03,1.63
2019-01-04,1.65
2019-01-07,1.7
2019-01-08,1.7
2019-01-09,1.71
2019-01-10,1.64
2019-01-11,1.63
2019-01-14,1.62
2019-01-15,1.62
2019-01-16,1.63
2019-01-17,1.64
2019-01-18,1.65
2019-01-21,1.65
2019-01-22,1.65
2019-01-23,1.63
2019-01-24,1.63
2019-01-25,1.62
2019-01-28,1.62
2019-01-29,1.62
2019-01-30,1.61
2019-01-31,1.57
2019-02-01,1.56
2019-02-04,1.56
2019-02-05,1.58
2019-02-07,1.51
2019-02-08,1.46
2019-02-11,1.46
2019-02-12,1.46
2019-02-13,1.51
2019-02-14,1.57
2019-02-15,1.54
2019-02-18,1.54
2019-02-19,1.55
2019-02-20,1.54
2019-02-21,1.51
2019-02-22,1.49
2019-02-25,1.47
2019-02-26,1.47
2019-02-27,1.46
2019-02-28,1.47
2019-03-01,1.47
2019-03-04,1.49
2019-03-05,1.47
2019-03-06,1.46
2019-03-07,1.45
2019-03-08,1.42
2019-03-11,1.42
2019-03-12,1.42
2019-03-13,1.39
2019-03-14,1.38
2019-03-15,1.39
2019-03-18,1.38
2019-03-19,1.37
2019-03-20,1.36
2019-03-21,1.32
2019-03-22,1.31
2019-03-25,1.24
2019-03-26,1.23
2019-03-27,1.14
2019-03-28,1.14
2019-03-29,1.15
2019-04-01,1.19
2019-04-02,1.19
2019-04-03,1.22
2019-04-04,1.3
2019-04-05,1.27
2019-04-08,1.25
2019-04-09,1.28
2019-04-10,1.3
2019-04-11,1.3
2019-04-12,1.32
2019-04-15,1.37
2019-04-16,1.34
2019-04-17,1.32
2019-04-18,1.31
2019-04-23,1.31
2019-04-24,1.27
2019-04-26,1.28
2019-04-29,1.28
2019-04-30,1.31
2019-05-01,1.27
2019-05-02,1.26
2019-05-03,1.24
2019-05-06,1.23
2019-05-07,1.24
2019-05-08,1.17
2019-05-09,1.14
2019-05-10,1.11
2019-05-13,1.1
2019-05-14,1.14
2019-05-15,1.13
2019-05-16,1.11
2019-05-17,1.1
2019-05-20,1.11
2019-05-21,1.1
2019-05-22,1.09
2019-05-23,1.08
2019-05-24,1.04
2019-05-27,1.04
2019-05-28,1.04
2019-05-29,1.03
2019-05-30,1.03
2019-05-31,1.0
2019-06-04,0.99
2019-06-05,0.99
2019-06-06,0.98
2019-06-07,0.99
2019-06-10,0.99
2019-06-11,0.98
2019-06-12,0.98
2019-06-13,0.97
2019-06-14,0.96
2019-06-17,0.95
2019-06-18,0.95
2019-06-19,0.92
2019-06-20,0.88
2019-06-21,0.89
2019-06-24,0.88
2019-06-25,0.87
2019-06-26,0.86
2019-06-27,0.91
2019-06-28,0.9
2019-07-01,0.9
2019-07-02,0.88
2019-07-03,0.86
2019-07-04,0.86
2019-07-05,0.85
2019-07-08,0.85
2019-07-09,0.86
2019-07-10,0.86
2019-07-11,0.86
2019-07-12,0.91
2019-07-15,0.96
2019-07-16,0.87
2019-07-17,0.88
2019-07-18,0.87
2019-07-19,0.9
2019-07-22,0.9
2019-07-23,0.88
2019-07-24,0.89
2019-07-25,0.88
2019-07-26,0.88
2019-07-29,0.9
2019-07-30,0.89
2019-07-31,0.88
2019-08-01,0.85
2019-08-02,0.79
2019-08-05,0.74
2019-08-06,0.7
2019-08-07,0.57
2019-08-08,0.54
2019-08-09,0.5
2019-08-12,0.51
2019-08-13,0.48
2019-08-14,0.51
2019-08-15,0.44
2019-08-16,0.41
2019-08-19,0.41
2019-08-20,0.41
2019-08-21,0.41
2019-08-22,0.45
2019-08-23,0.46
2019-08-27,0.44
2019-08-28,0.42
2019-08-29,0.42
2019-08-30,0.43
2019-09-02,0.45
2019-09-03,0.45
2019-09-04,0.44
2019-09-05,0.46
2019-09-06,0.52
2019-09-09,0.5
2019-09-10,0.53
2019-09-11,0.57
2019-09-12,0.58
2019-09-13,0.59
2019-09-16,0.59
2019-09-17,0.57
2019-09-18,0.57
2019-09-19,0.55
2019-09-20,0.53
2019-09-23,0.52
2019-09-24,0.52
2019-09-25,0.52
2019-09-26,0.56
2019-09-27,0.56
2019-09-30,0.56
2019-10-01,0.56
2019-10-02,0.54
2019-10-03,0.51
2019-10-04,0.49
2019-10-07,0.49
2019-10-08,0.49
2019-10-09,0.5
2019-10-10,0.51
2019-10-11,0.55
2019-10-14,0.58
2019-10-15,0.56
2019-10-16,0.54
2019-10-17,0.54
2019-10-18,0.57
2019-10-21,0.59
2019-10-22,0.61
2019-10-23,0.59
2019-10-24,0.57
2019-10-25,0.52
2019-10-29,0.57
2019-10-30,0.58
2019-10-31,0.58
2019-11-01,0.55
2019-11-04,0.58
2019-11-05,0.6
2019-11-06,0.61
2019-11-07,0.6
2019-11-08,0.63
2019-11-11,0.63
2019-11-12,0.62
2019-11-13,0.74
2019-11-14,0.68
2019-11-15,0.65
2019-11-18,0.65
2019-11-19,0.64
2019-11-20,0.62
2019-11-21,0.59
2019-11-22,0.61
2019-11-25,0.6
2019-11-26,0.6
2019-11-27,0.58
2019-11-28,0.56
2019-11-29,0.56
2019-12-02,0.57
2019-12-03,0.62
2019-12-04,0.59
2019-12-05,0.69
2019-12-06,0.71
2019-12-09,0.74
2019-12-10,0.71
2019-12-11,0.72
2019-12-12,0.75
2019-12-13,0.81
2019-12-16,0.78
2019-12-17,0.8
2019-12-18,0.8
2019-12-19,0.83
2019-12-20,0.88
2019-12-23,0.88
2019-12-24,0.88
2019-12-27,0.88
2019-12-30,0.88
2019-12-31,0.91
2020-01-03,0.88
2020-01-06,0.85
2020-01-07,0.83
2020-01-08,0.8
2020-01-09,0.8
2020-01-10,0.79
2020-01-13,0.78
2020-01-14,0.82
2020-01-15,0.81
2020-01-16,0.81
2020-01-17,0.83
2020-01-20,0.83
2020-01-21,0.82
2020-01-22,0.81
2020-01-23,0.81
2020-01-24,0.72
2020-01-27,0.72
2020-01-28,0.64
2020-01-29,0.64
2020-01-30,0.65
2020-01-31,0.62
2020-02-03,0.58
2020-02-04,0.59
2020-02-05,0.71
2020-02-07,0.72
2020-02-10,0.67
2020-02-11,0.67
2020-02-12,0.72
2020-02-13,0.73
2020-02-14,0.71
2020-02-17,0.7
2020-02-18,0.68
2020-02-19,0.69
2020-02-20,0.65
2020-02-21,0.62
2020-02-24,0.58
2020-02-25,0.57
2020-02-26,0.57
2020-02-27,0.55
2020-02-28,0.51
2020-03-02,0.46
2020-03-03,0.51
2020-03-04,0.46
2020-03-05,0.51
2020-03-06,0.47
2020-03-09,0.44
2020-03-10,0.51
2020-03-11,0.57
2020-03-12,0.66
2020-03-13,0.88
2020-03-16,0.84
2020-03-17,0.97
2020-03-18,1.48
2020-03-19,1.94
2020-03-20,1.72
2020-03-23,1.33
2020-03-24,1.36
2020-03-25,1.42
2020-03-26,1.25
2020-03-27,1.11
2020-03-30,1.02
2020-03-31,1.05
2020-04-01,1.06
2020-04-02,1.07
2020-04-03,0.98
2020-04-06,0.99
2020-04-07,1.02
2020-04-08,1.0
2020-04-09,0.84
2020-04-14,0.75
2020-04-15,0.75
2020-04-16,0.7
2020-04-17,0.68
2020-04-20,0.68
2020-04-21,0.68
2020-04-22,0.68
2020-04-23,0.7
2020-04-24,0.66
2020-04-28,0.66
2020-04-29,0.66
2020-04-30,0.66
2020-05-01,0.55
2020-05-04,0.56
2020-05-05,0.55
2020-05-06,0.58
2020-05-07,0.6
2020-05-08,0.53
2020-05-11,0.53
2020-05-12,0.53
2020-05-13,0.35
2020-05-14,0.33
2020-05-15,0.26
2020-05-18,0.24
2020-05-19,0.18
2020-05-20,0.12
2020-05-21,0.1
2020-05-22,0.14
2020-05-25,0.16
2020-05-26,0.16
2020-05-27,0.18
2020-05-28,0.17
2020-05-29,0.15
2020-06-02,0.15
2020-06-03,0.24
2020-06-04,0.26
2020-06-05,0.33
2020-06-08,0.35
2020-06-09,0.33
2020-06-10,0.35
2020-06-11,0.3
2020-06-15,0.28
2020-06-16,0.29
2020-06-17,0.28
2020-06-18,0.28
2020-06-19,0.29
2020-06-22,0.28
2020-06-23,0.28
2020-06-24,0.42
2020-06-25,0.38
2020-06-26,0.37
2020-06-29,0.37
2020-06-30,0.41
2020-07-01,0.41
2020-07-02,0.43
2020-07-03,0.43
2020-07-06,0.42
2020-07-07,0.41
2020-07-08,0.41
2020-07-09,0.41
2020-07-10,0.39
2020-07-13,0.39
2020-07-14,0.37
2020-07-15,0.37
2020-07-16,0.36
2020-07-17,0.36
2020-07-20,0.36
2020-07-21,0.34
2020-07-22,0.34
2020-07-23,0.34
2020-07-24,0.32
2020-07-27,0.32
2020-07-28,0.34
2020-07-29,0.34
2020-07-30,0.3
2020-07-31,0.26
2020-08-03,0.25
2020-08-04,0.24
2020-08-05,0.24
2020-08-06,0.25
2020-08-07,0.23
2020-08-10,0.2
2020-08-11,0.18
2020-08-12,0.09
2020-08-13,-0.03
2020-08-14,-0.12
2020-08-17,-0.16
2020-08-18,-0.17
2020-08-19,-0.19
2020-08-20,-0.19
2020-08-21,-0.2
2020-08-24,-0.21
2020-08-25,-0.21
2020-08-26,-0.18
2020-08-27,-0.17
2020-08-28,-0.17
2020-08-31,-0.18
2020-09-01,-0.19
2020-09-02,-0.2
2020-09-03,-0.21
2020-09-04,-0.2
2020-09-07,-0.17
2020-09-08,-0.17
2020-09-09,-0.21
2020-09-10,-0.12
2020-09-11,-0.11
2020-09-14,-0.11
2020-09-15,-0.12
2020-09-16,-0.09
2020-09-17,-0.09
2020-09-18,-0.09
2020-09-21,-0.08
2020-09-22,-0.09
2020-09-23,-0.1
2020-09-24,-0.1
2020-09-25,-0.11
2020-09-28,-0.11
2020-09-29,-0.11
2020-09-30,-0.13
2020-10-01,-0.13
2020-10-02,-0.13
2020-10-05,-0.13
2020-10-06,-0.13
2020-10-07,-0.15
2020-10-08,-0.13
2020-10-09,-0.13
2020-10-12,-0.13
2020-10-13,-0.12
2020-10-14,-0.13
2020-10-15,-0.16
2020-10-16,-0.18
2020-10-19,-0.18
2020-10-20,-0.18
2020-10-21,-0.15
2020-10-22,-0.16
2020-10-23,-0.16
2020-10-27,-0.18
2020-10-28,-0.19
2020-10-29,-0.2
2020-10-30,-0.17
2020-11-02,-0.16
2020-11-03,-0.17
2020-11-04,-0.15
2020-11-05,-0.07
2020-11-06,-0.08
2020-11-09,-0.07
2020-11-10,-0.03
2020-11-11,0.02
2020-11-12,0.02
2020-11-13,0.01
2020-11-16,0.01
2020-11-17,0.03
2020-11-18,0.02
2020-11-19,0.11
2020-11-20,0.15
2020-11-23,0.14
2020-11-24,0.22
2020-11-25,0.24
2020-11-26,0.2
2020-11-27,0.18
2020-11-30,0.18
2020-12-01,0.18
2020-12-02,0.19
2020-12-03,0.19
2020-12-04,0.2
2020-12-07,0.22
2020-12-08,0.21
2020-12-09,0.22
2020-12-10,0.19
2020-12-11,0.16
2020-12-14,0.15
2020-12-15,0.15
2020-12-16,0.15
2020-12-17,0.13
2020-12-18,0.13
2020-12-21,0.13
2020-12-22,0.13
2020-12-23,0.11
2020-12-24,0.12
2020-12-29,0.12
2020-12-30,0.12
2020-12-31,0.12
2021-01-05,0.1
2021-01-06,0.11
2021-01-07,0.13
2021-01-08,0.16
2021-01-11,0.15
2021-01-12,0.16
2021-01-13,0.14
2021-01-14,0.09
2021-01-15,0.07
2021-01-18,0.12
2021-01-19,0.13
2021-01-20,0.14
2021-01-21,0.18
2021-01-22,0.17
2021-01-25,0.17
2021-01-26,0.16
2021-01-27,0.17
2021-01-28,0.2
2021-01-29,0.22
2021-02-01,0.22
2021-02-02,0.28
2021-02-03,0.35
2021-02-04,0.39
2021-02-05,0.43
2021-02-09,0.49
2021-02-10,0.52
2021-02-11,0.49
2021-02-12,0.52
2021-02-15,0.57
2021-02-16,0.61
2021-02-17,0.7
2021-02-18,0.73
2021-02-19,0.7
2021-02-22,0.82
2021-02-23,0.8
2021-02-24,0.82
2021-02-25,0.91
2021-02-26,1.0
2021-03-01,1.0
2021-03-02,0.86
2021-03-03,0.85
2021-03-04,0.96
2021-03-05,1.02
2021-03-08,0.98
2021-03-09,0.98
2021-03-10,0.88
2021-03-11,0.8
2021-03-12,0.77
2021-03-15,0.86
2021-03-16,0.81
2021-03-17,0.81
2021-03-18,0.83
2021-03-19,0.9
2021-03-22,0.85
2021-03-23,0.8
2021-03-24,0.76
2021-03-25,0.76
2021-03-26,0.77
2021-03-29,0.81
2021-03-30,0.87
2021-03-31,0.91
2021-04-01,0.96
2021-04-06,0.96
2021-04-07,0.97
2021-04-08,0.96
2021-04-09,0.95
2021-04-12,0.97
2021-04-13,0.97
2021-04-14,0.95
2021-04-15,0.98
2021-04-16,0.93
2021-04-19,0.94
2021-04-20,0.96
2021-04-21,0.94
2021-04-22,0.9
2021-04-23,0.91
2021-04-27,0.91
2021-04-28,0.93
2021-04-29,0.88
2021-04-30,0.91
2021-05-03,0.91
2021-05-04,0.9
2021-05-05,0.9
2021-05-06,0.88
2021-05-07,0.85
2021-05-10,0.85
2021-05-11,0.85
2021-05-12,0.86
2021-05-13,0.85
2021-05-14,0.85
2021-05-17,0.85
2021-05-18,0.85
2021-05-19,0.85
2021-05-20,0.86
2021-05-21,0.86
2021-05-24,0.86
2021-05-25,0.86
2021-05-26,0.87
2021-05-27,0.94
2021-05-28,0.94
2021-05-31,0.94
2021-06-01,0.94
2021-06-02,0.94
2021-06-03,0.94
2021-06-04,0.94
2021-06-08,0.93
2021-06-09,0.9
2021-06-10,0.88
2021-06-11,0.85
2021-06-14,0.86
2021-06-15,0.86
2021-06-16,0.89
2021-06-17,0.99
2021-06-18,0.97
2021-06-21,0.97
2021-06-22,1.03
2021-06-23,1.03
2021-06-24,1.1
2021-06-25,1.11
2021-06-28,1.14
2021-06-29,1.14
2021-06-30,1.08
2021-07-01,1.06
2021-07-02,0.97
2021-07-05,0.93
2021-07-06,1.02
2021-07-07,0.96
2021-07-08,1.03
2021-07-09,0.96
2021-07-12,0.93
2021-07-13,0.89
2021-07-14,0.89
2021-07-15,0.87
2021-07-16,0.68
2021-07-19,0.66
2021-07-20,0.59
2021-07-21,0.6
2021-07-22,0.62
2021-07-23,0.63
2021-07-26,0.61
2021-07-27,0.6
2021-07-28,0.58
2021-07-29,0.54
2021-07-30,0.56
2021-08-02,0.56
2021-08-03,0.54
2021-08-04,0.56
2021-08-05,0.67
2021-08-06,0.67
2021-08-09,0.72
2021-08-10,0.72
2021-08-11,0.72
2021-08-12,0.72
2021-08-13,0.73
2021-08-16,0.73
2021-08-17,0.72
2021-08-18,0.73
2021-08-19,0.8
2021-08-20,0.81
2021-08-23,0.81
2021-08-24,0.81
2021-08-25,0.83
2021-08-26,0.8
2021-08-27,0.8
2021-08-30,0.8
2021-08-31,0.8
2021-09-01,0.83
2021-09-02,0.83
2021-09-03,0.79
2021-09-06,0.8
2021-09-07,0.82
2021-09-08,0.83
2021-09-09,0.82
2021-09-10,0.79
2021-09-13,0.8
2021-09-14,0.78
2021-09-15,0.72
2021-09-16,0.73
2021-09-17,0.73
2021-09-20,0.73
2021-09-21,0.73
2021-09-22,0.73
2021-09-23,0.71
2021-09-24,0.8
2021-09-27,0.78
2021-09-28,0.79
2021-09-29,0.82
2021-09-30,0.82
2021-10-01,0.84
2021-10-04,0.81
2021-10-05,0.86
2021-10-06,0.83
2021-10-07,0.75
2021-10-08,0.76
2021-10-11,0.76
2021-10-12,0.77
2021-10-13,0.77
2021-10-14,0.77
2021-10-15,0.75
2021-10-18,0.75
2021-10-19,0.71
2021-10-20,0.72
2021-10-21,0.74
2021-10-22,0.77
2021-10-26,0.77
2021-10-27,0.79
2021-10-28,0.78
2021-10-29,0.87
2021-11-01,0.87
2021-11-02,0.88
2021-11-03,0.9
2021-11-04,0.94
2021-11-05,1.0
2021-11-08,1.0
2021-11-09,1.07
2021-11-10,1.04
2021-11-11,1.0
2021-11-12,0.98
2021-11-15,0.91
2021-11-16,0.89
2021-11-17,0.77
2021-11-18,0.69
2021-11-19,0.73
2021-11-22,0.75
2021-11-23,0.8
2021-11-24,0.67
2021-11-25,0.67
2021-11-26,0.8
2021-11-29,0.8
2021-11-30,0.8
2021-12-01,0.8
2021-12-02,0.76
2021-12-03,0.74
2021-12-06,0.71
2021-12-07,0.71
2021-12-08,0.72
2021-12-09,0.75
2021-12-10,0.73
2021-12-13,0.73
2021-12-14,0.73
2021-12-15,0.65
2021-12-16,0.64
2021-12-17,0.64
2021-12-20,0.63
2021-12-21,0.63
2021-12-22,0.63
2021-12-23,0.64
2021-12-24,0.65
2021-12-29,0.63
2021-12-30,0.63
2021-12-31,0.63
2022-01-05,0.69
2022-01-06,0.74
2022-01-07,0.77
2022-01-10,0.79
2022-01-11,0.79
2022-01-12,0.78
2022-01-13,0.81
2022-01-14,0.81
2022-01-17,0.9
2022-01-18,0.89
2022-01-19,0.94
2022-01-20,0.94
2022-01-21,0.93
2022-01-24,0.93
2022-01-25,0.95
2022-01-26,0.94
2022-01-27,0.94
2022-01-28,0.93
2022-01-31,0.93
2022-02-01,0.95
2022-02-02,0.96
2022-02-03,0.9
2022-02-04,0.96
2022-02-08,1.01
2022-02-09,1.05
2022-02-10,1.05
2022-02-11,1.11
2022-02-14,1.05
2022-02-15,1.09
2022-02-16,1.09
2022-02-17,1.07
2022-02-18,1.02
2022-02-21,0.96
2022-02-22,0.93
2022-02-23,0.96
2022-02-24,0.93
2022-02-25,0.92
2022-02-28,0.88
2022-03-01,0.86
2022-03-02,0.77
2022-03-03,0.8
2022-03-04,0.77
2022-03-07,0.72
2022-03-08,0.72
2022-03-09,0.76
2022-03-10,0.74
2022-03-11,0.8
2022-03-14,0.8
2022-03-15,0.84
2022-03-16,0.84
2022-03-17,0.86
2022-03-18,0.88
2022-03-21,0.87
2022-03-22,0.97
2022-03-23,1.03
2022-03-24,1.05
2022-03-25,1.09
2022-03-28,1.16
2022-03-29,1.18
2022-03-30,1.21
2022-03-31,1.24
2022-04-01,1.23
2022-04-04,1.25
2022-04-05,1.23
2022-04-06,1.26
2022-04-07,1.25
2022-04-08,1.24
2022-04-11,1.27
2022-04-12,1.33
2022-04-13,1.34
2022-04-14,1.31
2022-04-19,1.31
2022-04-20,1.34
2022-04-21,1.34
2022-04-22,1.47
2022-04-26,1.44
2022-04-27,1.43
2022-04-28,1.44
2022-04-29,1.52
2022-05-02,1.52
2022-05-03,1.55
2022-05-04,1.6
2022-05-05,1.62
2022-05-06,1.72
2022-05-09,1.8
2022-05-10,1.8
2022-05-11,1.82
2022-05-12,1.75
2022-05-13,1.69
2022-05-16,1.79
2022-05-17,1.83
2022-05-18,1.88
2022-05-19,2.06
2022-05-20,1.89
2022-05-23,1.88
2022-05-24,1.82
2022-05-25,1.83
2022-05-26,1.82
2022-05-27,1.82
2022-05-30,1.82
2022-05-31,1.86
2022-06-01,1.87
2022-06-02,1.92
2022-06-03,1.91
2022-06-07,1.93
2022-06-08,1.96
2022-06-09,2.05
2022-06-10,2.08
2022-06-13,2.14
2022-06-14,2.26
2022-06-15,2.36
2022-06-16,2.33
2022-06-17,2.32
2022-06-20,2.33
2022-06-21,2.36
2022-06-22,2.37
2022-06-23,2.29
2022-06-27,2.25
2022-06-28,2.28
2022-06-29,2.29
2022-06-30,2.25
2022-07-01,2.16
2022-07-04,2.1
2022-07-05,2.11
2022-07-06,2.04
2022-07-07,2.08
2022-07-08,2.09
2022-07-11,2.1
2022-07-12,2.06
2022-07-13,2.02
2022-07-14,2.06
2022-07-15,2.05
2022-07-18,2.06
2022-07-19,2.1
2022-07-20,2.13
2022-07-21,2.13
2022-07-22,2.05
2022-07-25,1.99
2022-07-26,1.99
2022-07-27,2.05
2022-07-28,1.97
2022-07-29,1.81
2022-08-01,1.83
2022-08-02,1.73
2022-08-03,1.72
2022-08-04,1.77
2022-08-05,1.79
2022-08-08,1.84
2022-08-09,1.78
2022-08-10,1.77
2022-08-11,1.8
2022-08-12,1.92
2022-08-15,1.96
2022-08-16,1.92
2022-08-17,1.94
2022-08-18,1.98
2022-08-19,1.98
2022-08-22,2.1
2022-08-23,2.2
2022-08-24,2.32
2022-08-25,2.35
2022-08-26,2.31
2022-08-29,2.38
2022-08-30,2.43
2022-08-31,2.41
2022-09-01,2.5
2022-09-02,2.47
2022-09-05,2.42
2022-09-06,2.41
2022-09-07,2.46
2022-09-08,2.38
2022-09-09,2.42
2022-09-12,2.42
2022-09-13,2.4
2022-09-14,2.45
2022-09-15,2.45
2022-09-16,2.45
2022-09-19,2.49
2022-09-20,2.45
2022-09-21,2.5
2022-09-22,2.47
2022-09-23,2.56
2022-09-27,2.62
2022-09-28,2.63
2022-09-29,2.45
2022-09-30,2.55
2022-10-03,2.53
2022-10-04,2.43
2022-10-05,2.36
2022-10-06,2.4
2022-10-07,2.49
2022-10-10,2.59
2022-10-11,2.63
2022-10-12,2.7
2022-10-13,2.71
2022-10-14,2.66
2022-10-17,2.72
2022-10-18,2.7
2022-10-19,2.72
2022-10-20,2.72
2022-10-21,2.72
2022-10-25,2.64
2022-10-26,2.53
2022-10-27,2.44
2022-10-28,2.36
2022-10-31,2.31
2022-11-01,2.36
2022-11-02,2.39
2022-11-03,2.48
2022-11-04,2.48
2022-11-07,2.45
2022-11-08,2.54
2022-11-09,2.49
2022-11-10,2.37
2022-11-11,2.25
2022-11-14,2.29
2022-11-15,2.29
2022-11-16,2.27
2022-11-17,2.2
2022-11-18,2.27
2022-11-21,2.31
2022-11-22,2.35
2022-11-23,2.44
2022-11-24,2.34
2022-11-25,2.32
2022-11-28,2.25
2022-11-29,2.24
2022-11-30,2.24
2022-12-01,2.21
2022-12-02,2.13
2022-12-05,2.12
2022-12-06,2.13
2022-12-07,2.1
2022-12-08,2.06
2022-12-09,2.06
2022-12-12,2.06
2022-12-13,2.06
2022-12-14,2.05
2022-12-15,2.1
2022-12-16,2.12
2022-12-19,2.12
2022-12-20,2.19
2022-12-21,2.19
2022-12-22,2.19
2022-12-23,2.19
2022-12-28,2.29
2022-12-29,2.3
2022-12-30,2.38
2023-01-04,2.34
2023-01-05,2.3
2023-01-06,2.3
2023-01-09,2.22
2023-01-10,2.22
2023-01-11,2.22
2023-01-12,2.14
2023-01-13,2.13
2023-01-16,2.14
2023-01-17,2.13
2023-01-18,2.13
2023-01-19,2.11
2023-01-20,2.1
2023-01-23,2.1
