Date,Value,Source
1999-06-21,0.7,zirepo
1999-06-22,0.73,zirepo
1999-06-24,3.0,zirepo
1999-06-30,2.5,zirepo
1999-07-01,0.73,zirepo
1999-07-02,0.7,zirepo
1999-07-05,0.731828,zirepo
1999-07-07,0.75,zirepo
1999-07-12,0.75,zirepo
1999-07-13,0.492308,zirepo
1999-07-14,0.57541,zirepo
1999-07-15,0.611538,zirepo
1999-07-19,0.55,zirepo
1999-07-20,0.55,zirepo
1999-07-21,0.45,zirepo
1999-07-23,0.55,zirepo
1999-07-26,0.55,zirepo
1999-07-27,0.55,zirepo
1999-07-28,0.55,zirepo
1999-07-29,0.65,zirepo
1999-08-02,0.75,zirepo
1999-08-03,0.6,zirepo
1999-08-04,0.7,zirepo
1999-08-05,0.55,zirepo
1999-08-06,0.55,zirepo
1999-08-09,0.6,zirepo
1999-08-10,0.565625,zirepo
1999-08-11,0.4,zirepo
1999-08-12,0.5,zirepo
1999-08-13,0.695455,zirepo
1999-08-16,0.45,zirepo
1999-08-17,0.57,zirepo
1999-08-18,0.814286,zirepo
1999-08-19,0.83,zirepo
1999-08-20,0.868212,zirepo
1999-08-23,0.781707,zirepo
1999-08-24,0.634444,zirepo
1999-08-25,0.38,zirepo
1999-08-26,0.573411,zirepo
1999-08-27,0.589743,zirepo
1999-08-30,0.68,zirepo
1999-08-31,0.662654,zirepo
1999-09-01,0.583846,zirepo
1999-09-02,0.522973,zirepo
1999-09-03,0.5525,zirepo
1999-09-06,0.595674,zirepo
1999-09-07,0.614545,zirepo
1999-09-08,0.571429,zirepo
1999-09-10,0.705634,zirepo
1999-09-13,0.7,zirepo
1999-09-15,0.88,zirepo
1999-09-16,0.95,zirepo
1999-09-17,0.96,zirepo
1999-09-20,1.0,zirepo
1999-09-21,0.999661,zirepo
1999-09-23,0.83,zirepo
1999-09-24,0.809444,zirepo
1999-09-27,0.863889,zirepo
1999-09-28,1.0,zirepo
1999-09-29,0.96,zirepo
1999-09-30,1.603778,zirepo
1999-10-01,1.0,zirepo
1999-10-04,1.144043,zirepo
1999-10-05,1.098039,zirepo
1999-10-06,1.05,zirepo
1999-10-07,0.981389,zirepo
1999-10-08,0.995455,zirepo
1999-10-11,0.993478,zirepo
1999-10-12,0.95,zirepo
1999-10-13,0.994286,zirepo
1999-10-14,0.9,zirepo
1999-10-15,0.74,zirepo
1999-10-18,0.84,zirepo
1999-10-19,0.8,zirepo
1999-10-20,0.8,zirepo
1999-10-21,0.74,zirepo
1999-10-22,0.687698,zirepo
1999-10-25,0.663542,zirepo
1999-10-26,0.738327,zirepo
1999-10-27,0.783333,zirepo
1999-10-28,0.644214,zirepo
1999-10-29,0.823193,zirepo
1999-11-01,0.875049,zirepo
1999-11-02,0.9,zirepo
1999-11-03,0.892881,zirepo
1999-11-04,0.85577,zirepo
1999-11-05,0.956851,zirepo
1999-11-08,0.801325,zirepo
1999-11-09,0.797284,zirepo
1999-11-10,0.775289,zirepo
1999-11-11,0.765,zirepo
1999-11-12,0.894326,zirepo
1999-11-15,0.937719,zirepo
1999-11-16,0.964697,zirepo
1999-11-17,1.106407,zirepo
1999-11-18,1.272648,zirepo
1999-11-19,1.26,zirepo
1999-11-22,1.272018,zirepo
1999-11-23,1.283299,zirepo
1999-11-24,1.084893,zirepo
1999-11-25,0.896712,zirepo
1999-11-26,0.81165,zirepo
1999-11-29,0.938912,zirepo
1999-11-30,1.078627,zirepo
1999-12-01,1.017351,zirepo
1999-12-02,1.000976,zirepo
1999-12-03,1.04604,zirepo
1999-12-06,0.962401,zirepo
1999-12-07,0.952823,zirepo
1999-12-08,0.971018,zirepo
1999-12-09,0.931263,zirepo
1999-12-10,0.871698,zirepo
1999-12-13,0.415539,zirepo
1999-12-14,0.753545,zirepo
1999-12-15,0.948725,zirepo
1999-12-16,1.068093,zirepo
1999-12-17,0.963251,zirepo
1999-12-20,1.003108,zirepo
1999-12-21,1.06786,zirepo
1999-12-22,1.075309,zirepo
1999-12-23,0.988468,zirepo
1999-12-24,0.836734,zirepo
1999-12-27,0.886736,zirepo
1999-12-28,0.820183,zirepo
1999-12-29,0.376906,zirepo
1999-12-30,1.437788,zirepo
2000-01-04,0.714965,zirepo
2000-01-05,0.666779,zirepo
2000-01-06,0.654473,zirepo
2000-01-07,0.787328,zirepo
2000-01-10,0.807924,zirepo
2000-01-11,0.439189,zirepo
2000-01-12,0.412385,zirepo
2000-01-13,0.408225,zirepo
2000-01-14,0.5,zirepo
2000-01-17,1.201578,zirepo
2000-01-18,1.288376,zirepo
2000-01-19,1.206799,zirepo
2000-01-20,1.207697,zirepo
2000-01-21,1.393569,zirepo
2000-01-24,1.482966,zirepo
2000-01-25,1.512117,zirepo
2000-01-26,1.433836,zirepo
2000-01-27,1.481257,zirepo
2000-01-28,1.674618,zirepo
2000-01-31,2.28,zirepo
2000-02-01,1.898438,zirepo
2000-02-02,1.708037,zirepo
2000-02-03,1.699197,zirepo
2000-02-04,1.885291,zirepo
2000-02-07,1.948142,zirepo
2000-02-08,1.901799,zirepo
2000-02-09,1.835154,zirepo
2000-02-10,1.903148,zirepo
2000-02-11,1.878352,zirepo
2000-02-14,1.956036,zirepo
2000-02-15,2.08401,zirepo
2000-02-16,2.243022,zirepo
2000-02-17,1.859453,zirepo
2000-02-18,1.873253,zirepo
2000-02-21,1.626229,zirepo
2000-02-22,1.460989,zirepo
2000-02-23,1.50661,zirepo
2000-02-24,1.530067,zirepo
2000-02-25,1.643544,zirepo
2000-02-28,1.389125,zirepo
2000-02-29,1.342026,zirepo
2000-03-01,1.479888,zirepo
2000-03-02,0.983304,zirepo
2000-03-03,1.124212,zirepo
2000-03-06,0.772222,zirepo
2000-03-07,0.695122,zirepo
2000-03-08,0.694001,zirepo
2000-03-09,0.675625,zirepo
2000-03-10,1.530483,zirepo
2000-03-13,1.620521,zirepo
2000-03-14,1.549306,zirepo
2000-03-15,1.607425,zirepo
2000-03-16,0.969444,zirepo
2000-03-17,0.95814,zirepo
2000-03-20,1.105663,zirepo
2000-03-21,0.897414,zirepo
2000-03-22,0.967721,zirepo
2000-03-23,1.625319,zirepo
2000-03-24,1.973269,zirepo
2000-03-27,2.292875,zirepo
2000-03-28,2.37169,zirepo
2000-03-29,2.558929,zirepo
2000-03-30,2.242131,zirepo
2000-03-31,2.361749,zirepo
2000-04-03,2.540488,zirepo
2000-04-04,2.483843,zirepo
2000-04-05,2.223395,zirepo
2000-04-06,2.007598,zirepo
2000-04-07,1.893355,zirepo
2000-04-10,2.073104,zirepo
2000-04-11,2.484486,zirepo
2000-04-12,2.493637,zirepo
2000-04-13,2.449668,zirepo
2000-04-14,2.329297,zirepo
2000-04-17,2.384777,zirepo
2000-04-18,2.591317,zirepo
2000-04-19,2.705084,zirepo
2000-04-20,2.715108,zirepo
2000-04-25,2.692965,zirepo
2000-04-26,2.74206,zirepo
2000-04-27,2.7,zirepo
2000-04-28,2.547827,zirepo
2000-05-02,2.651391,zirepo
2000-05-03,2.530104,zirepo
2000-05-04,2.475134,zirepo
2000-05-05,1.7815,zirepo
2000-05-08,1.588889,zirepo
2000-05-09,1.776359,zirepo
2000-05-10,1.996787,zirepo
2000-05-11,2.416,zirepo
2000-05-12,2.180146,zirepo
2000-05-15,1.664674,zirepo
2000-05-16,1.671936,zirepo
2000-05-17,1.738637,zirepo
2000-05-18,1.705424,zirepo
2000-05-19,1.213415,zirepo
2000-05-22,1.593466,zirepo
2000-05-23,1.57963,zirepo
2000-05-24,1.573092,zirepo
2000-05-25,1.951052,zirepo
2000-05-26,2.053662,zirepo
2000-05-29,2.13079,zirepo
2000-05-30,2.201992,zirepo
2000-05-31,3.047974,zirepo
2000-06-02,2.314547,zirepo
2000-06-05,2.553094,zirepo
2000-06-06,2.625107,zirepo
2000-06-07,2.410891,zirepo
2000-06-08,2.46,zirepo
2000-06-09,2.425044,zirepo
2000-06-13,2.450185,zirepo
2000-06-14,2.402941,zirepo
2000-06-15,2.612383,zirepo
2000-06-16,2.587357,zirepo
2000-06-19,2.744341,zirepo
2000-06-20,2.81606,zirepo
2000-06-21,3.069956,zirepo
2000-06-22,3.122718,zirepo
2000-06-23,3.04363,zirepo
2000-06-26,2.946251,zirepo
2000-06-27,2.85877,zirepo
2000-06-28,2.815601,zirepo
2000-06-29,2.875806,zirepo
2000-06-30,3.054887,zirepo
2000-07-03,2.958875,zirepo
2000-07-04,2.913708,zirepo
2000-07-05,2.835484,zirepo
2000-07-06,2.975427,zirepo
2000-07-07,2.986327,zirepo
2000-07-10,3.067712,zirepo
2000-07-11,3.102404,zirepo
2000-07-12,3.041537,zirepo
2000-07-13,3.140827,zirepo
2000-07-14,3.096781,zirepo
2000-07-17,2.964339,zirepo
2000-07-18,2.872953,zirepo
2000-07-19,2.650688,zirepo
2000-07-20,2.570714,zirepo
2000-07-21,2.287425,zirepo
2000-07-24,2.495077,zirepo
2000-07-25,2.880392,zirepo
2000-07-26,2.862463,zirepo
2000-07-27,2.82322,zirepo
2000-07-28,2.488813,zirepo
2000-07-31,2.778948,zirepo
2000-08-02,2.753639,zirepo
2000-08-03,2.959441,zirepo
2000-08-04,2.689464,zirepo
2000-08-07,2.731352,zirepo
2000-08-08,2.736656,zirepo
2000-08-09,2.779089,zirepo
2000-08-10,2.715623,zirepo
2000-08-11,2.668584,zirepo
2000-08-14,2.645733,zirepo
2000-08-15,2.801272,zirepo
2000-08-16,2.960926,zirepo
2000-08-17,3.008602,zirepo
2000-08-18,2.803256,zirepo
2000-08-21,2.958205,zirepo
2000-08-22,3.000476,zirepo
2000-08-23,2.970702,zirepo
2000-08-24,3.02134,zirepo
2000-08-25,3.080585,zirepo
2000-08-28,2.98318,zirepo
2000-08-29,2.722238,zirepo
2000-08-30,2.961515,zirepo
2000-08-31,3.125945,zirepo
2000-09-01,3.009264,zirepo
2000-09-04,3.094728,zirepo
2000-09-05,3.265351,zirepo
2000-09-06,3.365626,zirepo
2000-09-07,3.215611,zirepo
2000-09-08,3.207,zirepo
2000-09-11,3.075882,zirepo
2000-09-12,2.979792,zirepo
2000-09-13,2.851569,zirepo
2000-09-14,2.890535,zirepo
2000-09-15,2.609503,zirepo
2000-09-18,2.942735,zirepo
2000-09-19,3.240348,zirepo
2000-09-20,3.268523,zirepo
2000-09-21,3.118732,zirepo
2000-09-22,3.380095,zirepo
2000-09-25,3.229039,zirepo
2000-09-26,3.143478,zirepo
2000-09-27,3.064959,zirepo
2000-09-28,3.02973,zirepo
2000-09-29,2.991287,zirepo
2000-10-02,2.710021,zirepo
2000-10-03,2.985408,zirepo
2000-10-04,2.89655,zirepo
2000-10-05,2.987202,zirepo
2000-10-06,3.029614,zirepo
2000-10-09,2.932818,zirepo
2000-10-10,3.147484,zirepo
2000-10-11,3.07448,zirepo
2000-10-12,3.176886,zirepo
2000-10-13,2.962432,zirepo
2000-10-16,2.984742,zirepo
2000-10-17,2.572793,zirepo
2000-10-18,2.049932,zirepo
2000-10-19,2.358518,zirepo
2000-10-20,3.044574,zirepo
2000-10-23,3.075191,zirepo
2000-10-24,3.030728,zirepo
2000-10-25,2.883895,zirepo
2000-10-26,2.744303,zirepo
2000-10-27,2.67578,zirepo
2000-10-30,2.800372,zirepo
2000-10-31,2.967391,zirepo
2000-11-01,3.115234,zirepo
2000-11-02,3.199311,zirepo
2000-11-03,3.137184,zirepo
2000-11-06,2.960933,zirepo
2000-11-07,2.938155,zirepo
2000-11-08,2.879066,zirepo
2000-11-09,2.948063,zirepo
2000-11-10,2.78338,zirepo
2000-11-13,3.098597,zirepo
2000-11-14,3.001945,zirepo
2000-11-15,3.004407,zirepo
2000-11-16,2.897852,zirepo
2000-11-17,3.031109,zirepo
2000-11-20,3.035787,zirepo
2000-11-21,3.04398,zirepo
2000-11-22,3.057191,zirepo
2000-11-23,3.153281,zirepo
2000-11-24,3.018908,zirepo
2000-11-27,2.950608,zirepo
2000-11-28,2.769739,zirepo
2000-11-29,2.863072,zirepo
2000-11-30,2.955805,zirepo
2000-12-01,2.896781,zirepo
2000-12-04,3.023895,zirepo
2000-12-05,3.009965,zirepo
2000-12-06,3.152278,zirepo
2000-12-07,3.118509,zirepo
2000-12-08,2.947058,zirepo
2000-12-11,2.977151,zirepo
2000-12-12,3.002883,zirepo
2000-12-13,3.050913,zirepo
2000-12-14,2.969703,zirepo
2000-12-15,2.995336,zirepo
2000-12-18,3.09579,zirepo
2000-12-19,3.189179,zirepo
2000-12-20,3.425199,zirepo
2000-12-21,3.343118,zirepo
2000-12-22,3.558872,zirepo
2000-12-27,3.512197,zirepo
2000-12-28,3.567609,zirepo
2000-12-29,3.490226,zirepo
2001-01-03,3.271376,zirepo
2001-01-04,3.267585,zirepo
2001-01-05,3.433904,zirepo
2001-01-08,3.387282,zirepo
2001-01-09,3.519116,zirepo
2001-01-10,3.349274,zirepo
2001-01-11,3.261308,zirepo
2001-01-12,3.317932,zirepo
2001-01-15,3.359234,zirepo
2001-01-16,3.353137,zirepo
2001-01-17,3.057299,zirepo
2001-01-18,3.044714,zirepo
2001-01-19,3.250342,zirepo
2001-01-22,3.338446,zirepo
2001-01-23,3.454585,zirepo
2001-01-24,3.362189,zirepo
2001-01-25,3.328047,zirepo
2001-01-26,3.11083,zirepo
2001-01-29,3.22378,zirepo
2001-01-30,3.302379,zirepo
2001-01-31,3.308556,zirepo
2001-02-01,3.304847,zirepo
2001-02-02,3.439984,zirepo
2001-02-05,3.416872,zirepo
2001-02-06,3.457122,zirepo
2001-02-07,3.450156,zirepo
2001-02-08,3.44026,zirepo
2001-02-09,3.388031,zirepo
2001-02-12,3.312831,zirepo
2001-02-13,3.269744,zirepo
2001-02-14,3.339132,zirepo
2001-02-15,3.043345,zirepo
2001-02-16,3.089081,zirepo
2001-02-19,3.32701,zirepo
2001-02-20,3.60678,zirepo
2001-02-21,3.590181,zirepo
2001-02-22,3.554592,zirepo
2001-02-23,3.142476,zirepo
2001-02-26,3.153018,zirepo
2001-02-27,3.229688,zirepo
2001-02-28,3.282052,zirepo
2001-03-01,3.216059,zirepo
2001-03-02,3.250693,zirepo
2001-03-05,3.277749,zirepo
2001-03-06,3.42099,zirepo
2001-03-07,3.360252,zirepo
2001-03-08,3.431236,zirepo
2001-03-09,3.557284,zirepo
2001-03-12,3.475246,zirepo
2001-03-13,3.182378,zirepo
2001-03-14,3.196519,zirepo
2001-03-15,3.306948,zirepo
2001-03-16,2.980554,zirepo
2001-03-19,3.127589,zirepo
2001-03-20,3.721498,zirepo
2001-03-21,3.697427,zirepo
2001-03-22,3.638257,zirepo
2001-03-23,3.341599,zirepo
2001-03-26,3.300139,zirepo
2001-03-27,3.168957,zirepo
2001-03-28,3.389358,zirepo
2001-03-29,3.543617,zirepo
2001-03-30,3.250111,zirepo
2001-04-02,3.232934,zirepo
2001-04-03,3.219547,zirepo
2001-04-04,3.264438,zirepo
2001-04-05,3.272864,zirepo
2001-04-06,3.069886,zirepo
2001-04-09,2.99535,zirepo
2001-04-10,3.089766,zirepo
2001-04-11,3.051745,zirepo
2001-04-12,2.753156,zirepo
2001-04-17,3.10902,zirepo
2001-04-18,2.73833,zirepo
2001-04-19,2.354438,zirepo
2001-04-20,2.944176,zirepo
2001-04-23,2.740915,zirepo
2001-04-24,2.658145,zirepo
2001-04-25,2.564758,zirepo
2001-04-26,2.78499,zirepo
2001-04-27,2.939606,zirepo
2001-04-30,3.085493,zirepo
2001-05-02,2.984219,zirepo
2001-05-03,2.903298,zirepo
2001-05-04,3.012457,zirepo
2001-05-07,3.013419,zirepo
2001-05-08,3.095365,zirepo
2001-05-09,3.100906,zirepo
2001-05-10,3.064886,zirepo
2001-05-11,3.14023,zirepo
2001-05-14,3.181169,zirepo
2001-05-15,3.151193,zirepo
2001-05-16,3.15854,zirepo
2001-05-17,3.229056,zirepo
2001-05-18,3.213456,zirepo
2001-05-21,3.24149,zirepo
2001-05-22,3.184768,zirepo
2001-05-23,3.197593,zirepo
2001-05-25,3.231091,zirepo
2001-05-28,3.250609,zirepo
2001-05-29,3.146495,zirepo
2001-05-30,3.168136,zirepo
2001-05-31,3.275508,zirepo
2001-06-01,3.230825,zirepo
2001-06-05,3.233483,zirepo
2001-06-06,3.23773,zirepo
2001-06-07,3.454969,zirepo
2001-06-08,3.354392,zirepo
2001-06-11,3.335225,zirepo
2001-06-12,3.28228,zirepo
2001-06-13,3.243345,zirepo
2001-06-14,3.297186,zirepo
2001-06-15,3.150538,zirepo
2001-06-18,3.205631,zirepo
2001-06-19,3.243081,zirepo
2001-06-20,3.23971,zirepo
2001-06-21,3.247605,zirepo
2001-06-22,3.252901,zirepo
2001-06-25,3.203884,zirepo
2001-06-26,3.166958,zirepo
2001-06-27,3.230947,zirepo
2001-06-28,3.223044,zirepo
2001-06-29,3.283814,zirepo
2001-07-02,3.250842,zirepo
2001-07-03,3.257595,zirepo
2001-07-04,3.283392,zirepo
2001-07-05,3.222466,zirepo
2001-07-06,3.193513,zirepo
2001-07-09,3.205806,zirepo
2001-07-10,3.205375,zirepo
2001-07-11,3.221331,zirepo
2001-07-12,3.241367,zirepo
2001-07-13,3.222223,zirepo
2001-07-16,3.205122,zirepo
2001-07-17,3.156782,zirepo
2001-07-18,2.762662,zirepo
2001-07-19,2.912946,zirepo
2001-07-20,3.136324,zirepo
2001-07-23,3.136246,zirepo
2001-07-24,3.13978,zirepo
2001-07-25,3.16531,zirepo
2001-07-26,3.202374,zirepo
2001-07-27,3.248328,zirepo
2001-07-30,3.207482,zirepo
2001-07-31,3.226346,zirepo
2001-08-02,3.256764,zirepo
2001-08-03,3.251888,zirepo
2001-08-06,3.254083,zirepo
2001-08-07,3.214864,zirepo
2001-08-08,3.195306,zirepo
2001-08-09,3.209912,zirepo
2001-08-10,3.297735,zirepo
2001-08-13,3.246294,zirepo
2001-08-14,3.232152,zirepo
2001-08-15,3.243406,zirepo
2001-08-16,3.270133,zirepo
2001-08-17,3.294422,zirepo
2001-08-20,3.454317,zirepo
2001-08-21,3.34532,zirepo
2001-08-22,3.335544,zirepo
2001-08-23,3.429465,zirepo
2001-08-24,3.411974,zirepo
2001-08-27,3.327293,zirepo
2001-08-28,3.273834,zirepo
2001-08-29,3.40923,zirepo
2001-08-30,3.122627,zirepo
2001-08-31,3.123531,zirepo
2001-09-03,3.279398,zirepo
2001-09-04,3.337905,zirepo
2001-09-05,3.491015,zirepo
2001-09-06,3.302981,zirepo
2001-09-07,3.146977,zirepo
2001-09-10,3.293044,zirepo
2001-09-11,3.286994,zirepo
2001-09-12,2.998944,zirepo
2001-09-13,2.902821,zirepo
2001-09-14,2.812278,zirepo
2001-09-17,2.95223,zirepo
2001-09-18,2.693577,zirepo
2001-09-19,2.511709,zirepo
2001-09-20,2.461857,zirepo
2001-09-21,1.727974,zirepo
2001-09-24,2.049177,zirepo
2001-09-25,1.96368,zirepo
2001-09-26,1.974646,zirepo
2001-09-27,1.991847,zirepo
2001-09-28,2.027698,zirepo
2001-10-01,1.974012,zirepo
2001-10-02,1.942484,zirepo
2001-10-03,1.90016,zirepo
2001-10-04,2.061,zirepo
2001-10-05,2.023377,zirepo
2001-10-08,1.901386,zirepo
2001-10-09,1.765327,zirepo
2001-10-10,2.120036,zirepo
2001-10-11,2.114468,zirepo
2001-10-12,2.166046,zirepo
2001-10-15,2.108166,zirepo
2001-10-16,2.033529,zirepo
2001-10-17,2.010329,zirepo
2001-10-18,2.112056,zirepo
2001-10-19,1.782917,zirepo
2001-10-22,2.068443,zirepo
2001-10-23,2.081775,zirepo
2001-10-24,2.107731,zirepo
2001-10-25,2.103747,zirepo
2001-10-26,2.025816,zirepo
2001-10-29,2.0245,zirepo
2001-10-30,2.052453,zirepo
2001-10-31,2.118133,zirepo
2001-11-01,2.179998,zirepo
2001-11-02,2.260074,zirepo
2001-11-05,2.179764,zirepo
2001-11-06,2.241207,zirepo
2001-11-07,2.249862,zirepo
2001-11-08,2.250513,zirepo
2001-11-09,2.330707,zirepo
2001-11-12,2.279685,zirepo
2001-11-13,2.295242,zirepo
2001-11-14,2.169719,zirepo
2001-11-15,2.274552,zirepo
2001-11-16,0.952751,zirepo
2001-11-19,1.066092,zirepo
2001-11-20,1.97623,zirepo
2001-11-21,2.239934,zirepo
2001-11-22,2.142303,zirepo
2001-11-23,2.215633,zirepo
2001-11-26,2.257903,zirepo
2001-11-27,2.014157,zirepo
2001-11-28,2.024047,zirepo
2001-11-29,2.008094,zirepo
2001-11-30,1.960142,zirepo
2001-12-03,1.989339,zirepo
2001-12-04,2.014808,zirepo
2001-12-05,1.930209,zirepo
2001-12-06,2.05048,zirepo
2001-12-07,1.923957,zirepo
2001-12-10,1.777865,zirepo
2001-12-11,1.768489,zirepo
2001-12-12,1.817157,zirepo
2001-12-13,1.756059,zirepo
2001-12-14,1.124554,zirepo
2001-12-17,1.009808,zirepo
2001-12-18,0.874146,zirepo
2001-12-19,0.8158,zirepo
2001-12-20,1.379349,zirepo
2001-12-21,1.366945,zirepo
2001-12-24,0.523659,zirepo
2001-12-27,0.678799,zirepo
2001-12-28,1.469348,zirepo
2002-01-03,1.553874,zirepo
2002-01-04,1.541419,zirepo
2002-01-07,1.582457,zirepo
2002-01-08,1.311308,zirepo
2002-01-09,0.57348,zirepo
2002-01-10,1.084407,zirepo
2002-01-11,1.204927,zirepo
2002-01-14,1.217536,zirepo
2002-01-15,1.462577,zirepo
2002-01-16,1.464256,zirepo
2002-01-17,0.968733,zirepo
2002-01-18,0.713096,zirepo
2002-01-21,1.508188,zirepo
2002-01-22,1.442579,zirepo
2002-01-23,1.405127,zirepo
2002-01-24,1.525601,zirepo
2002-01-25,1.285529,zirepo
2002-01-28,1.32848,zirepo
2002-01-29,1.12978,zirepo
2002-01-30,1.096512,zirepo
2002-01-31,1.203506,zirepo
2002-02-01,1.241701,zirepo
2002-02-04,1.446838,zirepo
2002-02-05,1.458601,zirepo
2002-02-06,1.504783,zirepo
2002-02-07,1.501659,zirepo
2002-02-08,1.495352,zirepo
2002-02-11,1.420388,zirepo
2002-02-12,1.37833,zirepo
2002-02-13,1.416394,zirepo
2002-02-14,1.4988,zirepo
2002-02-15,1.398373,zirepo
2002-02-18,1.477522,zirepo
2002-02-19,1.5153,zirepo
2002-02-20,1.51227,zirepo
2002-02-21,1.536173,zirepo
2002-02-22,1.486291,zirepo
2002-02-25,1.470694,zirepo
2002-02-26,1.466405,zirepo
2002-02-27,1.511782,zirepo
2002-02-28,1.571053,zirepo
2002-03-01,1.589345,zirepo
2002-03-04,1.641281,zirepo
2002-03-05,1.651718,zirepo
2002-03-06,1.562321,zirepo
2002-03-07,1.584628,zirepo
2002-03-08,1.488984,zirepo
2002-03-11,1.474917,zirepo
2002-03-12,1.43982,zirepo
2002-03-13,1.421913,zirepo
2002-03-14,1.462686,zirepo
2002-03-15,1.319189,zirepo
2002-03-18,1.467612,zirepo
2002-03-19,1.518823,zirepo
2002-03-20,1.547908,zirepo
2002-03-21,1.559183,zirepo
2002-03-22,1.541717,zirepo
2002-03-25,1.424816,zirepo
2002-03-26,1.43875,zirepo
2002-03-27,1.302099,zirepo
2002-03-28,1.202675,zirepo
2002-04-02,1.336568,zirepo
2002-04-03,1.376005,zirepo
2002-04-04,1.3933,zirepo
2002-04-05,1.332908,zirepo
2002-04-08,1.387884,zirepo
2002-04-09,1.501844,zirepo
2002-04-10,1.472721,zirepo
2002-04-11,1.427364,zirepo
2002-04-12,0.999843,zirepo
2002-04-15,1.3308,zirepo
2002-04-16,1.336452,zirepo
2002-04-17,1.347096,zirepo
2002-04-18,1.384458,zirepo
2002-04-19,1.37782,zirepo
2002-04-22,1.363041,zirepo
2002-04-23,1.355411,zirepo
2002-04-24,1.3152,zirepo
2002-04-25,1.343744,zirepo
2002-04-26,1.351502,zirepo
2002-04-29,1.357704,zirepo
2002-04-30,1.418686,zirepo
2002-05-02,1.425034,zirepo
2002-05-03,1.189859,zirepo
2002-05-06,1.129247,zirepo
2002-05-07,1.181153,zirepo
2002-05-08,1.125056,zirepo
2002-05-10,1.136079,zirepo
2002-05-13,1.07372,zirepo
2002-05-14,1.025287,zirepo
2002-05-15,1.103838,zirepo
2002-05-16,1.103507,zirepo
2002-05-17,0.913837,zirepo
2002-05-21,1.055071,zirepo
2002-05-22,1.027326,zirepo
2002-05-23,1.046673,zirepo
2002-05-24,1.017287,zirepo
2002-05-27,1.044184,zirepo
2002-05-28,1.038517,zirepo
2002-05-29,0.945993,zirepo
2002-05-30,0.961679,zirepo
2002-05-31,0.974746,zirepo
2002-06-03,1.004294,zirepo
2002-06-04,1.011984,zirepo
2002-06-05,1.012324,zirepo
2002-06-06,1.042864,zirepo
2002-06-07,1.045157,zirepo
2002-06-10,1.032835,zirepo
2002-06-11,1.077848,zirepo
2002-06-12,1.118397,zirepo
2002-06-13,1.025596,zirepo
2002-06-14,1.018903,zirepo
2002-06-17,1.058343,zirepo
2002-06-18,1.282298,zirepo
2002-06-19,1.013498,zirepo
2002-06-20,0.972864,zirepo
2002-06-21,0.989513,zirepo
2002-06-24,0.966463,zirepo
2002-06-25,0.962752,zirepo
2002-06-26,0.973453,zirepo
2002-06-27,1.00369,zirepo
2002-06-28,0.937309,zirepo
2002-07-01,0.976552,zirepo
2002-07-02,1.000419,zirepo
2002-07-03,0.92825,zirepo
2002-07-04,0.894893,zirepo
2002-07-05,0.914791,zirepo
2002-07-08,0.946555,zirepo
2002-07-09,0.946662,zirepo
2002-07-10,0.93139,zirepo
2002-07-11,0.942466,zirepo
2002-07-12,0.955038,zirepo
2002-07-15,0.995053,zirepo
2002-07-16,1.05243,zirepo
2002-07-17,1.019258,zirepo
2002-07-18,0.979729,zirepo
2002-07-19,0.69338,zirepo
2002-07-22,0.99683,zirepo
2002-07-23,1.071384,zirepo
2002-07-24,1.046612,zirepo
2002-07-25,1.004651,zirepo
2002-07-26,1.032079,zirepo
2002-07-29,0.712598,zirepo
2002-07-30,0.623503,zirepo
2002-07-31,0.703175,zirepo
2002-08-02,0.542149,zirepo
2002-08-05,0.619729,zirepo
2002-08-06,0.61073,zirepo
2002-08-07,0.579767,zirepo
2002-08-08,0.654279,zirepo
2002-08-09,0.572299,zirepo
2002-08-12,0.587987,zirepo
2002-08-13,0.667872,zirepo
2002-08-14,0.572735,zirepo
2002-08-15,0.537547,zirepo
2002-08-16,0.413324,zirepo
2002-08-19,0.422745,zirepo
2002-08-20,0.715943,zirepo
2002-08-21,0.694018,zirepo
2002-08-22,0.564382,zirepo
2002-08-23,0.439307,zirepo
2002-08-26,0.421653,zirepo
2002-08-27,0.418113,zirepo
2002-08-28,0.456153,zirepo
2002-08-29,0.559435,zirepo
2002-08-30,0.603556,zirepo
2002-09-02,0.61541,zirepo
2002-09-03,0.624202,zirepo
2002-09-04,0.615582,zirepo
2002-09-05,0.458226,zirepo
2002-09-06,0.447279,zirepo
2002-09-09,0.767505,zirepo
2002-09-10,0.72948,zirepo
2002-09-11,0.799751,zirepo
2002-09-12,0.537057,zirepo
2002-09-13,0.533799,zirepo
2002-09-16,0.694185,zirepo
2002-09-17,0.439552,zirepo
2002-09-18,0.589063,zirepo
2002-09-19,0.589434,zirepo
2002-09-20,0.619206,zirepo
2002-09-23,0.57578,zirepo
2002-09-24,0.484803,zirepo
2002-09-25,0.627515,zirepo
2002-09-26,0.524067,zirepo
2002-09-27,0.598836,zirepo
2002-09-30,0.50856,zirepo
2002-10-01,0.522026,zirepo
2002-10-02,0.644149,zirepo
2002-10-03,0.631382,zirepo
2002-10-04,0.641819,zirepo
2002-10-07,0.6153,zirepo
2002-10-08,0.550598,zirepo
2002-10-09,0.547676,zirepo
2002-10-10,0.604736,zirepo
2002-10-11,0.638258,zirepo
2002-10-14,0.568844,zirepo
2002-10-15,0.578812,zirepo
2002-10-16,0.5313,zirepo
