Date,Value
2026-06-24,2.31
2026-06-25,2.3
2026-06-29,2.33
2026-06-30,2.33
2026-07-02,2.3
2026-07-03,2.31
2026-07-21,2.75
2026-07-22,2.63
2026-08-07,2.57
2026-08-12,2.57
2026-08-17,2.58
2026-08-28,2.58
2026-09-01,2.57
2026-09-03,2.83
2026-09-10,2.79
