DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20220920,-0.5858,-0.5858,-0.5858,-0.5858,0
20220921,-0.6682,-0.6682,-0.6682,-0.6682,0
20220922,-0.5172,-0.5172,-0.5172,-0.5172,0
20220923,-0.7307,-0.7307,-0.7307,-0.7307,0
20220926,-0.5976,-0.5976,-0.5976,-0.5976,0
20220927,-0.4730,-0.4730,-0.4730,-0.4730,0
20220928,-0.5494,-0.5494,-0.5494,-0.5494,0
20220929,-0.5374,-0.5374,-0.5374,-0.5374,0
20220930,-0.5024,-0.5024,-0.5024,-0.5024,0
20221003,-0.6256,-0.6256,-0.6256,-0.6256,0
20221004,-0.6510,-0.6510,-0.6510,-0.6510,0
20221005,-0.4393,-0.4393,-0.4393,-0.4393,0
20221006,-0.4020,-0.4020,-0.4020,-0.4020,0
20221007,-0.5297,-0.5297,-0.5297,-0.5297,0
20221011,-0.3388,-0.3388,-0.3388,-0.3388,0
20221012,-0.3535,-0.3535,-0.3535,-0.3535,0
20221013,-0.3851,-0.3851,-0.3851,-0.3851,0
20221014,-0.3729,-0.3729,-0.3729,-0.3729,0
20221017,-0.3377,-0.3377,-0.3377,-0.3377,0
20221018,-0.3584,-0.3584,-0.3584,-0.3584,0
20221019,-0.3473,-0.3473,-0.3473,-0.3473,0
20221020,-0.3342,-0.3342,-0.3342,-0.3342,0
20221021,-0.1718,-0.1718,-0.1718,-0.1718,0
20221024,-0.0992,-0.0992,-0.0992,-0.0992,0
20221025,-0.3407,-0.3407,-0.3407,-0.3407,0
20221026,-0.3047,-0.3047,-0.3047,-0.3047,0
20221027,-0.3131,-0.3131,-0.3131,-0.3131,0
20221028,-0.2028,-0.2028,-0.2028,-0.2028,0
20221031,-0.1932,-0.1932,-0.1932,-0.1932,0
20221101,-0.3433,-0.3433,-0.3433,-0.3433,0
20221102,-0.2917,-0.2917,-0.2917,-0.2917,0
20221103,-0.2460,-0.2460,-0.2460,-0.2460,0
20221104,-0.1203,-0.1203,-0.1203,-0.1203,0
20221107,-0.0631,-0.0631,-0.0631,-0.0631,0
20221108,-0.1164,-0.1164,-0.1164,-0.1164,0
20221109,-0.0677,-0.0677,-0.0677,-0.0677,0
20221110,-0.4647,-0.4647,-0.4647,-0.4647,0
20221114,-0.4705,-0.4705,-0.4705,-0.4705,0
20221115,-0.5176,-0.5176,-0.5176,-0.5176,0
20221116,-0.6739,-0.6739,-0.6739,-0.6739,0
20221117,-0.6510,-0.6510,-0.6510,-0.6510,0
20221118,-0.6561,-0.6561,-0.6561,-0.6561,0
20221121,-0.3719,-0.3719,-0.3719,-0.3719,0
20221122,-0.7532,-0.7532,-0.7532,-0.7532,0
20221123,-0.8145,-0.8145,-0.8145,-0.8145,0
20221125,-0.8188,-0.8188,-0.8188,-0.8188,0
20221128,-0.8128,-0.8128,-0.8128,-0.8128,0
20221129,-0.7532,-0.7532,-0.7532,-0.7532,0
20221130,-0.7387,-0.7387,-0.7387,-0.7387,0
20221201,-0.8063,-0.8063,-0.8063,-0.8063,0
20221202,-0.8454,-0.8454,-0.8454,-0.8454,0
20221205,-0.8662,-0.8662,-0.8662,-0.8662,0
20221206,-0.9354,-0.9354,-0.9354,-0.9354,0
20221207,-0.9769,-0.9769,-0.9769,-0.9769,0
20221208,-0.9387,-0.9387,-0.9387,-0.9387,0
20221209,-0.8500,-0.8500,-0.8500,-0.8500,0
20221212,-0.8680,-0.8680,-0.8680,-0.8680,0
20221213,-0.8938,-0.8938,-0.8938,-0.8938,0
20221214,-0.9010,-0.9010,-0.9010,-0.9010,0
20221215,-0.9755,-0.9755,-0.9755,-0.9755,0
20221216,-0.8625,-0.8625,-0.8625,-0.8625,0
20221219,-0.8090,-0.8090,-0.8090,-0.8090,0
