DATE,Y10_FIT,RNY10,TP10
20240806,3.0093,2.8088,0.2004
20240807,3.0832,2.7471,0.3361
20240808,3.1224,2.7498,0.3726
20240809,3.0553,2.7533,0.302
20240812,3.0031,2.7743,0.2287
20240813,2.9661,2.729,0.2372
20240814,2.9487,2.7279,0.2208
20240815,3.0174,2.7402,0.2772
20240816,3.0044,2.7494,0.255
20240819,3.0273,2.7347,0.2926
20240820,2.9702,2.7129,0.2573
20240821,2.9709,2.6996,0.2712
20240822,3.0323,2.7106,0.3217
20240823,3.0023,2.6691,0.3332
20240826,3.0109,2.6914,0.3195
20240827,3.0033,2.702,0.3013
20240828,3.0302,2.7042,0.326
20240829,3.0773,2.7096,0.3677
20240830,3.1047,2.7091,0.3957
20240903,2.9985,2.6992,0.2993
20240904,2.9248,2.6651,0.2597
20240905,2.9086,2.6478,0.2608
20240906,2.9111,2.5926,0.3186
20240909,2.874,2.5964,0.2776
20240910,2.838,2.5872,0.2508
20240911,2.8632,2.5792,0.284
20240912,2.8517,2.5849,0.2668
20240913,2.8643,2.526,0.3382
20240916,2.8378,2.4851,0.3527
20240917,2.8937,2.4725,0.4212
20240918,2.9171,2.4761,0.4409
20240919,2.9106,2.4648,0.4458
20240920,2.9189,2.4727,0.4462
20240923,2.9281,2.4638,0.4643
20240924,2.9332,2.4609,0.4724
20240925,2.9955,2.4618,0.5336
20240926,2.993,2.4753,0.5177
20240927,2.9229,2.463,0.4599
20241001,2.9076,2.484,0.4236
20241002,2.9825,2.4914,0.4911
20241003,3.0637,2.4978,0.5659
20241004,3.1497,2.5965,0.5532
20241007,3.1918,2.6177,0.5742
20241008,3.191,2.6153,0.5757
20241009,3.1956,2.6152,0.5803
20241010,3.1654,2.5807,0.5848
20241011,3.1471,2.5363,0.6109
20241015,3.0852,2.4849,0.6003
20241016,3.0481,2.4817,0.5664
20241017,3.0988,2.4898,0.609
20241018,3.0766,2.4732,0.6033
20241021,3.1703,2.4733,0.697
20241022,3.1665,2.474,0.6925
20241023,3.1953,2.4738,0.7215
20241024,3.1685,2.4984,0.67
20241025,3.1995,2.4936,0.7059
20241028,3.2053,2.4927,0.7126
20241029,3.2093,2.4835,0.7258
20241030,3.2067,2.4881,0.7186
20241031,3.1743,2.4866,0.6877
20241101,3.2306,2.4856,0.745
20241104,3.1975,2.4882,0.7093
20241105,3.2152,2.5096,0.7056
20241106,3.2681,2.5111,0.757
20241107,3.1753,2.4907,0.6846
20241108,3.1434,2.5011,0.6423
20241112,3.2305,2.5186,0.7119
20241113,3.2867,2.4963,0.7903
20241114,3.2517,2.5136,0.7381
20241115,3.2368,2.5082,0.7286
20241118,3.2331,2.5139,0.7191
20241119,3.2808,2.5322,0.7486
20241120,3.3428,2.5434,0.7994
20241121,3.4233,2.5853,0.838
20241122,3.3909,2.596,0.7949
20241125,3.2604,2.5804,0.68
20241126,3.2179,2.5678,0.6501
20241127,3.1813,2.5543,0.6271
20241128,3.171,2.5483,0.6227
20241129,3.0219,2.5017,0.5202
20241202,3.0199,2.5065,0.5134
20241203,3.0754,2.5063,0.5691
20241204,3.0109,2.4969,0.514
20241205,3.0234,2.4893,0.5341
20241206,2.9205,2.4406,0.4799
20241209,2.9704,2.4322,0.5382
20241210,2.9538,2.4249,0.5289
20241211,3.0165,2.4351,0.5814
20241212,3.076,2.4396,0.6364
20241213,3.1047,2.4507,0.654
20241216,3.1046,2.4545,0.65
20241217,3.0714,2.4606,0.6108
20241218,3.1632,2.4608,0.7023
20241219,3.2649,2.4681,0.7968
20241220,3.1955,2.4615,0.734
20241223,3.2048,2.4427,0.762
20241224,3.2125,2.4486,0.7638
20241227,3.2299,2.413,0.817
20241230,3.1681,2.4069,0.7612
20241231,3.1599,2.3906,0.7693
20250102,3.155,2.3864,0.7685
20250103,3.1656,2.3769,0.7887
20250106,3.1839,2.338,0.8459
20250107,3.2259,2.3789,0.847
20250108,3.244,2.3752,0.8688
20250109,3.2695,2.3664,0.9032
20250110,3.3748,2.4148,0.96
20250113,3.4322,2.4473,0.9849
20250114,3.4662,2.4572,1.009
20250115,3.3345,2.4181,0.9164
20250116,3.2573,2.3902,0.8671
20250117,3.2134,2.3867,0.8267
20250120,3.2187,2.3427,0.8759
20250121,3.1679,2.3818,0.7861
20250122,3.2191,2.3904,0.8287
20250123,3.2363,2.3843,0.852
20250124,3.1906,2.3729,0.8178
20250127,3.1027,2.3659,0.7368
20250128,3.1047,2.3469,0.7578
20250129,3.0805,2.3353,0.7451
20250130,3.0066,2.3169,0.6897
20250131,2.9792,2.2665,0.7127
20250203,2.8753,2.2086,0.6667
20250204,2.9092,2.2417,0.6676
20250205,2.8638,2.2442,0.6196
20250206,2.8714,2.2412,0.6302
20250207,2.9848,2.2737,0.7111
20250210,2.9765,2.2605,0.716
20250211,3.01,2.2803,0.7297
20250212,3.0976,2.295,0.8026
20250213,3.0165,2.2916,0.7249
20250214,3.0026,2.2953,0.7073
20250218,3.1075,2.3129,0.7947
20250219,3.0903,2.3246,0.7658
20250220,3.1293,2.326,0.8033
20250221,3.0083,2.3106,0.6977
20250224,2.9706,2.3055,0.6651
20250225,2.9021,2.2762,0.6259
20250226,2.9018,2.2772,0.6246
20250227,2.8867,2.2644,0.6223
20250228,2.8063,2.2638,0.5425
20250303,2.717,2.2271,0.4899
20250304,2.7725,2.182,0.5905
20250305,2.8648,2.2074,0.6574
20250306,2.9696,2.2407,0.7288
20250307,2.9419,2.2201,0.7219
20250310,2.8821,2.2087,0.6734
20250311,2.9137,2.1866,0.727
20250312,2.9718,2.2072,0.7646
20250313,2.9413,2.1968,0.7446
20250314,2.9725,2.2003,0.7721
20250317,2.9362,2.1957,0.7405
20250318,2.9305,2.204,0.7265
20250319,2.9022,2.1934,0.7089
20250320,2.9089,2.1966,0.7123
20250321,2.9149,2.1819,0.733
20250324,2.9688,2.1859,0.7829
20250325,2.9841,2.1791,0.805
20250326,3.0265,2.2079,0.8185
20250327,2.9934,2.1888,0.8046
20250328,2.9278,2.1728,0.7549
20250331,2.8801,2.1596,0.7205
20250401,2.8376,2.1448,0.6928
20250402,2.8533,2.1461,0.7071
20250403,2.851,2.1169,0.7342
20250404,2.8205,2.0841,0.7364
20250407,2.948,2.1266,0.8215
20250408,2.984,2.1425,0.8415
20250409,3.0774,2.2043,0.8731
20250410,3.1132,2.1915,0.9217
20250411,3.1625,2.2106,0.9519
20250414,3.0178,2.1985,0.8194
20250415,3.0137,2.1676,0.846
20250416,2.991,2.1628,0.8282
20250417,3.0413,2.1502,0.891
20250421,3.1342,2.1419,0.9923
20250422,3.0924,2.1489,0.9435
20250423,3.1396,2.1851,0.9546
20250424,3.0967,2.1668,0.93
20250425,3.0811,2.1743,0.9069
20250428,3.0699,2.161,0.9089
20250429,3.0308,2.1631,0.8678
20250430,2.9763,2.1436,0.8327
20250501,3.0172,2.1337,0.8835
20250502,3.0911,2.1475,0.9436
20250505,3.0817,2.156,0.9258
20250506,3.0621,2.1501,0.9121
20250507,3.003,2.1563,0.8467
20250508,3.1128,2.1666,0.9461
20250509,3.0581,2.1485,0.9095
20250512,3.1101,2.1646,0.9456
20250513,3.1261,2.1627,0.9634
20250514,3.163,2.152,1.0111
20250515,3.0715,2.1426,0.929
20250516,3.0828,2.1406,0.9422
20250520,3.2004,2.1679,1.0325
20250521,3.3272,2.138,1.1892
20250522,3.2752,2.1888,1.0865
20250523,3.252,2.1855,1.0665
20250526,3.2366,2.1825,1.0541
20250527,3.1682,2.1835,0.9847
20250528,3.1566,2.1751,0.9815
20250529,3.1243,2.1718,0.9524
20250530,3.1067,2.1746,0.9321
20250602,3.1386,2.1621,0.9765
20250603,3.1775,2.172,1.0055
20250604,3.1422,2.1733,0.9689
20250605,3.1598,2.1865,0.9733
20250606,3.2602,2.1968,1.0634
20250609,3.2679,2.2066,1.0613
20250610,3.2457,2.2074,1.0382
20250611,3.2464,2.1942,1.0522
20250612,3.239,2.192,1.0471
20250613,3.2772,2.2031,1.0741
20250616,3.3091,2.2044,1.1047
20250617,3.271,2.2109,1.0601
20250618,3.235,2.2046,1.0304
20250619,3.2275,2.2097,1.0178
20250620,3.1981,2.1965,1.0016
20250623,3.1702,2.1811,0.9891
20250624,3.1614,2.1848,0.9767
20250625,3.2229,2.1873,1.0356
20250626,3.2196,2.1715,1.0481
20250627,3.2031,2.166,1.0371
20250630,3.1697,2.1689,1.0008
20250702,3.2545,2.1797,1.0748
20250703,3.276,2.1921,1.0839
20250704,3.2438,2.1889,1.0549
20250707,3.2875,2.1905,1.097
20250708,3.3164,2.1879,1.1285
20250709,3.26,2.1857,1.0743
20250710,3.29,2.1922,1.0978
20250711,3.3866,2.1986,1.188
20250714,3.4007,2.1986,1.2021
20250715,3.4868,2.2266,1.2602
20250716,3.4501,2.2306,1.2195
20250717,3.453,2.2258,1.2273
20250718,3.4561,2.2245,1.2315
20250721,3.3971,2.2291,1.1681
20250722,3.3862,2.2209,1.1653
20250723,3.447,2.2317,1.2153
20250724,3.4349,2.2433,1.1916
20250725,3.4056,2.2352,1.1704
20250728,3.407,2.2345,1.1724
20250729,3.3563,2.2335,1.1229
20250730,3.3692,2.2411,1.128
20250731,3.3348,2.2331,1.1017
20250801,3.267,2.2084,1.0586
20250805,3.267,2.2084,1.0586
20250806,3.2737,2.2066,1.0671
20250807,3.2714,2.2102,1.0612
20250808,3.2608,2.1936,1.0672
20250811,3.2704,2.2008,1.0696
20250812,3.311,2.1981,1.1129
20250813,3.2734,2.1959,1.0774
20250814,3.291,2.1953,1.0957
20250815,3.3398,2.1969,1.1429
20250818,3.3727,2.1989,1.1738
20250819,3.32,2.1927,1.1273
20250820,3.3211,2.1884,1.1327
20250821,3.3573,2.198,1.1593
20250822,3.3054,2.1888,1.1166
20250825,3.3506,2.1913,1.1593
20250826,3.3246,2.1861,1.1385
20250827,3.3223,2.1898,1.1326
20250828,3.3005,2.1904,1.1101
20250829,3.2572,2.1669,1.0902
20250902,3.3101,2.1685,1.1416
20250903,3.2612,2.1545,1.1067
20250904,3.248,2.1609,1.0871
20250905,3.1756,2.1202,1.0554
20250908,3.1128,2.1183,0.9944
20250909,3.1232,2.1257,0.9975
20250910,3.0718,2.1251,0.9467
20250911,3.0551,2.1316,0.9235
20250912,3.0698,2.1305,0.9393
20250915,3.0593,2.1228,0.9365
20250916,3.0494,2.1049,0.9444
20250917,3.0759,2.1137,0.9622
20250918,3.0769,2.1115,0.9655
20250919,3.0934,2.089,1.0045
20250922,3.078,2.0951,0.9829
20250923,3.0802,2.0914,0.9888
20250924,3.0877,2.0885,0.9992
20250925,3.1184,2.097,1.0213
20250926,3.128,2.0989,1.0291
20250929,3.0713,2.0998,0.9715
20251001,3.0865,2.0836,1.0028
20251002,3.0762,2.0813,0.995
20251003,3.0878,2.0776,1.0102
20251006,3.1069,2.083,1.0239
20251007,3.0873,2.0753,1.012
20251008,3.0784,2.0926,0.9858
20251009,3.1023,2.0842,1.0181
20251010,3.0735,2.0996,0.974
20251014,3.0403,2.0851,0.9552
20251015,3.0183,2.0842,0.9341
20251016,2.9792,2.0707,0.9085
20251017,2.9843,2.0677,0.9166
20251020,2.9524,2.0573,0.8951
20251021,2.977,2.074,0.903
20251022,2.9651,2.0701,0.895
20251023,2.9902,2.0644,0.9258
20251024,2.9786,2.0534,0.9252
20251027,2.9438,2.0569,0.8868
20251028,2.94,2.0538,0.8861
20251029,3.0492,2.0728,0.9764
20251030,3.0301,2.067,0.9631
20251031,3.0219,2.0574,0.9645
20251103,3.0475,2.0628,0.9848
20251104,3.051,2.0669,0.9841
20251105,3.0564,2.0604,0.996
20251106,2.9956,2.055,0.9406
20251107,3.0678,2.0635,1.0043
20251110,3.0666,2.0766,0.99
20251112,3.0438,2.0802,0.9636
20251113,3.0807,2.0836,0.9972
20251114,3.119,2.0809,1.0381
20251117,3.1297,2.0838,1.0459
20251118,3.1425,2.0885,1.054
20251119,3.1484,2.0788,1.0696
20251120,3.1165,2.0809,1.0356
20251121,3.0979,2.0636,1.0343
20251124,3.0818,2.0618,1.02
20251125,3.05,2.0555,0.9945
20251126,3.029,2.0623,0.9667
20251127,3.0177,2.0661,0.9516
20251128,3.0345,2.0666,0.9679
20251201,3.1366,2.0749,1.0617
20251202,3.136,2.0694,1.0667
20251203,3.1084,2.0596,1.0488
20251204,3.1504,2.0629,1.0875
20251205,3.325,2.1195,1.2055
20251208,3.3211,2.1273,1.1938
20251209,3.375,2.1321,1.2429
20251210,3.3238,2.1205,1.2032
20251211,3.3225,2.1128,1.2097
20251212,3.3415,2.1061,1.2354
20251215,3.3141,2.0928,1.2212
20251216,3.2946,2.0993,1.1953
20251217,3.3159,2.1011,1.2148
20251218,3.2939,2.1002,1.1936
20251219,3.3587,2.0845,1.2742
20251222,3.3473,2.0868,1.2605
20251223,3.2983,2.0921,1.2062
20251224,3.2805,2.0941,1.1863
20251229,3.2714,2.091,1.1804
20251230,3.2977,2.0949,1.2029
20251231,3.302,2.1016,1.2005
20260102,3.3705,2.0778,1.2927
20260105,3.2991,2.0966,1.2025
20260106,3.3097,2.1079,1.2018
20260107,3.2745,2.1007,1.1738
20260108,3.2876,2.0982,1.1894
20260109,3.2645,2.0966,1.1678
20260112,3.2979,2.0706,1.2273
20260113,3.287,2.0948,1.1922
20260114,3.2413,2.0951,1.1462
20260115,3.2329,2.0922,1.1408
20260116,3.2613,2.087,1.1744
20260119,3.2702,2.0854,1.1848
20260120,3.3181,2.0579,1.2602
20260121,3.3088,2.0826,1.2263
20260122,3.2906,2.088,1.2025
20260123,3.2983,2.1004,1.1979
20260126,3.2587,2.0917,1.167
20260127,3.3103,2.069,1.2413
20260128,3.3057,2.0854,1.2204
20260129,3.3021,2.0738,1.2282
20260130,3.3085,2.0702,1.2383
20260202,3.3149,2.0786,1.2363
20260203,3.3258,2.0797,1.2461
20260204,3.3138,2.0829,1.2309
20260205,3.2818,2.0783,1.2035
20260206,3.2847,2.0734,1.2113
20260209,3.2711,2.0754,1.1956
20260210,3.2467,2.0778,1.1688
20260211,3.2254,2.0757,1.1496
20260212,3.1655,2.0744,1.0911
20260213,3.1369,2.0668,1.07
20260217,3.1127,2.0612,1.0515
20260218,3.1145,2.0556,1.0589
20260219,3.1038,2.0581,1.0457
20260220,3.0993,2.0566,1.0427
20260223,3.0665,2.0578,1.0087
20260224,3.0616,2.0682,0.9934
20260225,3.085,2.0681,1.0169
20260226,3.0522,2.0647,0.9876
20260227,3.0127,2.0546,0.9581
20260302,3.1011,2.0837,1.0174
20260303,3.1146,2.108,1.0066
20260304,3.1436,2.0963,1.0473
20260305,3.2227,2.1137,1.109
20260306,3.2856,2.1222,1.1634
20260309,3.2291,2.15,1.0791
20260310,3.275,2.1368,1.1382
20260311,3.3643,2.1495,1.2148
20260312,3.4101,2.1812,1.2289
20260313,3.3974,2.1722,1.2252
20260316,3.3152,2.1546,1.1606
20260317,3.2769,2.1399,1.1371
20260318,3.341,2.1541,1.1869
20260319,3.3286,2.2191,1.1094
20260320,3.4558,2.3128,1.143
20260323,3.4119,2.285,1.1269
20260324,3.4935,2.2771,1.2164
20260325,3.3563,2.2717,1.0847
20260326,3.4635,2.2853,1.1782
20260327,3.4667,2.2761,1.1906
20260330,3.3894,2.2694,1.12
20260331,3.3501,2.2364,1.1137
20260401,3.388,2.223,1.165
20260402,3.3747,2.2269,1.1478
20260406,3.3553,2.2367,1.1186
20260407,3.3732,2.2552,1.118
20260408,3.3315,2.2134,1.1181
20260409,3.3455,2.2135,1.132
20260410,3.3602,2.2036,1.1566
20260413,3.3438,2.2176,1.1261
20260414,3.315,2.2065,1.1086
20260415,3.3604,2.2072,1.1532
20260416,3.3878,2.207,1.1808
20260417,3.3259,2.2006,1.1253
20260420,3.3335,2.1871,1.1464
20260421,3.3931,2.2086,1.1845
20260422,3.3852,2.2005,1.1846
20260423,3.379,2.224,1.1551
20260424,3.3668,2.1904,1.1763
20260427,3.3887,2.2232,1.1655
20260428,3.4048,2.2417,1.163
20260429,3.4916,2.3058,1.1858
20260430,3.4397,2.2941,1.1457
20260501,3.4179,2.2827,1.1352
20260504,3.5005,2.3233,1.1772
20260505,3.4766,2.3267,1.1498
20260506,3.3903,2.2799,1.1104
20260507,3.4216,2.2766,1.145
20260508,3.3622,2.2534,1.1088
20260511,3.4325,2.2727,1.1598
20260512,3.4871,2.277,1.2102
20260513,3.4799,2.2698,1.2101
20260514,3.4593,2.2767,1.1826
20260515,3.5984,2.3075,1.2909
20260519,3.6037,2.2855,1.3182
20260520,3.4873,2.2491,1.2382
20260521,3.4437,2.2496,1.1941
20260522,3.4396,2.2566,1.183
20260525,3.3559,2.2436,1.1124
20260526,3.365,2.2452,1.1198
20260527,3.3734,2.251,1.1223
20260528,3.3341,2.2534,1.0808
20260529,3.3034,2.2222,1.0812
20260601,3.3289,2.2322,1.0967
20260602,3.3069,2.2384,1.0686
20260603,3.3275,2.2329,1.0947
20260604,3.3333,2.2196,1.1138
20260605,3.3768,2.2555,1.1214
20260608,3.4333,2.2386,1.1947
20260609,3.4061,2.2177,1.1884
20260610,3.3909,2.2245,1.1664
20260611,3.303,2.2199,1.0831
20260612,3.3043,2.1977,1.1065
20260615,3.3133,2.1923,1.1209
20260616,3.288,2.1959,1.0921
20260617,3.3299,2.2181,1.1119
20260618,3.302,2.1881,1.1139
20260619,3.2983,2.2033,1.095
20260622,3.3335,2.2263,1.1072
20260623,3.3306,2.211,1.1196
20260624,3.2541,2.1989,1.0552
20260625,3.2917,2.192,1.0998
20260626,3.2969,2.1835,1.1135
20260629,3.264,2.1994,1.0646
20260630,3.2711,2.2066,1.0646
20260702,3.3358,2.2066,1.1292
20260703,3.3407,2.1963,1.1445
20260706,3.3192,2.1747,1.1445
20260707,3.3888,2.202,1.1868
20260708,3.4541,2.2231,1.231
20260709,3.4084,2.205,1.2034
20260710,3.4005,2.2195,1.181
20260713,3.4507,2.2431,1.2077
20260714,3.4685,2.2129,1.2557
20260715,3.416,2.2211,1.1949
20260716,3.4239,2.2179,1.2059
20260717,3.4493,2.2335,1.2159
20260720,3.4514,2.2357,1.2157
20260721,3.4445,2.2183,1.2261
20260722,3.4901,2.2414,1.2486
20260723,3.5306,2.2839,1.2466
20260724,3.4851,2.2536,1.2316
20260727,3.4506,2.2452,1.2055
20260728,3.4151,2.2449,1.1702
20260729,3.4642,2.2349,1.2293
20260730,3.479,2.2215,1.2575
20260731,3.542,2.2456,1.2964
20260804,3.441,2.2259,1.2151
20260805,3.4434,2.2209,1.2225
20260806,3.4956,2.2508,1.2448
20260807,3.5281,2.2643,1.2637
20260810,3.6115,2.2762,1.3353
20260811,3.5885,2.2782,1.3103
