# QUALITY=PROXY_THIN_MARKET | NZ IIB [2025, 2030, 2035, 2040, 2050] interpolated to 10Y (RBNZ B2 local fetch; thin linker market) | generated by real_yields_g8.py
DATE,NOM10,REAL10,BE10
20241108,4.66,2.693,1.967
20241111,4.68,2.7235,1.9565
20241112,4.67,2.732,1.938
20241113,4.74,2.8122,1.9278
20241114,4.79,2.8441,1.9459
20241115,4.78,2.8126,1.9674
20241118,4.74,2.8031,1.9369
20241119,4.69,2.775,1.915
20241120,4.69,2.7552,1.9348
20241121,4.71,2.7353,1.9747
20241122,4.67,2.6855,1.9845
20241125,4.56,2.5961,1.9639
20241126,4.5,2.5362,1.9638
20241127,4.54,2.5364,2.0036
20241128,4.48,2.5066,1.9734
20241129,4.46,2.5068,1.9532
20241202,4.42,2.5073,1.9127
20241203,4.38,2.5075,1.8725
20241204,4.41,2.5077,1.9023
20241205,4.45,2.5279,1.9221
20241206,4.46,2.5665,1.8935
20241209,4.42,2.5586,1.8614
20241210,4.41,2.5688,1.8412
20241211,4.42,2.5389,1.8811
20241212,4.48,2.5591,1.9209
20241213,4.51,2.5993,1.9107
20241216,4.53,2.5998,1.9302
20241217,4.55,2.64,1.91
20241218,4.53,2.6402,1.8898
20241219,4.57,2.6544,1.9156
20241220,4.64,2.7146,1.9254
20241223,4.56,2.7022,1.8578
20241224,4.57,2.6839,1.8861
20241227,4.51,2.6545,1.8555
20241230,4.59,2.6994,1.8906
20241231,4.52,2.6311,1.8889
20250103,4.51,2.6489,1.8611
20250106,4.56,2.6724,1.8876
20250107,4.58,2.6812,1.8988
20250108,4.65,2.7215,1.9285
20250109,4.63,2.7417,1.8883
20250110,4.64,2.7519,1.8881
20250113,4.71,2.8112,1.8988
20250114,4.79,2.8942,1.8958
20250115,4.86,2.9144,1.9456
20250116,4.76,2.8333,1.9267
20250117,4.74,2.7935,1.9465
20250120,4.74,2.7942,1.9458
20250121,4.66,2.7358,1.9242
20250122,4.66,2.736,1.924
20250123,4.66,2.7262,1.9338
20250124,4.63,2.7151,1.9149
20250127,4.63,2.7158,1.9142
20250128,4.56,2.6622,1.8978
20250129,4.54,2.6825,1.8575
20250130,4.57,2.7027,1.8673
20250131,4.59,2.6642,1.9258
20250203,4.53,2.6412,1.8888
20250204,4.55,2.639,1.911
20250205,4.54,2.6192,1.9208
20250207,4.57,2.6598,1.9102
20250210,4.6,2.7281,1.8719
20250211,4.6,2.732,1.868
20250212,4.65,2.7687,1.8813
20250213,4.66,2.8002,1.8598
20250214,4.61,2.7693,1.8407
20250217,4.64,2.7813,1.8587
20250218,4.65,2.7815,1.8685
20250219,4.68,2.8218,1.8582
20250220,4.67,2.8021,1.8679
20250221,4.68,2.8035,1.8765
20250224,4.63,2.7555,1.8745
20250225,4.59,2.7746,1.8154
20250226,4.59,2.7449,1.8451
20250227,4.6,2.7151,1.8849
20250228,4.5,2.6454,1.8546
20250303,4.52,2.6562,1.8638
20250304,4.49,2.6265,1.8635
20250305,4.6,2.7178,1.8822
20250306,4.69,2.7681,1.9219
20250307,4.63,2.6983,1.9317
20250310,4.64,2.7091,1.9309
20250311,4.62,2.6794,1.9406
20250312,4.68,2.7297,1.9503
20250313,4.66,2.6899,1.9701
20250314,4.66,2.6791,1.9809
20250317,4.69,2.701,1.989
20250318,4.68,2.7112,1.9688
20250319,4.65,2.7205,1.9295
20250320,4.59,2.7008,1.8892
20250321,4.61,2.7,1.91
20250324,4.62,2.7008,1.9192
20250325,4.62,2.7221,1.8979
20250326,4.62,2.7414,1.8786
20250327,4.68,2.7217,1.9583
20250328,4.65,2.7029,1.9471
20250331,4.59,2.6537,1.9363
20250401,4.58,2.654,1.926
20250402,4.54,2.6233,1.9167
20250403,4.44,2.5336,1.9064
20250404,4.34,2.4992,1.8408
20250407,4.39,2.5165,1.8735
20250408,4.54,2.6832,1.8568
20250409,4.76,2.9184,1.8416
20250410,4.65,2.8497,1.8003
20250411,4.77,2.921,1.849
20250414,4.72,2.8932,1.8268
20250415,4.59,2.7536,1.8364
20250416,4.59,2.7831,1.8069
20250417,4.53,2.7127,1.8173
20250422,4.56,2.7341,1.8259
20250423,4.55,2.7245,1.8255
20250424,4.52,2.6958,1.8242
20250428,4.45,2.6375,1.8125
20250429,4.48,2.6295,1.8505
20250430,4.44,2.5746,1.8654
20250501,4.46,2.6258,1.8342
20250502,4.44,2.6408,1.7992
20250505,4.49,2.6711,1.8189
20250506,4.57,2.7122,1.8578
20250507,4.52,2.6825,1.8375
20250508,4.48,2.6436,1.8364
20250509,4.51,2.6632,1.8468
20250512,4.55,2.6643,1.8857
20250513,4.62,2.7146,1.9054
20250514,4.65,2.7343,1.9157
20250515,4.64,2.7446,1.8954
20250516,4.61,2.6857,1.9243
20250519,4.68,2.7667,1.9133
20250520,4.66,2.7371,1.9229
20250521,4.68,2.7381,1.9419
20250522,4.68,2.7971,1.8829
20250523,4.66,2.7775,1.8825
20250526,4.62,2.7685,1.8515
20250527,4.58,2.7495,1.8305
20250528,4.62,2.8099,1.8101
20250529,4.64,2.8496,1.7904
20250530,4.56,2.83,1.73
20250603,4.6,2.842,1.758
20250604,4.55,2.7923,1.7577
20250605,4.53,2.7903,1.7397
20250606,4.62,2.8201,1.7999
20250609,4.65,2.8307,1.8193
20250610,4.63,2.8111,1.8189
20250611,4.62,2.8115,1.8085
20250612,4.57,2.7724,1.7976
20250613,4.55,2.7828,1.7672
20250616,4.63,2.8434,1.7866
20250617,4.61,2.8438,1.7662
20250618,4.6,2.8542,1.7458
20250619,4.59,2.825,1.765
20250623,4.58,2.7866,1.7934
20250624,4.56,2.7465,1.8135
20250625,4.51,2.6968,1.8132
20250626,4.49,2.6577,1.8323
20250627,4.52,2.6581,1.8619
20250630,4.54,2.6792,1.8608
20250701,4.48,2.6196,1.8604
20250702,4.5,2.63,1.87
20250703,4.53,2.6503,1.8797
20250704,4.54,2.6607,1.8793
20250707,4.52,2.6618,1.8582
20250708,4.55,2.7118,1.8382
20250709,4.6,2.743,1.857
20250710,4.52,2.663,1.857
20250711,4.52,2.6834,1.8366
20250714,4.56,2.7145,1.8455
20250715,4.58,2.7249,1.8551
20250716,4.59,2.7252,1.8648
20250717,4.58,2.6956,1.8844
20250718,4.6,2.706,1.894
20250721,4.57,2.7071,1.8629
20250722,4.56,2.6872,1.8728
20250723,4.53,2.6876,1.8424
20250724,4.58,2.718,1.862
20250725,4.6,2.6983,1.9017
20250728,4.57,2.7095,1.8605
20250729,4.56,2.6999,1.8601
20250730,4.52,2.6905,1.8295
20250731,4.51,2.6609,1.8491
20250801,4.52,2.6613,1.8587
20250804,4.47,2.6122,1.8578
20250805,4.42,2.6028,1.8172
20250806,4.45,2.6232,1.8268
20250807,4.41,2.6336,1.7764
20250808,4.4,2.6339,1.7661
20250811,4.41,2.6449,1.7651
20250812,4.39,2.6355,1.7545
20250813,4.4,2.6456,1.7544
20250814,4.4,2.5962,1.8038
20250815,4.43,2.6066,1.8234
20250818,4.45,2.6177,1.8323
20250819,4.49,2.6581,1.8319
20250820,4.39,2.6278,1.7622
20250821,4.35,2.5885,1.7615
20250822,4.38,2.6286,1.7514
20250825,4.38,2.5999,1.7801
20250826,4.38,2.6401,1.7399
20250827,4.37,2.6206,1.7494
20250828,4.34,2.5606,1.7794
20250829,4.35,2.5109,1.8391
20250901,4.37,2.562,1.808
20250902,4.42,2.6123,1.8077
20250903,4.48,2.6527,1.8273
20250904,4.43,2.6132,1.8168
20250905,4.4,2.6136,1.7864
20250908,4.35,2.595,1.755
20250909,4.31,2.5154,1.7946
20250910,4.33,2.5358,1.7942
20250911,4.3,2.5162,1.7838
20250912,4.28,2.4967,1.7833
20250915,4.32,2.518,1.802
20250916,4.28,2.4685,1.8115
20250917,4.27,2.4589,1.8111
20250918,4.23,2.4293,1.8007
20250919,4.2,2.4198,1.7802
20250922,4.23,2.4206,1.8094
20250923,4.22,2.4208,1.7992
20250924,4.2,2.4211,1.7789
20250925,4.22,2.4313,1.7887
20250926,4.23,2.4315,1.7985
20250929,4.21,2.4022,1.8078
20250930,4.19,2.3825,1.8075
20251001,4.22,2.4127,1.8073
20251002,4.19,2.4129,1.7771
20251003,4.21,2.4232,1.7868
20251006,4.23,2.4538,1.7762
20251007,4.23,2.454,1.776
20251008,4.18,2.4243,1.7557
20251009,4.11,2.3845,1.7255
20251010,4.14,2.3948,1.7452
20251013,4.1,2.3455,1.7545
20251014,4.09,2.3258,1.7642
20251015,4.04,2.256,1.784
20251016,4.0,2.2464,1.7536
20251017,3.96,2.2165,1.7435
20251020,4.0,2.2373,1.7627
20251021,3.97,2.2078,1.7622
20251022,3.96,2.218,1.742
20251023,3.98,2.2183,1.7617
20251024,4.0,2.2287,1.7713
20251028,4.01,2.2395,1.7705
20251029,4.05,2.2299,1.8201
20251030,4.09,2.2202,1.8698
20251031,4.06,2.1702,1.8898
20251103,4.09,2.1912,1.8988
20251104,4.1,2.2112,1.8888
20251105,4.09,2.1917,1.8983
20251106,4.13,2.232,1.898
20251107,4.08,2.2019,1.8781
20251110,4.11,2.2027,1.9073
20251111,4.11,2.2029,1.9071
20251112,4.1,2.1832,1.9168
20251113,4.18,2.2034,1.9766
20251114,4.29,2.204,2.086
20251117,4.3,2.2244,2.0756
20251118,4.28,2.2447,2.0353
20251119,4.21,2.2249,1.9851
20251120,4.25,2.2351,2.0149
20251121,4.28,2.2354,2.0446
20251124,4.28,2.2761,2.0039
20251125,4.27,2.2664,2.0036
20251126,4.33,2.2866,2.0434
20251127,4.34,2.3365,2.0035
20251128,4.36,2.386,1.974
20251201,4.41,2.3967,2.0133
20251202,4.47,2.4169,2.0531
20251203,4.4,2.3771,2.0229
20251204,4.38,2.3669,2.0131
20251205,4.45,2.3876,2.0624
20251208,4.53,2.4378,2.0922
20251209,4.58,2.5185,2.0615
20251210,4.61,2.5883,2.0217
20251211,4.57,2.5885,1.9815
20251212,4.6,2.5987,2.0013
20251215,4.58,2.5594,2.0206
20251216,4.54,2.5001,2.0399
20251217,4.55,2.5303,2.0197
20251218,4.53,2.5211,2.0089
20251219,4.49,2.4908,1.9992
20251222,4.57,2.5515,2.0185
20251223,4.55,2.5612,1.9888
20251224,4.55,2.543,2.007
20251229,4.53,2.5531,1.9769
20251230,4.48,2.5033,1.9767
20251231,4.5,2.5124,1.9876
20260105,4.54,2.5241,2.0159
20260106,4.51,2.5243,1.9857
20260107,4.49,2.534,1.956
20260108,4.43,2.4642,1.9658
20260109,4.41,2.455,1.955
20260112,4.4,2.4563,1.9437
20260113,4.43,2.4759,1.9541
20260114,4.48,2.4761,2.0039
20260115,4.4,2.4764,1.9236
20260116,4.44,2.4772,1.9628
20260119,4.49,2.4873,2.0027
20260120,4.52,2.4882,2.0318
20260121,4.56,2.5477,2.0123
20260122,4.57,2.5286,2.0414
20260123,4.59,2.5389,2.0511
20260126,4.59,2.5588,2.0312
20260127,4.6,2.5391,2.0609
20260128,4.63,2.56,2.07
20260129,4.62,2.5588,2.0612
20260130,4.61,2.509,2.101
20260202,4.62,2.5389,2.0811
20260203,4.6,2.5299,2.0701
20260204,4.56,2.5194,2.0406
20260205,4.54,2.4803,2.0597
20260209,4.54,2.5012,2.0388
20260210,4.53,2.5114,2.0186
20260211,4.49,2.4724,2.0176
20260212,4.52,2.4819,2.0381
20260213,4.47,2.4613,2.0087
20260216,4.44,2.4527,1.9873
20260217,4.42,2.453,1.967
20260218,4.36,2.4132,1.9468
20260219,4.39,2.4142,1.9758
20260220,4.34,2.3836,1.9564
20260223,4.36,2.3951,1.9649
20260224,4.35,2.4045,1.9455
20260225,4.36,2.4056,1.9544
20260226,4.35,2.3767,1.9733
20260227,4.33,2.366,1.964
20260302,4.35,2.3467,2.0033
20260303,4.39,2.3569,2.0331
20260304,4.4,2.3571,2.0429
20260305,4.45,2.3783,2.0717
20260306,4.49,2.3885,2.1015
20260309,4.68,2.4192,2.2608
20260310,4.57,2.4194,2.1506
20260311,4.57,2.4397,2.1303
20260312,4.66,2.5199,2.1401
20260313,4.66,2.5401,2.1199
20260316,4.73,2.5808,2.1492
20260317,4.68,2.501,2.179
20260318,4.6,2.4713,2.1287
20260319,4.68,2.4415,2.2385
20260320,4.73,2.4617,2.2683
20260323,4.87,2.5324,2.3376
20260324,4.83,2.4567,2.3733
20260325,4.72,2.427,2.293
20260326,4.73,2.4072,2.3228
20260327,4.77,2.4075,2.3625
20260330,4.78,2.4282,2.3518
20260331,4.73,2.4385,2.2915
20260401,4.61,2.3887,2.2213
20260402,4.73,2.399,2.331
20260407,4.72,2.4102,2.3098
20260408,4.63,2.3705,2.2595
20260409,4.7,2.3907,2.3093
20260410,4.7,2.381,2.319
20260413,4.76,2.4117,2.3483
20260414,4.67,2.392,2.278
20260415,4.64,2.3711,2.2689
20260416,4.65,2.4125,2.2375
20260417,4.68,2.4627,2.2173
20260420,4.6,2.4047,2.1953
20260421,4.62,2.3938,2.2262
20260422,4.67,2.424,2.246
20260423,4.72,2.4431,2.2769
20260424,4.69,2.4345,2.2555
20260428,4.74,2.4355,2.3045
20260429,4.7,2.4458,2.2542
20260430,4.73,2.466,2.264
20260501,4.69,2.3963,2.2937
20260504,4.66,2.387,2.273
20260505,4.65,2.3785,2.2715
20260506,4.66,2.3688,2.2912
20260507,4.62,2.3178,2.3022
20260508,4.69,2.368,2.322
20260511,4.67,2.3688,2.3012
20260512,4.71,2.389,2.321
20260513,4.75,2.4593,2.2907
20260514,4.73,2.4595,2.2705
20260515,4.75,2.4598,2.2902
20260518,4.82,2.5006,2.3194
20260519,4.74,2.4508,2.2892
20260520,4.8,2.4611,2.3389
20260521,4.72,2.4026,2.3174
20260522,4.69,2.3916,2.2984
20260525,4.64,2.3823,2.2577
20260526,4.61,2.3926,2.2174
20260527,4.59,2.4028,2.1872
20260528,4.62,2.4431,2.1769
20260529,4.52,2.3747,2.1453
20260602,4.55,2.4057,2.1443
20260603,4.55,2.426,2.124
20260604,4.55,2.4362,2.1138
20260605,4.53,2.4151,2.1149
20260608,4.6,2.4573,2.1427
20260609,4.56,2.4461,2.1139
20260610,4.54,2.4478,2.0922
20260611,4.55,2.418,2.132
20260612,4.47,2.3568,2.1132
20260615,4.41,2.3376,2.0724
20260616,4.45,2.3493,2.1007
20260617,4.38,2.3096,2.0704
20260618,4.44,2.3398,2.1002
20260619,4.44,2.3486,2.0914
20260622,4.45,2.3509,2.0991
20260623,4.42,2.3411,2.0789
20260624,4.38,2.3414,2.0386
20260625,4.34,2.3216,2.0184
20260626,4.36,2.3519,2.0081
20260629,4.38,2.3927,1.9873
20260630,4.36,2.4129,1.9471
20260701,4.41,2.4047,2.0053
20260702,4.45,2.4234,2.0266
20260703,4.45,2.4353,2.0147
20260706,4.42,2.4445,1.9755
20260707,4.43,2.4347,1.9953
20260708,4.51,2.465,2.045
20260709,4.58,2.5552,2.0248
20260713,4.61,2.5463,2.0637
20260714,4.66,2.5949,2.0651
20260715,4.68,2.5668,2.1132
20260716,4.65,2.5454,2.1046
20260717,4.65,2.5673,2.0827
20260720,4.71,2.5764,2.1336
20260721,4.68,2.5683,2.1117
20260722,4.7,2.5586,2.1414
20260723,4.72,2.5588,2.1612
20260724,4.79,2.5791,2.2109
20260727,4.71,2.5499,2.1601
20260728,4.72,2.5518,2.1682
20260729,4.65,2.5404,2.1096
20260730,4.73,2.5824,2.1476
20260731,4.67,2.5709,2.0991
20260803,4.74,2.6117,2.1283
20260804,4.73,2.6119,2.1181
20260805,4.66,2.5422,2.1178
20260806,4.68,2.5624,2.1176
20260807,4.71,2.5927,2.1173
20260810,4.67,2.5935,2.0765
20260811,4.69,2.5937,2.0963
20260812,4.7,2.604,2.096
20260813,4.65,2.5743,2.0757
20260814,4.68,2.5745,2.1055
20260817,4.72,2.5853,2.1347
20260818,4.74,2.5974,2.1426
20260819,4.71,2.5958,2.1142
20260820,4.69,2.5761,2.1139
20260821,4.75,2.6145,2.1355
20260824,4.73,2.5971,2.1329
20260825,4.73,2.5973,2.1327
20260826,4.68,2.5776,2.1024
20260827,4.73,2.5979,2.1321
20260828,4.74,2.59,2.15
20260831,4.74,2.5889,2.1511
20260901,4.8,2.6091,2.1909
20260902,4.78,2.5794,2.2006
20260903,4.78,2.5697,2.2103
20260904,4.79,2.5699,2.2201
20260907,4.78,2.5607,2.2193
20260908,4.76,2.5509,2.2091
20260909,4.79,2.5712,2.2188
20260910,4.88,2.6215,2.2585
20260911,5.03,2.7059,2.3241
20260914,5.01,2.7005,2.3095
20260915,5.05,2.7088,2.3412
20260916,5.02,2.699,2.321
20260917,5.0,2.6973,2.3027
