DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20210531,-0.7234,-0.7234,-0.7234,-0.7234,0
20210601,-0.7235,-0.7235,-0.7235,-0.7235,0
20210602,-0.7235,-0.7235,-0.7235,-0.7235,0
20210603,-0.7235,-0.7235,-0.7235,-0.7235,0
20210604,-0.7236,-0.7236,-0.7236,-0.7236,0
20210607,-0.7236,-0.7236,-0.7236,-0.7236,0
20210608,-0.7237,-0.7237,-0.7237,-0.7237,0
20210609,-0.7237,-0.7237,-0.7237,-0.7237,0
20210610,-0.7237,-0.7237,-0.7237,-0.7237,0
20210611,-0.7238,-0.7238,-0.7238,-0.7238,0
20210614,-0.7238,-0.7238,-0.7238,-0.7238,0
20210615,-0.7238,-0.7238,-0.7238,-0.7238,0
20210616,-0.7238,-0.7238,-0.7238,-0.7238,0
20210617,-0.7239,-0.7239,-0.7239,-0.7239,0
20210618,-0.7239,-0.7239,-0.7239,-0.7239,0
20210621,-0.7239,-0.7239,-0.7239,-0.7239,0
20210622,-0.7239,-0.7239,-0.7239,-0.7239,0
20210623,-0.7240,-0.7240,-0.7240,-0.7240,0
20210624,-0.7240,-0.7240,-0.7240,-0.7240,0
20210625,-0.7240,-0.7240,-0.7240,-0.7240,0
20210628,-0.7241,-0.7241,-0.7241,-0.7241,0
20210629,-0.7241,-0.7241,-0.7241,-0.7241,0
20210630,-0.7241,-0.7241,-0.7241,-0.7241,0
20210701,-0.7241,-0.7241,-0.7241,-0.7241,0
20210702,-0.7241,-0.7241,-0.7241,-0.7241,0
20210705,-0.7241,-0.7241,-0.7241,-0.7241,0
20210706,-0.7241,-0.7241,-0.7241,-0.7241,0
20210707,-0.7241,-0.7241,-0.7241,-0.7241,0
20210708,-0.7241,-0.7241,-0.7241,-0.7241,0
20210709,-0.7241,-0.7241,-0.7241,-0.7241,0
20210712,-0.7241,-0.7241,-0.7241,-0.7241,0
20210713,-0.7242,-0.7242,-0.7242,-0.7242,0
20210714,-0.7242,-0.7242,-0.7242,-0.7242,0
20210715,-0.7242,-0.7242,-0.7242,-0.7242,0
20210716,-0.7242,-0.7242,-0.7242,-0.7242,0
20210719,-0.7242,-0.7242,-0.7242,-0.7242,0
20210720,-0.7242,-0.7242,-0.7242,-0.7242,0
20210721,-0.7242,-0.7242,-0.7242,-0.7242,0
20210722,-0.7242,-0.7242,-0.7242,-0.7242,0
20210723,-0.7242,-0.7242,-0.7242,-0.7242,0
20210726,-0.7242,-0.7242,-0.7242,-0.7242,0
20210727,-0.7242,-0.7242,-0.7242,-0.7242,0
20210728,-0.7242,-0.7242,-0.7242,-0.7242,0
20210729,-0.7242,-0.7242,-0.7242,-0.7242,0
20210730,-0.7241,-0.7241,-0.7241,-0.7241,0
20210802,-0.7241,-0.7241,-0.7241,-0.7241,0
20210803,-0.7241,-0.7241,-0.7241,-0.7241,0
20210804,-0.7241,-0.7241,-0.7241,-0.7241,0
20210805,-0.7241,-0.7241,-0.7241,-0.7241,0
20210806,-0.7241,-0.7241,-0.7241,-0.7241,0
20210809,-0.7241,-0.7241,-0.7241,-0.7241,0
20210810,-0.7241,-0.7241,-0.7241,-0.7241,0
20210811,-0.7241,-0.7241,-0.7241,-0.7241,0
20210812,-0.7241,-0.7241,-0.7241,-0.7241,0
20210813,-0.7241,-0.7241,-0.7241,-0.7241,0
20210816,-0.7241,-0.7241,-0.7241,-0.7241,0
20210817,-0.7241,-0.7241,-0.7241,-0.7241,0
20210818,-0.7241,-0.7241,-0.7241,-0.7241,0
20210819,-0.7241,-0.7241,-0.7241,-0.7241,0
20210820,-0.7241,-0.7241,-0.7241,-0.7241,0
20210823,-0.7241,-0.7241,-0.7241,-0.7241,0
20210824,-0.7241,-0.7241,-0.7241,-0.7241,0
20210825,-0.7241,-0.7241,-0.7241,-0.7241,0
20210826,-0.7241,-0.7241,-0.7241,-0.7241,0
20210827,-0.7241,-0.7241,-0.7241,-0.7241,0
20210830,-0.7241,-0.7241,-0.7241,-0.7241,0
20210831,-0.7241,-0.7241,-0.7241,-0.7241,0
20210901,-0.7240,-0.7240,-0.7240,-0.7240,0
20210902,-0.7240,-0.7240,-0.7240,-0.7240,0
20210903,-0.7239,-0.7239,-0.7239,-0.7239,0
20210906,-0.7239,-0.7239,-0.7239,-0.7239,0
20210907,-0.7239,-0.7239,-0.7239,-0.7239,0
20210908,-0.7239,-0.7239,-0.7239,-0.7239,0
20210909,-0.7239,-0.7239,-0.7239,-0.7239,0
20210910,-0.7238,-0.7238,-0.7238,-0.7238,0
20210913,-0.7238,-0.7238,-0.7238,-0.7238,0
20210914,-0.7238,-0.7238,-0.7238,-0.7238,0
20210915,-0.7237,-0.7237,-0.7237,-0.7237,0
20210916,-0.7237,-0.7237,-0.7237,-0.7237,0
20210917,-0.7236,-0.7236,-0.7236,-0.7236,0
20210920,-0.7236,-0.7236,-0.7236,-0.7236,0
20210921,-0.7235,-0.7235,-0.7235,-0.7235,0
20210922,-0.7235,-0.7235,-0.7235,-0.7235,0
20210923,-0.7234,-0.7234,-0.7234,-0.7234,0
20210924,-0.7233,-0.7233,-0.7233,-0.7233,0
20210927,-0.7233,-0.7233,-0.7233,-0.7233,0
20210928,-0.7232,-0.7232,-0.7232,-0.7232,0
20210929,-0.7232,-0.7232,-0.7232,-0.7232,0
20210930,-0.7229,-0.7229,-0.7229,-0.7229,0
20211001,-0.7227,-0.7227,-0.7227,-0.7227,0
20211004,-0.7227,-0.7227,-0.7227,-0.7227,0
20211005,-0.7226,-0.7226,-0.7226,-0.7226,0
20211006,-0.7226,-0.7226,-0.7226,-0.7226,0
20211007,-0.7225,-0.7225,-0.7225,-0.7225,0
20211008,-0.7223,-0.7223,-0.7223,-0.7223,0
20211011,-0.7222,-0.7222,-0.7222,-0.7222,0
20211012,-0.7222,-0.7222,-0.7222,-0.7222,0
20211013,-0.7221,-0.7221,-0.7221,-0.7221,0
20211014,-0.7220,-0.7220,-0.7220,-0.7220,0
20211015,-0.7217,-0.7217,-0.7217,-0.7217,0
20211018,-0.7216,-0.7216,-0.7216,-0.7216,0
20211019,-0.7215,-0.7215,-0.7215,-0.7215,0
20211020,-0.7214,-0.7214,-0.7214,-0.7214,0
20211021,-0.7213,-0.7213,-0.7213,-0.7213,0
20211022,-0.7211,-0.7211,-0.7211,-0.7211,0
20211025,-0.7210,-0.7210,-0.7210,-0.7210,0
20211026,-0.7209,-0.7209,-0.7209,-0.7209,0
20211027,-0.7208,-0.7208,-0.7208,-0.7208,0
20211028,-0.7207,-0.7207,-0.7207,-0.7207,0
20211029,-0.7202,-0.7202,-0.7202,-0.7202,0
20211101,-0.7201,-0.7201,-0.7201,-0.7201,0
20211102,-0.7200,-0.7200,-0.7200,-0.7200,0
20211103,-0.7199,-0.7199,-0.7199,-0.7199,0
20211104,-0.7198,-0.7198,-0.7198,-0.7198,0
20211105,-0.7196,-0.7196,-0.7196,-0.7196,0
20211108,-0.7195,-0.7195,-0.7195,-0.7195,0
20211109,-0.7194,-0.7194,-0.7194,-0.7194,0
20211110,-0.7193,-0.7193,-0.7193,-0.7193,0
20211111,-0.7193,-0.7193,-0.7193,-0.7193,0
20211112,-0.7190,-0.7190,-0.7190,-0.7190,0
20211115,-0.7190,-0.7190,-0.7190,-0.7190,0
20211116,-0.7188,-0.7188,-0.7188,-0.7188,0
20211117,-0.7188,-0.7188,-0.7188,-0.7188,0
20211118,-0.7187,-0.7187,-0.7187,-0.7187,0
20211119,-0.7185,-0.7185,-0.7185,-0.7185,0
20211122,-0.7184,-0.7184,-0.7184,-0.7184,0
20211123,-0.7183,-0.7183,-0.7183,-0.7183,0
20211124,-0.7182,-0.7182,-0.7182,-0.7182,0
20211125,-0.7181,-0.7181,-0.7181,-0.7181,0
20211126,-0.7179,-0.7179,-0.7179,-0.7179,0
20211129,-0.7178,-0.7178,-0.7178,-0.7178,0
20211130,-0.7175,-0.7175,-0.7175,-0.7175,0
20211201,-0.7174,-0.7174,-0.7174,-0.7174,0
20211202,-0.7173,-0.7173,-0.7173,-0.7173,0
20211203,-0.7168,-0.7168,-0.7168,-0.7168,0
20211206,-0.7166,-0.7166,-0.7166,-0.7166,0
20211207,-0.7164,-0.7164,-0.7164,-0.7164,0
20211208,-0.7163,-0.7163,-0.7163,-0.7163,0
20211209,-0.7161,-0.7161,-0.7161,-0.7161,0
20211210,-0.7158,-0.7158,-0.7158,-0.7158,0
20211213,-0.7156,-0.7156,-0.7156,-0.7156,0
20211214,-0.7155,-0.7155,-0.7155,-0.7155,0
20211215,-0.7154,-0.7154,-0.7154,-0.7154,0
20211216,-0.7153,-0.7153,-0.7153,-0.7153,0
20211217,-0.7151,-0.7151,-0.7151,-0.7151,0
20211220,-0.7149,-0.7149,-0.7149,-0.7149,0
20211221,-0.7147,-0.7147,-0.7147,-0.7147,0
20211222,-0.7146,-0.7146,-0.7146,-0.7146,0
20211223,-0.7145,-0.7145,-0.7145,-0.7145,0
20211224,-0.7142,-0.7142,-0.7142,-0.7142,0
20211227,-0.7140,-0.7140,-0.7140,-0.7140,0
20211228,-0.7139,-0.7139,-0.7139,-0.7139,0
20211229,-0.7138,-0.7138,-0.7138,-0.7138,0
20211230,-0.7136,-0.7136,-0.7136,-0.7136,0
20211231,-0.7131,-0.7131,-0.7131,-0.7131,0
20220103,-0.7130,-0.7130,-0.7130,-0.7130,0
20220104,-0.7128,-0.7128,-0.7128,-0.7128,0
20220105,-0.7127,-0.7127,-0.7127,-0.7127,0
20220106,-0.7126,-0.7126,-0.7126,-0.7126,0
20220107,-0.7124,-0.7124,-0.7124,-0.7124,0
20220110,-0.7123,-0.7123,-0.7123,-0.7123,0
20220111,-0.7121,-0.7121,-0.7121,-0.7121,0
20220112,-0.7120,-0.7120,-0.7120,-0.7120,0
20220113,-0.7119,-0.7119,-0.7119,-0.7119,0
20220114,-0.7118,-0.7118,-0.7118,-0.7118,0
20220117,-0.7117,-0.7117,-0.7117,-0.7117,0
20220118,-0.7115,-0.7115,-0.7115,-0.7115,0
20220119,-0.7114,-0.7114,-0.7114,-0.7114,0
20220120,-0.7113,-0.7113,-0.7113,-0.7113,0
20220121,-0.7112,-0.7112,-0.7112,-0.7112,0
20220124,-0.7112,-0.7112,-0.7112,-0.7112,0
20220125,-0.7110,-0.7110,-0.7110,-0.7110,0
20220126,-0.7109,-0.7109,-0.7109,-0.7109,0
20220127,-0.7108,-0.7108,-0.7108,-0.7108,0
20220128,-0.7107,-0.7107,-0.7107,-0.7107,0
20220131,-0.7105,-0.7105,-0.7105,-0.7105,0
20220201,-0.7104,-0.7104,-0.7104,-0.7104,0
20220202,-0.7104,-0.7104,-0.7104,-0.7104,0
20220203,-0.7103,-0.7103,-0.7103,-0.7103,0
20220204,-0.7103,-0.7103,-0.7103,-0.7103,0
20220207,-0.7102,-0.7102,-0.7102,-0.7102,0
20220208,-0.7100,-0.7100,-0.7100,-0.7100,0
20220209,-0.7100,-0.7100,-0.7100,-0.7100,0
20220210,-0.7099,-0.7099,-0.7099,-0.7099,0
20220211,-0.7099,-0.7099,-0.7099,-0.7099,0
20220214,-0.7098,-0.7098,-0.7098,-0.7098,0
20220215,-0.7096,-0.7096,-0.7096,-0.7096,0
20220216,-0.7096,-0.7096,-0.7096,-0.7096,0
20220217,-0.7096,-0.7096,-0.7096,-0.7096,0
20220218,-0.7096,-0.7096,-0.7096,-0.7096,0
20220221,-0.7095,-0.7095,-0.7095,-0.7095,0
20220222,-0.7093,-0.7093,-0.7093,-0.7093,0
20220223,-0.7093,-0.7093,-0.7093,-0.7093,0
20220224,-0.7093,-0.7093,-0.7093,-0.7093,0
20220225,-0.7089,-0.7089,-0.7089,-0.7089,0
20220228,-0.7088,-0.7088,-0.7088,-0.7088,0
20220301,-0.7087,-0.7087,-0.7087,-0.7087,0
20220302,-0.7087,-0.7087,-0.7087,-0.7087,0
20220303,-0.7088,-0.7088,-0.7088,-0.7088,0
20220304,-0.7087,-0.7087,-0.7087,-0.7087,0
20220307,-0.7086,-0.7086,-0.7086,-0.7086,0
20220308,-0.7085,-0.7085,-0.7085,-0.7085,0
20220309,-0.7085,-0.7085,-0.7085,-0.7085,0
20220310,-0.7084,-0.7084,-0.7084,-0.7084,0
20220311,-0.7082,-0.7082,-0.7082,-0.7082,0
20220314,-0.7080,-0.7080,-0.7080,-0.7080,0
20220315,-0.7079,-0.7079,-0.7079,-0.7079,0
20220316,-0.7077,-0.7077,-0.7077,-0.7077,0
20220317,-0.7076,-0.7076,-0.7076,-0.7076,0
20220318,-0.7070,-0.7070,-0.7070,-0.7070,0
20220321,-0.7069,-0.7069,-0.7069,-0.7069,0
20220322,-0.7067,-0.7067,-0.7067,-0.7067,0
20220323,-0.7066,-0.7066,-0.7066,-0.7066,0
20220324,-0.7065,-0.7065,-0.7065,-0.7065,0
20220325,-0.7062,-0.7062,-0.7062,-0.7062,0
20220328,-0.7061,-0.7061,-0.7061,-0.7061,0
20220329,-0.7060,-0.7060,-0.7060,-0.7060,0
20220330,-0.7059,-0.7059,-0.7059,-0.7059,0
20220331,-0.7061,-0.7061,-0.7061,-0.7061,0
20220401,-0.7059,-0.7059,-0.7059,-0.7059,0
20220404,-0.7059,-0.7059,-0.7059,-0.7059,0
20220405,-0.7059,-0.7059,-0.7059,-0.7059,0
20220406,-0.7058,-0.7058,-0.7058,-0.7058,0
20220407,-0.7058,-0.7058,-0.7058,-0.7058,0
20220408,-0.7057,-0.7057,-0.7057,-0.7057,0
20220411,-0.7057,-0.7057,-0.7057,-0.7057,0
20220412,-0.7057,-0.7057,-0.7057,-0.7057,0
20220413,-0.7056,-0.7056,-0.7056,-0.7056,0
20220414,-0.7057,-0.7057,-0.7057,-0.7057,0
20220419,-0.7057,-0.7057,-0.7057,-0.7057,0
20220420,-0.7057,-0.7057,-0.7057,-0.7057,0
20220421,-0.7057,-0.7057,-0.7057,-0.7057,0
20220422,-0.7056,-0.7056,-0.7056,-0.7056,0
20220425,-0.7056,-0.7056,-0.7056,-0.7056,0
20220426,-0.7056,-0.7056,-0.7056,-0.7056,0
20220427,-0.7056,-0.7056,-0.7056,-0.7056,0
20220428,-0.7056,-0.7056,-0.7056,-0.7056,0
20220429,-0.7057,-0.7057,-0.7057,-0.7057,0
