session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-08-13,ADU,OPT,ADUU6 C0450,2026-09-04,C,0.45,0.254800000,3,
2026-08-13,ADU,OPT,ADUU6 C0460,2026-09-04,C,0.46,0.244900000,3,
2026-08-13,ADU,OPT,ADUU6 C0470,2026-09-04,C,0.47,0.234900000,3,
2026-08-13,ADU,OPT,ADUU6 C0480,2026-09-04,C,0.48,0.224900000,3,
2026-08-13,ADU,OPT,ADUU6 C0490,2026-09-04,C,0.49,0.214900000,3,
2026-08-13,ADU,OPT,ADUU6 C0500,2026-09-04,C,0.5,0.205000000,3,
2026-08-13,ADU,OPT,ADUU6 C0510,2026-09-04,C,0.51,0.195000000,3,
2026-08-13,ADU,OPT,ADUU6 C0520,2026-09-04,C,0.52,0.185000000,3,
2026-08-13,ADU,OPT,ADUU6 C0530,2026-09-04,C,0.53,0.175000000,3,
2026-08-13,ADU,OPT,ADUU6 C0540,2026-09-04,C,0.54,0.165000000,3,
2026-08-13,ADU,OPT,ADUU6 C0550,2026-09-04,C,0.55,0.155100000,3,
2026-08-13,ADU,OPT,ADUU6 C0555,2026-09-04,C,0.555,0.150100000,3,
2026-08-13,ADU,OPT,ADUU6 C0560,2026-09-04,C,0.56,0.145100000,3,
2026-08-13,ADU,OPT,ADUU6 C0565,2026-09-04,C,0.565,0.140100000,3,
2026-08-13,ADU,OPT,ADUU6 C0570,2026-09-04,C,0.57,0.135100000,3,
2026-08-13,ADU,OPT,ADUU6 C0575,2026-09-04,C,0.575,0.130100000,3,
2026-08-13,ADU,OPT,ADUU6 C0580,2026-09-04,C,0.58,0.125100000,3,
2026-08-13,ADU,OPT,ADUU6 C0585,2026-09-04,C,0.585,0.120100000,3,
2026-08-13,ADU,OPT,ADUU6 C0590,2026-09-04,C,0.59,0.115100000,3,
2026-08-13,ADU,OPT,ADUU6 C0595,2026-09-04,C,0.595,0.110200000,3,
2026-08-13,ADU,OPT,ADUU6 C0600,2026-09-04,C,0.6,0.105200000,3,
2026-08-13,ADU,OPT,ADUU6 C0605,2026-09-04,C,0.605,0.100200000,3,
2026-08-13,ADU,OPT,ADUU6 C0610,2026-09-04,C,0.61,0.095200000,3,
2026-08-13,ADU,OPT,ADUU6 C0615,2026-09-04,C,0.615,0.090200000,3,
2026-08-13,ADU,OPT,ADUU6 C0620,2026-09-04,C,0.62,0.085200000,3,
2026-08-13,ADU,OPT,ADUU6 C0625,2026-09-04,C,0.625,0.080200000,3,
2026-08-13,ADU,OPT,ADUU6 C0630,2026-09-04,C,0.63,0.075200000,3,1
2026-08-13,ADU,OPT,ADUU6 C0635,2026-09-04,C,0.635,0.070200000,3,1
2026-08-13,ADU,OPT,ADUU6 C0640,2026-09-04,C,0.64,0.065300000,3,
2026-08-13,ADU,OPT,ADUU6 C0645,2026-09-04,C,0.645,0.060300000,3,
2026-08-13,ADU,OPT,ADUU6 C0650,2026-09-04,C,0.65,0.055300000,3,4
2026-08-13,ADU,OPT,ADUU6 C0655,2026-09-04,C,0.655,0.050300000,3,
2026-08-13,ADU,OPT,ADUU6 C0660,2026-09-04,C,0.66,0.045300000,3,
2026-08-13,ADU,OPT,ADUU6 C0665,2026-09-04,C,0.665,0.040300000,3,1
2026-08-13,ADU,OPT,ADUU6 C0670,2026-09-04,C,0.67,0.035400000,3,34
2026-08-13,ADU,OPT,ADUU6 C0675,2026-09-04,C,0.675,0.030400000,3,2
2026-08-13,ADU,OPT,ADUU6 C0680,2026-09-04,C,0.68,0.025500000,3,3
2026-08-13,ADU,OPT,ADUU6 C0685,2026-09-04,C,0.685,0.020700000,3,37
2026-08-13,ADU,OPT,ADUU6 C0687,2026-09-04,C,0.6875,0.018300000,3,
