session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-06-22,JPU,OPT,JPUN6 C0480,2026-07-02,C,0.0048,0.001436000,3,
2026-06-22,JPU,OPT,JPUN6 C0490,2026-07-02,C,0.0049,0.001336000,3,
2026-06-22,JPU,OPT,JPUN6 C0500,2026-07-02,C,0.005,0.001236000,3,
2026-06-22,JPU,OPT,JPUN6 C0510,2026-07-02,C,0.0051,0.001136000,3,
2026-06-22,JPU,OPT,JPUN6 C0520,2026-07-02,C,0.0052,0.001036000,3,
2026-06-22,JPU,OPT,JPUN6 C0530,2026-07-02,C,0.0053,0.000936000,3,
2026-06-22,JPU,OPT,JPUN6 C0540,2026-07-02,C,0.0054,0.000836000,3,
2026-06-22,JPU,OPT,JPUN6 C0550,2026-07-02,C,0.0055,0.000736000,3,
2026-06-22,JPU,OPT,JPUN6 C0555,2026-07-02,C,0.00555,0.000686000,3,
2026-06-22,JPU,OPT,JPUN6 C0560,2026-07-02,C,0.0056,0.000636000,3,
2026-06-22,JPU,OPT,JPUN6 C0565,2026-07-02,C,0.00565,0.000586000,3,
2026-06-22,JPU,OPT,JPUN6 C0570,2026-07-02,C,0.0057,0.000537000,3,
2026-06-22,JPU,OPT,JPUN6 C0575,2026-07-02,C,0.00575,0.000487000,3,
2026-06-22,JPU,OPT,JPUN6 C0580,2026-07-02,C,0.0058,0.000437000,3,
2026-06-22,JPU,OPT,JPUN6 C0585,2026-07-02,C,0.00585,0.000387000,3,
2026-06-22,JPU,OPT,JPUN6 C0590,2026-07-02,C,0.0059,0.000337000,3,
2026-06-22,JPU,OPT,JPUN6 C0595,2026-07-02,C,0.00595,0.000287000,3,
2026-06-22,JPU,OPT,JPUN6 C0600,2026-07-02,C,0.006,0.000238000,3,
2026-06-22,JPU,OPT,JPUN6 C0602,2026-07-02,C,0.006025,0.000213000,3,
2026-06-22,JPU,OPT,JPUN6 C0605,2026-07-02,C,0.00605,0.000189000,3,
2026-06-22,JPU,OPT,JPUN6 C0607,2026-07-02,C,0.006075,0.000165000,3,2
2026-06-22,JPU,OPT,JPUN6 C0610,2026-07-02,C,0.0061,0.000141000,3,
2026-06-22,JPU,OPT,JPUN6 C0612,2026-07-02,C,0.006125,0.000118000,3,
2026-06-22,JPU,OPT,JPUN6 C0615,2026-07-02,C,0.00615,0.000096000,3,
2026-06-22,JPU,OPT,JPUN6 C0617,2026-07-02,C,0.006175,0.000075000,3,3
2026-06-22,JPU,OPT,JPUN6 C0620,2026-07-02,C,0.0062,0.000056000,3,48
2026-06-22,JPU,OPT,JPUN6 C0622,2026-07-02,C,0.006225,0.000042000,3,40
2026-06-22,JPU,OPT,JPUN6 C0625,2026-07-02,C,0.00625,0.000031000,3,290
2026-06-22,JPU,OPT,JPUN6 C0627,2026-07-02,C,0.006275,0.000024000,3,914
2026-06-22,JPU,OPT,JPUN6 C0630,2026-07-02,C,0.0063,0.000019000,3,5672
2026-06-22,JPU,OPT,JPUN6 C0632,2026-07-02,C,0.006325,0.000016000,3,941
2026-06-22,JPU,OPT,JPUN6 C0635,2026-07-02,C,0.00635,0.000013000,3,2639
2026-06-22,JPU,OPT,JPUN6 C0637,2026-07-02,C,0.006375,0.000011000,3,1965
2026-06-22,JPU,OPT,JPUN6 C0640,2026-07-02,C,0.0064,0.000009000,3,7691
2026-06-22,JPU,OPT,JPUN6 C0642,2026-07-02,C,0.006425,0.000007000,3,1403
