session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-06-12,JPU,OPT,JPUN6 C0480,2026-07-02,C,0.0048,0.001484000,3,
2026-06-12,JPU,OPT,JPUN6 C0490,2026-07-02,C,0.0049,0.001384000,3,
2026-06-12,JPU,OPT,JPUN6 C0500,2026-07-02,C,0.005,0.001284000,3,
2026-06-12,JPU,OPT,JPUN6 C0510,2026-07-02,C,0.0051,0.001184000,3,
2026-06-12,JPU,OPT,JPUN6 C0520,2026-07-02,C,0.0052,0.001084000,3,
2026-06-12,JPU,OPT,JPUN6 C0530,2026-07-02,C,0.0053,0.000985000,3,
2026-06-12,JPU,OPT,JPUN6 C0540,2026-07-02,C,0.0054,0.000885000,3,
2026-06-12,JPU,OPT,JPUN6 C0550,2026-07-02,C,0.0055,0.000785000,3,
2026-06-12,JPU,OPT,JPUN6 C0560,2026-07-02,C,0.0056,0.000685000,3,
2026-06-12,JPU,OPT,JPUN6 C0565,2026-07-02,C,0.00565,0.000635000,3,
2026-06-12,JPU,OPT,JPUN6 C0570,2026-07-02,C,0.0057,0.000585000,3,
2026-06-12,JPU,OPT,JPUN6 C0575,2026-07-02,C,0.00575,0.000536000,3,
2026-06-12,JPU,OPT,JPUN6 C0580,2026-07-02,C,0.0058,0.000486000,3,
2026-06-12,JPU,OPT,JPUN6 C0585,2026-07-02,C,0.00585,0.000436000,3,
2026-06-12,JPU,OPT,JPUN6 C0590,2026-07-02,C,0.0059,0.000386000,3,
2026-06-12,JPU,OPT,JPUN6 C0595,2026-07-02,C,0.00595,0.000337000,3,
2026-06-12,JPU,OPT,JPUN6 C0600,2026-07-02,C,0.006,0.000287000,3,
2026-06-12,JPU,OPT,JPUN6 C0605,2026-07-02,C,0.00605,0.000238000,3,
2026-06-12,JPU,OPT,JPUN6 C0607,2026-07-02,C,0.006075,0.000213000,3,
2026-06-12,JPU,OPT,JPUN6 C0610,2026-07-02,C,0.0061,0.000189000,3,
2026-06-12,JPU,OPT,JPUN6 C0612,2026-07-02,C,0.006125,0.000165000,3,
2026-06-12,JPU,OPT,JPUN6 C0615,2026-07-02,C,0.00615,0.000141000,3,
2026-06-12,JPU,OPT,JPUN6 C0617,2026-07-02,C,0.006175,0.000118000,3,
2026-06-12,JPU,OPT,JPUN6 C0620,2026-07-02,C,0.0062,0.000096000,3,7
2026-06-12,JPU,OPT,JPUN6 C0622,2026-07-02,C,0.006225,0.000076000,3,
2026-06-12,JPU,OPT,JPUN6 C0625,2026-07-02,C,0.00625,0.000059000,3,16
2026-06-12,JPU,OPT,JPUN6 C0627,2026-07-02,C,0.006275,0.000045000,3,12
2026-06-12,JPU,OPT,JPUN6 C0630,2026-07-02,C,0.0063,0.000034000,3,5450
