session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-06-12,6E,FUT,6EM6,2026-06-15,,,1.157500000,3,138629
2026-06-12,6E,FUT,6EN6,2026-07-13,,,1.158850000,3,4145
2026-06-12,6E,FUT,6EQ6,2026-08-17,,,1.160450000,3,6715
2026-06-12,6E,FUT,6EU6,2026-09-14,,,1.161750000,3,725028
2026-06-12,6E,FUT,6EV6,2026-10-19,,,1.163250000,3,2502
2026-06-12,6E,FUT,6EX6,2026-11-16,,,1.164450000,3,1500
2026-06-12,6E,FUT,6EZ6,2026-12-14,,,1.165650000,3,7694
2026-06-12,6E,FUT,6EF7,2027-01-15,,,1.167100000,3,
2026-06-12,6E,FUT,6EG7,2027-02-12,,,1.168350000,3,
2026-06-12,6E,FUT,6EH7,2027-03-15,,,1.169750000,3,2404
2026-06-12,6E,FUT,6EJ7,2027-04-19,,,1.171400000,3,
2026-06-12,6E,FUT,6EK7,2027-05-17,,,1.172700000,3,
2026-06-12,6E,FUT,6EM7,2027-06-14,,,1.173850000,3,3461
2026-06-12,6E,FUT,6EN7,2027-07-19,,,1.175600000,3,
2026-06-12,6E,FUT,6EQ7,2027-08-16,,,1.176900000,3,
2026-06-12,6E,FUT,6EU7,2027-09-13,,,1.178200000,3,1514
2026-06-12,6E,FUT,6EV7,2027-10-18,,,1.179850000,3,
2026-06-12,6E,FUT,6EX7,2027-11-15,,,1.181150000,3,
2026-06-12,6E,FUT,6EZ7,2027-12-13,,,1.182450000,3,1503
2026-06-12,6E,FUT,6EF8,2028-01-14,,,1.183950000,3,
2026-06-12,6E,FUT,6EG8,2028-02-14,,,1.185400000,3,
2026-06-12,6E,FUT,6EH8,2028-03-13,,,1.186750000,3,
2026-06-12,6E,FUT,6EJ8,2028-04-17,,,1.188350000,3,
2026-06-12,6E,FUT,6EK8,2028-05-15,,,1.189650000,3,
2026-06-12,6E,FUT,6EM8,2028-06-16,,,1.191150000,3,
2026-06-12,6E,FUT,6EU8,2028-09-18,,,1.195250000,3,
2026-06-12,6E,FUT,6EZ8,2028-12-18,,,1.199200000,3,
2026-06-12,6E,FUT,6EH9,2029-03-19,,,1.203100000,3,
2026-06-12,6E,FUT,6EM9,2029-06-15,,,1.206950000,3,
2026-06-12,6E,FUT,6EU9,2029-09-17,,,1.211000000,3,
2026-06-12,6E,FUT,6EZ9,2029-12-17,,,1.214950000,3,
2026-06-12,6E,FUT,6EH0,2030-03-18,,,1.218900000,3,
2026-06-12,6E,FUT,6EM0,2030-06-17,,,1.222800000,3,
2026-06-12,6E,FUT,6EU0,2030-09-16,,,1.226750000,3,
2026-06-12,6E,FUT,6EZ0,2030-12-16,,,1.230700000,3,
2026-06-12,6E,FUT,6EH1,2031-03-17,,,1.234650000,3,
