session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-07-15,CHU,OPT,CHUQ6 C1140,2026-08-07,C,1.14,0.110700000,3,
2026-07-15,CHU,OPT,CHUQ6 C1150,2026-08-07,C,1.15,0.100800000,3,
2026-07-15,CHU,OPT,CHUQ6 C1160,2026-08-07,C,1.16,0.090800000,3,
2026-07-15,CHU,OPT,CHUQ6 C1170,2026-08-07,C,1.17,0.080800000,3,
2026-07-15,CHU,OPT,CHUQ6 C1180,2026-08-07,C,1.18,0.070900000,3,
2026-07-15,CHU,OPT,CHUQ6 C1185,2026-08-07,C,1.185,0.065900000,3,
2026-07-15,CHU,OPT,CHUQ6 C1190,2026-08-07,C,1.19,0.060900000,3,
2026-07-15,CHU,OPT,CHUQ6 C1195,2026-08-07,C,1.195,0.056000000,3,
2026-07-15,CHU,OPT,CHUQ6 C1200,2026-08-07,C,1.2,0.051000000,3,
2026-07-15,CHU,OPT,CHUQ6 C1205,2026-08-07,C,1.205,0.046100000,3,
2026-07-15,CHU,OPT,CHUQ6 C1210,2026-08-07,C,1.21,0.041300000,3,
2026-07-15,CHU,OPT,CHUQ6 C1215,2026-08-07,C,1.215,0.036500000,3,
2026-07-15,CHU,OPT,CHUQ6 C1220,2026-08-07,C,1.22,0.031800000,3,
2026-07-15,CHU,OPT,CHUQ6 C1225,2026-08-07,C,1.225,0.027200000,3,
2026-07-15,CHU,OPT,CHUQ6 C1230,2026-08-07,C,1.23,0.022800000,3,1
2026-07-15,CHU,OPT,CHUQ6 C1235,2026-08-07,C,1.235,0.018700000,3,
2026-07-15,CHU,OPT,CHUQ6 C1240,2026-08-07,C,1.24,0.014900000,3,
2026-07-15,CHU,OPT,CHUQ6 C1245,2026-08-07,C,1.245,0.011500000,3,86
2026-07-15,CHU,OPT,CHUQ6 C1250,2026-08-07,C,1.25,0.008700000,3,1
2026-07-15,CHU,OPT,CHUQ6 C1255,2026-08-07,C,1.255,0.006400000,3,294
2026-07-15,CHU,OPT,CHUQ6 C1260,2026-08-07,C,1.26,0.004500000,3,1
2026-07-15,CHU,OPT,CHUQ6 C1265,2026-08-07,C,1.265,0.003200000,3,48
2026-07-15,CHU,OPT,CHUQ6 C1270,2026-08-07,C,1.27,0.002200000,3,88
2026-07-15,CHU,OPT,CHUQ6 C1275,2026-08-07,C,1.275,0.001400000,3,36
2026-07-15,CHU,OPT,CHUQ6 C1280,2026-08-07,C,1.28,0.000900000,3,2
2026-07-15,CHU,OPT,CHUQ6 C1285,2026-08-07,C,1.285,0.000600000,3,3
2026-07-15,CHU,OPT,CHUQ6 C1290,2026-08-07,C,1.29,0.000350000,3,12
2026-07-15,CHU,OPT,CHUQ6 C1295,2026-08-07,C,1.295,0.000200000,3,1
2026-07-15,CHU,OPT,CHUQ6 C1300,2026-08-07,C,1.3,0.000150000,3,15
2026-07-15,CHU,OPT,CHUQ6 C1305,2026-08-07,C,1.305,0.000100000,3,33
2026-07-15,CHU,OPT,CHUQ6 C1310,2026-08-07,C,1.31,0.000050000,3,3
2026-07-15,CHU,OPT,CHUQ6 C1315,2026-08-07,C,1.315,0.000050000,3,13
2026-07-15,CHU,OPT,CHUQ6 C1320,2026-08-07,C,1.32,0.000050000,3,3
2026-07-15,CHU,OPT,CHUQ6 C1325,2026-08-07,C,1.325,0.000050000,3,
2026-07-15,CHU,OPT,CHUQ6 C1330,2026-08-07,C,1.33,0.000050000,3,2
2026-07-15,CHU,OPT,CHUQ6 C1335,2026-08-07,C,1.335,0.000050000,3,
2026-07-15,CHU,OPT,CHUQ6 C1340,2026-08-07,C,1.34,0.000050000,3,284
2026-07-15,CHU,OPT,CHUQ6 C1345,2026-08-07,C,1.345,0.000050000,3,
2026-07-15,CHU,OPT,CHUQ6 C1350,2026-08-07,C,1.35,0.000050000,3,3
2026-07-15,CHU,OPT,CHUQ6 C1355,2026-08-07,C,1.355,0.000050000,3,
2026-07-15,CHU,OPT,CHUQ6 C1360,2026-08-07,C,1.36,0.000050000,3,2
2026-07-15,CHU,OPT,CHUQ6 C1365,2026-08-07,C,1.365,0.000050000,3,
2026-07-15,CHU,OPT,CHUQ6 C1370,2026-08-07,C,1.37,0.000050000,3,4
2026-07-15,CHU,OPT,CHUQ6 C1375,2026-08-07,C,1.375,0.000050000,3,284
2026-07-15,CHU,OPT,CHUQ6 C1380,2026-08-07,C,1.38,0.000050000,3,1
2026-07-15,CHU,OPT,CHUQ6 C1385,2026-08-07,C,1.385,0.000050000,3,
2026-07-15,CHU,OPT,CHUQ6 C1390,2026-08-07,C,1.39,0.000050000,3,1
2026-07-15,CHU,OPT,CHUQ6 C1400,2026-08-07,C,1.4,0.000050000,3,
2026-07-15,CHU,OPT,CHUQ6 C1410,2026-08-07,C,1.41,0.000050000,3,
2026-07-15,CHU,OPT,CHUQ6 C1420,2026-08-07,C,1.42,0.000050000,3,13
2026-07-15,CHU,OPT,CHUQ6 C1430,2026-08-07,C,1.43,0.000050000,3,
2026-07-15,CHU,OPT,CHUQ6 P1140,2026-08-07,P,1.14,0.000050000,3,1
2026-07-15,CHU,OPT,CHUQ6 P1150,2026-08-07,P,1.15,0.000050000,3,
2026-07-15,CHU,OPT,CHUQ6 P1160,2026-08-07,P,1.16,0.000050000,3,
2026-07-15,CHU,OPT,CHUQ6 P1170,2026-08-07,P,1.17,0.000050000,3,2
2026-07-15,CHU,OPT,CHUQ6 P1180,2026-08-07,P,1.18,0.000050000,3,39
2026-07-15,CHU,OPT,CHUQ6 P1185,2026-08-07,P,1.185,0.000050000,3,
2026-07-15,CHU,OPT,CHUQ6 P1190,2026-08-07,P,1.19,0.000050000,3,
2026-07-15,CHU,OPT,CHUQ6 P1195,2026-08-07,P,1.195,0.000100000,3,1
2026-07-15,CHU,OPT,CHUQ6 P1200,2026-08-07,P,1.2,0.000150000,3,2
2026-07-15,CHU,OPT,CHUQ6 P1205,2026-08-07,P,1.205,0.000250000,3,6
2026-07-15,CHU,OPT,CHUQ6 P1210,2026-08-07,P,1.21,0.000400000,3,1
2026-07-15,CHU,OPT,CHUQ6 P1215,2026-08-07,P,1.215,0.000600000,3,10
2026-07-15,CHU,OPT,CHUQ6 P1220,2026-08-07,P,1.22,0.000900000,3,9
2026-07-15,CHU,OPT,CHUQ6 P1225,2026-08-07,P,1.225,0.001300000,3,1
2026-07-15,CHU,OPT,CHUQ6 P1230,2026-08-07,P,1.23,0.001800000,3,19
2026-07-15,CHU,OPT,CHUQ6 P1235,2026-08-07,P,1.235,0.002700000,3,4
2026-07-15,CHU,OPT,CHUQ6 P1240,2026-08-07,P,1.24,0.003900000,3,4
2026-07-15,CHU,OPT,CHUQ6 P1245,2026-08-07,P,1.245,0.005600000,3,9
2026-07-15,CHU,OPT,CHUQ6 P1250,2026-08-07,P,1.25,0.007700000,3,12
2026-07-15,CHU,OPT,CHUQ6 P1255,2026-08-07,P,1.255,0.010400000,3,193
2026-07-15,CHU,OPT,CHUQ6 P1260,2026-08-07,P,1.26,0.013500000,3,19
2026-07-15,CHU,OPT,CHUQ6 P1265,2026-08-07,P,1.265,0.017100000,3,38
2026-07-15,CHU,OPT,CHUQ6 P1270,2026-08-07,P,1.27,0.021100000,3,5
2026-07-15,CHU,OPT,CHUQ6 P1275,2026-08-07,P,1.275,0.025400000,3,207
2026-07-15,CHU,OPT,CHUQ6 P1280,2026-08-07,P,1.28,0.029800000,3,76
2026-07-15,CHU,OPT,CHUQ6 P1285,2026-08-07,P,1.285,0.034500000,3,
2026-07-15,CHU,OPT,CHUQ6 P1290,2026-08-07,P,1.29,0.039300000,3,2
2026-07-15,CHU,OPT,CHUQ6 P1295,2026-08-07,P,1.295,0.044100000,3,2
2026-07-15,CHU,OPT,CHUQ6 P1300,2026-08-07,P,1.3,0.049000000,3,2
2026-07-15,CHU,OPT,CHUQ6 P1305,2026-08-07,P,1.305,0.054000000,3,
2026-07-15,CHU,OPT,CHUQ6 P1310,2026-08-07,P,1.31,0.058900000,3,
2026-07-15,CHU,OPT,CHUQ6 P1315,2026-08-07,P,1.315,0.063900000,3,
2026-07-15,CHU,OPT,CHUQ6 P1320,2026-08-07,P,1.32,0.068900000,3,1
2026-07-15,CHU,OPT,CHUQ6 P1325,2026-08-07,P,1.325,0.073800000,3,
2026-07-15,CHU,OPT,CHUQ6 P1330,2026-08-07,P,1.33,0.078800000,3,
2026-07-15,CHU,OPT,CHUQ6 P1335,2026-08-07,P,1.335,0.083800000,3,
2026-07-15,CHU,OPT,CHUQ6 P1340,2026-08-07,P,1.34,0.088800000,3,
2026-07-15,CHU,OPT,CHUQ6 P1345,2026-08-07,P,1.345,0.093800000,3,
2026-07-15,CHU,OPT,CHUQ6 P1350,2026-08-07,P,1.35,0.098800000,3,
2026-07-15,CHU,OPT,CHUQ6 P1355,2026-08-07,P,1.355,0.103800000,3,
2026-07-15,CHU,OPT,CHUQ6 P1360,2026-08-07,P,1.36,0.108700000,3,
2026-07-15,CHU,OPT,CHUQ6 P1365,2026-08-07,P,1.365,0.113700000,3,
2026-07-15,CHU,OPT,CHUQ6 P1370,2026-08-07,P,1.37,0.118700000,3,
2026-07-15,CHU,OPT,CHUQ6 P1375,2026-08-07,P,1.375,0.123700000,3,
2026-07-15,CHU,OPT,CHUQ6 P1380,2026-08-07,P,1.38,0.128700000,3,
2026-07-15,CHU,OPT,CHUQ6 P1385,2026-08-07,P,1.385,0.133700000,3,
2026-07-15,CHU,OPT,CHUQ6 P1390,2026-08-07,P,1.39,0.138700000,3,
2026-07-15,CHU,OPT,CHUQ6 P1400,2026-08-07,P,1.4,0.148700000,3,
2026-07-15,CHU,OPT,CHUQ6 P1410,2026-08-07,P,1.41,0.158600000,3,
2026-07-15,CHU,OPT,CHUQ6 P1420,2026-08-07,P,1.42,0.168600000,3,
2026-07-15,CHU,OPT,CHUQ6 P1430,2026-08-07,P,1.43,0.178600000,3,
