session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-08-27,ADU,OPT,ADUU6 C0450,2026-09-04,C,0.45,0.269100000,3,
2026-08-27,ADU,OPT,ADUU6 C0460,2026-09-04,C,0.46,0.259100000,3,
2026-08-27,ADU,OPT,ADUU6 C0470,2026-09-04,C,0.47,0.249200000,3,
2026-08-27,ADU,OPT,ADUU6 C0480,2026-09-04,C,0.48,0.239200000,3,
2026-08-27,ADU,OPT,ADUU6 C0490,2026-09-04,C,0.49,0.229200000,3,
2026-08-27,ADU,OPT,ADUU6 C0500,2026-09-04,C,0.5,0.219200000,3,
2026-08-27,ADU,OPT,ADUU6 C0510,2026-09-04,C,0.51,0.209200000,3,
2026-08-27,ADU,OPT,ADUU6 C0520,2026-09-04,C,0.52,0.199200000,3,
2026-08-27,ADU,OPT,ADUU6 C0530,2026-09-04,C,0.53,0.189200000,3,
2026-08-27,ADU,OPT,ADUU6 C0540,2026-09-04,C,0.54,0.179200000,3,
2026-08-27,ADU,OPT,ADUU6 C0550,2026-09-04,C,0.55,0.169200000,3,
2026-08-27,ADU,OPT,ADUU6 C0555,2026-09-04,C,0.555,0.164200000,3,
2026-08-27,ADU,OPT,ADUU6 C0560,2026-09-04,C,0.56,0.159200000,3,
2026-08-27,ADU,OPT,ADUU6 C0565,2026-09-04,C,0.565,0.154200000,3,
2026-08-27,ADU,OPT,ADUU6 C0570,2026-09-04,C,0.57,0.149200000,3,
2026-08-27,ADU,OPT,ADUU6 C0575,2026-09-04,C,0.575,0.144200000,3,
2026-08-27,ADU,OPT,ADUU6 C0580,2026-09-04,C,0.58,0.139200000,3,
2026-08-27,ADU,OPT,ADUU6 C0585,2026-09-04,C,0.585,0.134200000,3,
2026-08-27,ADU,OPT,ADUU6 C0590,2026-09-04,C,0.59,0.129200000,3,
2026-08-27,ADU,OPT,ADUU6 C0595,2026-09-04,C,0.595,0.124300000,3,
2026-08-27,ADU,OPT,ADUU6 C0600,2026-09-04,C,0.6,0.119300000,3,
2026-08-27,ADU,OPT,ADUU6 C0605,2026-09-04,C,0.605,0.114300000,3,
2026-08-27,ADU,OPT,ADUU6 C0610,2026-09-04,C,0.61,0.109300000,3,
2026-08-27,ADU,OPT,ADUU6 C0615,2026-09-04,C,0.615,0.104300000,3,
2026-08-27,ADU,OPT,ADUU6 C0620,2026-09-04,C,0.62,0.099300000,3,
2026-08-27,ADU,OPT,ADUU6 C0625,2026-09-04,C,0.625,0.094300000,3,
2026-08-27,ADU,OPT,ADUU6 C0630,2026-09-04,C,0.63,0.089300000,3,1
2026-08-27,ADU,OPT,ADUU6 C0635,2026-09-04,C,0.635,0.084300000,3,1
2026-08-27,ADU,OPT,ADUU6 C0640,2026-09-04,C,0.64,0.079300000,3,
2026-08-27,ADU,OPT,ADUU6 C0645,2026-09-04,C,0.645,0.074300000,3,
2026-08-27,ADU,OPT,ADUU6 C0650,2026-09-04,C,0.65,0.069300000,3,4
2026-08-27,ADU,OPT,ADUU6 C0655,2026-09-04,C,0.655,0.064300000,3,
