session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-08-21,6C,FUT,6CU6,2026-09-15,,,0.727400000,3,331685
2026-08-21,6C,FUT,6CV6,2026-10-20,,,0.728550000,3,132
2026-08-21,6C,FUT,6CX6,2026-11-17,,,0.729500000,3,29
2026-08-21,6C,FUT,6CZ6,2026-12-15,,,0.730400000,3,9131
2026-08-21,6C,FUT,6CF7,2027-01-19,,,0.731500000,3,
2026-08-21,6C,FUT,6CG7,2027-02-16,,,0.732400000,3,
2026-08-21,6C,FUT,6CH7,2027-03-16,,,0.733200000,3,1281
2026-08-21,6C,FUT,6CJ7,2027-04-20,,,0.734200000,3,
2026-08-21,6C,FUT,6CK7,2027-05-18,,,0.734950000,3,
2026-08-21,6C,FUT,6CM7,2027-06-15,,,0.735700000,3,345
2026-08-21,6C,FUT,6CN7,2027-07-20,,,0.736600000,3,
2026-08-21,6C,FUT,6CQ7,2027-08-17,,,0.737300000,3,
2026-08-21,6C,FUT,6CU7,2027-09-14,,,0.737900000,3,17
2026-08-21,6C,FUT,6CV7,2027-10-19,,,0.738650000,3,
2026-08-21,6C,FUT,6CX7,2027-11-16,,,0.739250000,3,
2026-08-21,6C,FUT,6CZ7,2027-12-14,,,0.739850000,3,5
2026-08-21,6C,FUT,6CF8,2028-01-18,,,0.740600000,3,
2026-08-21,6C,FUT,6CG8,2028-02-15,,,0.741150000,3,
2026-08-21,6C,FUT,6CH8,2028-03-14,,,0.741750000,3,
2026-08-21,6C,FUT,6CJ8,2028-04-18,,,0.742500000,3,
2026-08-21,6C,FUT,6CK8,2028-05-16,,,0.743100000,3,
2026-08-21,6C,FUT,6CM8,2028-06-20,,,0.743850000,3,
2026-08-21,6C,FUT,6CN8,2028-07-18,,,0.744450000,3,
2026-08-21,6C,FUT,6CQ8,2028-08-15,,,0.745050000,3,
2026-08-21,6C,FUT,6CU8,2028-09-19,,,0.745650000,3,
2026-08-21,6C,FUT,6CZ8,2028-12-19,,,0.747100000,3,
2026-08-21,6C,FUT,6CH9,2029-03-20,,,0.748550000,3,
2026-08-21,6C,FUT,6CM9,2029-06-18,,,0.749950000,3,
2026-08-21,6C,FUT,6CU9,2029-09-18,,,0.751450000,3,
2026-08-21,6C,FUT,6CZ9,2029-12-18,,,0.752900000,3,
2026-08-21,6C,FUT,6CH0,2030-03-19,,,0.754350000,3,
2026-08-21,6C,FUT,6CM0,2030-06-18,,,0.755800000,3,
2026-08-21,6C,FUT,6CU0,2030-09-17,,,0.757300000,3,
2026-08-21,6C,FUT,6CZ0,2030-12-17,,,0.758750000,3,
2026-08-21,6C,FUT,6CH1,2031-03-18,,,0.760250000,3,
2026-08-21,6C,FUT,6CM1,2031-06-17,,,0.761750000,3,
