session,root,symbol,expiry,settle,settle_flag,oi,volume
2025-08-29,DX,DX  FMM0026!,2026-06-15,96.570000000,1,1,
2025-09-01,DX,DX  FMU0025!,2025-09-15,97.690000000,1,29679,
2025-09-01,DX,DX  FMV0025!,2025-10-03,97.295000000,1,,
2025-09-01,DX,DX  FMX0025!,2025-11-07,97.295000000,1,,
2025-09-01,DX,DX  FMZ0025!,2025-12-15,97.295000000,1,1985,
2025-09-01,DX,DX  FMH0026!,2026-03-16,96.920000000,1,5,
2025-09-01,DX,DX  FMM0026!,2026-06-15,96.570000000,1,1,
2025-09-02,DX,DX  FMU0025!,2025-09-15,98.347000000,1,28788,
2025-09-02,DX,DX  FMV0025!,2025-10-03,97.947000000,1,,
2025-09-02,DX,DX  FMX0025!,2025-11-07,97.947000000,1,,
2025-09-02,DX,DX  FMZ0025!,2025-12-15,97.947000000,1,2708,
2025-09-02,DX,DX  FMH0026!,2026-03-16,97.572000000,1,5,
2025-09-02,DX,DX  FMM0026!,2026-06-15,97.222000000,1,1,
2025-09-03,DX,DX  FMU0025!,2025-09-15,98.083000000,1,30294,
2025-09-03,DX,DX  FMV0025!,2025-10-03,97.703000000,1,,
2025-09-03,DX,DX  FMX0025!,2025-11-07,97.703000000,1,,
2025-09-03,DX,DX  FMZ0025!,2025-12-15,97.703000000,1,2462,
2025-09-03,DX,DX  FMH0026!,2026-03-16,97.328000000,1,5,
2025-09-03,DX,DX  FMM0026!,2026-06-15,96.978000000,1,1,
2025-09-04,DX,DX  FMU0025!,2025-09-15,98.304000000,1,29678,
2025-09-04,DX,DX  FMV0025!,2025-10-03,97.909000000,1,,
2025-09-04,DX,DX  FMX0025!,2025-11-07,97.909000000,1,,
2025-09-04,DX,DX  FMZ0025!,2025-12-15,97.909000000,1,2842,
2025-09-04,DX,DX  FMH0026!,2026-03-16,97.534000000,1,5,
2025-09-04,DX,DX  FMM0026!,2026-06-15,97.184000000,1,1,
2025-09-05,DX,DX  FMU0025!,2025-09-15,97.728000000,1,26887,
2025-09-05,DX,DX  FMV0025!,2025-10-03,97.348000000,1,,
2025-09-05,DX,DX  FMX0025!,2025-11-07,97.348000000,1,,
2025-09-05,DX,DX  FMZ0025!,2025-12-15,97.348000000,1,8052,
2025-09-05,DX,DX  FMH0026!,2026-03-16,96.973000000,1,5,
2025-09-05,DX,DX  FMM0026!,2026-06-15,96.623000000,1,1,
2025-09-08,DX,DX  FMU0025!,2025-09-15,97.412000000,1,25420,
2025-09-08,DX,DX  FMV0025!,2025-10-03,97.037000000,1,,
2025-09-08,DX,DX  FMX0025!,2025-11-07,97.037000000,1,,
2025-09-08,DX,DX  FMZ0025!,2025-12-15,97.037000000,1,11090,
2025-09-08,DX,DX  FMH0026!,2026-03-16,96.662000000,1,5,
2025-09-08,DX,DX  FMM0026!,2026-06-15,96.312000000,1,1,
2025-09-09,DX,DX  FMU0025!,2025-09-15,97.752000000,1,23893,
2025-09-09,DX,DX  FMV0025!,2025-10-03,97.367000000,1,,
2025-09-09,DX,DX  FMX0025!,2025-11-07,97.367000000,1,,
2025-09-09,DX,DX  FMZ0025!,2025-12-15,97.367000000,1,14130,
2025-09-09,DX,DX  FMH0026!,2026-03-16,96.992000000,1,5,
2025-09-09,DX,DX  FMM0026!,2026-06-15,96.642000000,1,1,
2025-09-10,DX,DX  FMU0025!,2025-09-15,97.747000000,1,17223,
2025-09-10,DX,DX  FMV0025!,2025-10-03,97.357000000,1,,
2025-09-10,DX,DX  FMX0025!,2025-11-07,97.357000000,1,,
2025-09-10,DX,DX  FMZ0025!,2025-12-15,97.357000000,1,24863,
2025-09-10,DX,DX  FMH0026!,2026-03-16,96.982000000,1,5,
2025-09-10,DX,DX  FMM0026!,2026-06-15,96.632000000,1,1,
2025-09-11,DX,DX  FMU0025!,2025-09-15,97.528000000,1,13058,
2025-09-11,DX,DX  FMV0025!,2025-10-03,97.133000000,1,,
2025-09-11,DX,DX  FMX0025!,2025-11-07,97.133000000,1,,
2025-09-11,DX,DX  FMZ0025!,2025-12-15,97.133000000,1,32535,
2025-09-11,DX,DX  FMH0026!,2026-03-16,96.818000000,1,5,
2025-09-11,DX,DX  FMM0026!,2026-06-15,96.468000000,1,1,
2025-09-12,DX,DX  FMU0025!,2025-09-15,97.536000000,1,9485,
2025-09-12,DX,DX  FMV0025!,2025-10-03,97.146000000,1,,
2025-09-12,DX,DX  FMX0025!,2025-11-07,97.146000000,1,,
2025-09-12,DX,DX  FMZ0025!,2025-12-15,97.146000000,1,36925,
2025-09-12,DX,DX  FMH0026!,2026-03-16,96.851000000,1,5,
2025-09-12,DX,DX  FMM0026!,2026-06-15,96.501000000,1,1,
2025-09-15,DX,DX  FMU0025!,2025-09-15,97.448000000,1,,
2025-09-15,DX,DX  FMV0025!,2025-10-03,96.900000000,1,,
2025-09-15,DX,DX  FMX0025!,2025-11-07,96.900000000,1,,
2025-09-15,DX,DX  FMZ0025!,2025-12-15,96.900000000,1,37026,
2025-09-15,DX,DX  FMH0026!,2026-03-16,96.605000000,1,8,
2025-09-15,DX,DX  FMM0026!,2026-06-15,96.255000000,1,1,
2025-09-16,DX,DX  FMV0025!,2025-10-03,96.248000000,1,,
2025-09-16,DX,DX  FMX0025!,2025-11-07,96.248000000,1,,
2025-09-16,DX,DX  FMZ0025!,2025-12-15,96.248000000,1,38144,
2025-09-16,DX,DX  FMH0026!,2026-03-16,95.968000000,1,381,
2025-09-16,DX,DX  FMM0026!,2026-06-15,95.618000000,1,1,
2025-09-17,DX,DX  FMV0025!,2025-10-03,96.520000000,1,,
2025-09-17,DX,DX  FMX0025!,2025-11-07,96.520000000,1,,
2025-09-17,DX,DX  FMZ0025!,2025-12-15,96.520000000,1,39101,
2025-09-17,DX,DX  FMH0026!,2026-03-16,96.250000000,1,404,
2025-09-17,DX,DX  FMM0026!,2026-06-15,95.900000000,1,1,
2025-09-18,DX,DX  FMV0025!,2025-10-03,96.971000000,1,,
2025-09-18,DX,DX  FMX0025!,2025-11-07,96.971000000,1,,
2025-09-18,DX,DX  FMZ0025!,2025-12-15,96.971000000,1,38101,
2025-09-18,DX,DX  FMH0026!,2026-03-16,96.686000000,1,407,
2025-09-18,DX,DX  FMM0026!,2026-06-15,96.336000000,1,1,
2025-09-19,DX,DX  FMV0025!,2025-10-03,97.270000000,1,,
2025-09-19,DX,DX  FMX0025!,2025-11-07,97.270000000,1,,
2025-09-19,DX,DX  FMZ0025!,2025-12-15,97.270000000,1,39200,
2025-09-19,DX,DX  FMH0026!,2026-03-16,96.985000000,1,409,
2025-09-19,DX,DX  FMM0026!,2026-06-15,96.635000000,1,1,
2025-09-22,DX,DX  FMV0025!,2025-10-03,96.975000000,1,,
2025-09-22,DX,DX  FMX0025!,2025-11-07,96.975000000,1,,
2025-09-22,DX,DX  FMZ0025!,2025-12-15,96.975000000,1,39203,
2025-09-22,DX,DX  FMH0026!,2026-03-16,96.685000000,1,416,
2025-09-22,DX,DX  FMM0026!,2026-06-15,96.335000000,1,1,
2025-09-23,DX,DX  FMV0025!,2025-10-03,96.893000000,1,,
2025-09-23,DX,DX  FMX0025!,2025-11-07,96.893000000,1,,
2025-09-23,DX,DX  FMZ0025!,2025-12-15,96.893000000,1,40022,
2025-09-23,DX,DX  FMH0026!,2026-03-16,96.603000000,1,418,
2025-09-23,DX,DX  FMM0026!,2026-06-15,96.253000000,1,1,
2025-09-24,DX,DX  FMV0025!,2025-10-03,97.518000000,1,,
2025-09-24,DX,DX  FMX0025!,2025-11-07,97.518000000,1,,
2025-09-24,DX,DX  FMZ0025!,2025-12-15,97.518000000,1,40248,
2025-09-24,DX,DX  FMH0026!,2026-03-16,97.223000000,1,422,
2025-09-24,DX,DX  FMM0026!,2026-06-15,96.873000000,1,1,
2025-09-25,DX,DX  FMV0025!,2025-10-03,98.215000000,1,,
2025-09-25,DX,DX  FMX0025!,2025-11-07,98.215000000,1,,
2025-09-25,DX,DX  FMZ0025!,2025-12-15,98.215000000,1,36596,
2025-09-25,DX,DX  FMH0026!,2026-03-16,97.900000000,1,429,
2025-09-25,DX,DX  FMM0026!,2026-06-15,97.550000000,1,1,
2025-09-26,DX,DX  FMV0025!,2025-10-03,97.824000000,1,,
2025-09-26,DX,DX  FMX0025!,2025-11-07,97.824000000,1,,
2025-09-26,DX,DX  FMZ0025!,2025-12-15,97.824000000,1,35965,
2025-09-26,DX,DX  FMH0026!,2026-03-16,97.509000000,1,423,
2025-09-26,DX,DX  FMM0026!,2026-06-15,97.159000000,1,1,
2025-09-29,DX,DX  FMV0025!,2025-10-03,97.584000000,1,,
2025-09-29,DX,DX  FMX0025!,2025-11-07,97.584000000,1,,
2025-09-29,DX,DX  FMZ0025!,2025-12-15,97.584000000,1,35275,
2025-09-29,DX,DX  FMH0026!,2026-03-16,97.274000000,1,427,
2025-09-29,DX,DX  FMM0026!,2026-06-15,96.924000000,1,1,
2025-09-30,DX,DX  FMV0025!,2025-10-03,97.451000000,1,,
2025-09-30,DX,DX  FMX0025!,2025-11-07,97.451000000,1,,
2025-09-30,DX,DX  FMZ0025!,2025-12-15,97.451000000,1,35267,
2025-09-30,DX,DX  FMH0026!,2026-03-16,97.146000000,1,431,
2025-09-30,DX,DX  FMM0026!,2026-06-15,96.796000000,1,1,
2025-10-01,DX,DX  FMV0025!,2025-10-03,97.381000000,1,,
2025-10-01,DX,DX  FMX0025!,2025-11-07,97.381000000,1,,
2025-10-01,DX,DX  FMZ0025!,2025-12-15,97.381000000,1,36296,
2025-10-01,DX,DX  FMH0026!,2026-03-16,97.086000000,1,436,
2025-10-01,DX,DX  FMM0026!,2026-06-15,96.736000000,1,1,
2025-10-01,DX,DX  FMU0026!,2026-09-14,96.406000000,1,,
2025-10-02,DX,DX  FMV0025!,2025-10-03,97.540000000,1,,
2025-10-02,DX,DX  FMX0025!,2025-11-07,97.540000000,1,,
2025-10-02,DX,DX  FMZ0025!,2025-12-15,97.540000000,1,37036,
2025-10-02,DX,DX  FMH0026!,2026-03-16,97.245000000,1,436,
2025-10-02,DX,DX  FMM0026!,2026-06-15,96.895000000,1,1,
2025-10-02,DX,DX  FMU0026!,2026-09-14,96.565000000,1,,
2025-10-03,DX,DX  FMV0025!,2025-10-03,97.415000000,1,,
2025-10-03,DX,DX  FMX0025!,2025-11-07,97.415000000,1,,
2025-10-03,DX,DX  FMZ0025!,2025-12-15,97.415000000,1,37139,
2025-10-03,DX,DX  FMH0026!,2026-03-16,97.120000000,1,437,
2025-10-03,DX,DX  FMM0026!,2026-06-15,96.770000000,1,1,
2025-10-03,DX,DX  FMU0026!,2026-09-14,96.440000000,1,,
2025-10-06,DX,DX  FMX0025!,2025-11-07,97.807000000,1,,
2025-10-06,DX,DX  FMZ0025!,2025-12-15,97.807000000,1,37771,
2025-10-06,DX,DX  FMH0026!,2026-03-16,97.512000000,1,442,
2025-10-06,DX,DX  FMM0026!,2026-06-15,97.162000000,1,1,
2025-10-06,DX,DX  FMU0026!,2026-09-14,96.832000000,1,,
2025-10-07,DX,DX  FMX0025!,2025-11-07,98.284000000,1,,
2025-10-07,DX,DX  FMZ0025!,2025-12-15,98.284000000,1,38266,
2025-10-07,DX,DX  FMH0026!,2026-03-16,97.984000000,1,450,
2025-10-07,DX,DX  FMM0026!,2026-06-15,97.634000000,1,1,
2025-10-07,DX,DX  FMU0026!,2026-09-14,97.304000000,1,,
2025-10-08,DX,DX  FMX0025!,2025-11-07,98.640000000,1,,
2025-10-08,DX,DX  FMZ0025!,2025-12-15,98.640000000,1,38062,
2025-10-08,DX,DX  FMH0026!,2026-03-16,98.340000000,1,457,
2025-10-08,DX,DX  FMM0026!,2026-06-15,97.990000000,1,3,
2025-10-08,DX,DX  FMU0026!,2026-09-14,97.660000000,1,,
2025-10-09,DX,DX  FMX0025!,2025-11-07,99.285000000,1,,
2025-10-09,DX,DX  FMZ0025!,2025-12-15,99.285000000,1,38355,
2025-10-09,DX,DX  FMH0026!,2026-03-16,98.990000000,1,548,
2025-10-09,DX,DX  FMM0026!,2026-06-15,98.640000000,1,3,
2025-10-09,DX,DX  FMU0026!,2026-09-14,98.310000000,1,,
2025-10-10,DX,DX  FMX0025!,2025-11-07,98.732000000,1,,
2025-10-10,DX,DX  FMZ0025!,2025-12-15,98.732000000,1,37570,
2025-10-10,DX,DX  FMH0026!,2026-03-16,98.437000000,1,534,
2025-10-10,DX,DX  FMM0026!,2026-06-15,98.087000000,1,3,
2025-10-10,DX,DX  FMU0026!,2026-09-14,97.757000000,1,,
2025-10-13,DX,DX  FMX0025!,2025-11-07,99.030000000,1,,
2025-10-13,DX,DX  FMZ0025!,2025-12-15,99.030000000,1,37588,
2025-10-13,DX,DX  FMH0026!,2026-03-16,98.735000000,1,534,
2025-10-13,DX,DX  FMM0026!,2026-06-15,98.385000000,1,3,
2025-10-13,DX,DX  FMU0026!,2026-09-14,98.055000000,1,,
2025-10-14,DX,DX  FMX0025!,2025-11-07,98.810000000,1,,
2025-10-14,DX,DX  FMZ0025!,2025-12-15,98.810000000,1,36598,
2025-10-14,DX,DX  FMH0026!,2026-03-16,98.515000000,1,536,
2025-10-14,DX,DX  FMM0026!,2026-06-15,98.165000000,1,3,
2025-10-14,DX,DX  FMU0026!,2026-09-14,97.835000000,1,,
2025-10-15,DX,DX  FMX0025!,2025-11-07,98.541000000,1,,
2025-10-15,DX,DX  FMZ0025!,2025-12-15,98.541000000,1,35055,
2025-10-15,DX,DX  FMH0026!,2026-03-16,98.251000000,1,547,
2025-10-15,DX,DX  FMM0026!,2026-06-15,97.901000000,1,3,
2025-10-15,DX,DX  FMU0026!,2026-09-14,97.571000000,1,,
2025-10-16,DX,DX  FMX0025!,2025-11-07,98.092000000,1,,
2025-10-16,DX,DX  FMZ0025!,2025-12-15,98.092000000,1,34657,
2025-10-16,DX,DX  FMH0026!,2026-03-16,97.793000000,1,549,
2025-10-16,DX,DX  FMM0026!,2026-06-15,97.443000000,1,3,
2025-10-16,DX,DX  FMU0026!,2026-09-14,97.113000000,1,,
2025-10-17,DX,DX  FMX0025!,2025-11-07,98.192000000,1,,
2025-10-17,DX,DX  FMZ0025!,2025-12-15,98.192000000,1,34462,
2025-10-17,DX,DX  FMH0026!,2026-03-16,97.902000000,1,544,
2025-10-17,DX,DX  FMM0026!,2026-06-15,97.552000000,1,3,
2025-10-17,DX,DX  FMU0026!,2026-09-14,97.222000000,1,,
2025-10-20,DX,DX  FMX0025!,2025-11-07,98.355000000,1,,
2025-10-20,DX,DX  FMZ0025!,2025-12-15,98.355000000,1,34613,
2025-10-20,DX,DX  FMH0026!,2026-03-16,98.065000000,1,548,
2025-10-20,DX,DX  FMM0026!,2026-06-15,97.715000000,1,3,
2025-10-20,DX,DX  FMU0026!,2026-09-14,97.385000000,1,,
2025-10-21,DX,DX  FMX0025!,2025-11-07,98.711000000,1,,
2025-10-21,DX,DX  FMZ0025!,2025-12-15,98.711000000,1,34816,
2025-10-21,DX,DX  FMH0026!,2026-03-16,98.421000000,1,550,
2025-10-21,DX,DX  FMM0026!,2026-06-15,98.071000000,1,3,
2025-10-21,DX,DX  FMU0026!,2026-09-14,97.741000000,1,,
2025-10-22,DX,DX  FMX0025!,2025-11-07,98.673000000,1,,
2025-10-22,DX,DX  FMZ0025!,2025-12-15,98.673000000,1,34885,
2025-10-22,DX,DX  FMH0026!,2026-03-16,98.383000000,1,555,
2025-10-22,DX,DX  FMM0026!,2026-06-15,98.033000000,1,3,
2025-10-22,DX,DX  FMU0026!,2026-09-14,97.703000000,1,,
2025-10-23,DX,DX  FMX0025!,2025-11-07,98.729000000,1,,
2025-10-23,DX,DX  FMZ0025!,2025-12-15,98.729000000,1,34797,
2025-10-23,DX,DX  FMH0026!,2026-03-16,98.434000000,1,558,
2025-10-23,DX,DX  FMM0026!,2026-06-15,98.084000000,1,3,
2025-10-23,DX,DX  FMU0026!,2026-09-14,97.754000000,1,,
2025-10-24,DX,DX  FMX0025!,2025-11-07,98.747000000,1,,
2025-10-24,DX,DX  FMZ0025!,2025-12-15,98.747000000,1,35600,
2025-10-24,DX,DX  FMH0026!,2026-03-16,98.452000000,1,561,
2025-10-24,DX,DX  FMM0026!,2026-06-15,98.102000000,1,3,
2025-10-24,DX,DX  FMU0026!,2026-09-14,97.772000000,1,,
2025-10-27,DX,DX  FMX0025!,2025-11-07,98.563000000,1,,
2025-10-27,DX,DX  FMZ0025!,2025-12-15,98.563000000,1,34324,
2025-10-27,DX,DX  FMH0026!,2026-03-16,98.268000000,1,573,
2025-10-27,DX,DX  FMM0026!,2026-06-15,97.918000000,1,3,
2025-10-27,DX,DX  FMU0026!,2026-09-14,97.588000000,1,,
2025-10-28,DX,DX  FMX0025!,2025-11-07,98.453000000,1,,
2025-10-28,DX,DX  FMZ0025!,2025-12-15,98.453000000,1,34407,
2025-10-28,DX,DX  FMH0026!,2026-03-16,98.143000000,1,588,
2025-10-28,DX,DX  FMM0026!,2026-06-15,97.793000000,1,3,
2025-10-28,DX,DX  FMU0026!,2026-09-14,97.463000000,1,,
2025-10-29,DX,DX  FMX0025!,2025-11-07,99.022000000,1,,
2025-10-29,DX,DX  FMZ0025!,2025-12-15,99.022000000,1,35135,
2025-10-29,DX,DX  FMH0026!,2026-03-16,98.692000000,1,622,
2025-10-29,DX,DX  FMM0026!,2026-06-15,98.352000000,1,3,
2025-10-29,DX,DX  FMU0026!,2026-09-14,98.032000000,1,,
2025-10-30,DX,DX  FMX0025!,2025-11-07,99.348000000,1,,
2025-10-30,DX,DX  FMZ0025!,2025-12-15,99.348000000,1,37234,
2025-10-30,DX,DX  FMH0026!,2026-03-16,98.998000000,1,657,
2025-10-30,DX,DX  FMM0026!,2026-06-15,98.668000000,1,3,
2025-10-30,DX,DX  FMU0026!,2026-09-14,98.358000000,1,,
2025-10-31,DX,DX  FMX0025!,2025-11-07,99.630000000,1,,
2025-10-31,DX,DX  FMZ0025!,2025-12-15,99.630000000,1,37846,
2025-10-31,DX,DX  FMH0026!,2026-03-16,99.275000000,1,663,
2025-10-31,DX,DX  FMM0026!,2026-06-15,98.945000000,1,3,
2025-10-31,DX,DX  FMU0026!,2026-09-14,98.635000000,1,,
2025-11-03,DX,DX  FMX0025!,2025-11-07,99.707000000,1,,
2025-11-03,DX,DX  FMZ0025!,2025-12-15,99.707000000,1,40929,
2025-11-03,DX,DX  FMF0026!,2026-01-09,99.352000000,1,,
2025-11-03,DX,DX  FMH0026!,2026-03-16,99.352000000,1,681,
2025-11-03,DX,DX  FMM0026!,2026-06-15,99.022000000,1,3,
2025-11-03,DX,DX  FMU0026!,2026-09-14,98.712000000,1,,
2025-11-04,DX,DX  FMX0025!,2025-11-07,100.070000000,1,,
2025-11-04,DX,DX  FMZ0025!,2025-12-15,100.070000000,1,42745,
2025-11-04,DX,DX  FMF0026!,2026-01-09,99.715000000,1,,
2025-11-04,DX,DX  FMH0026!,2026-03-16,99.715000000,1,691,
2025-11-04,DX,DX  FMM0026!,2026-06-15,99.385000000,1,3,
2025-11-04,DX,DX  FMU0026!,2026-09-14,99.075000000,1,,
2025-11-05,DX,DX  FMX0025!,2025-11-07,100.059000000,1,,
2025-11-05,DX,DX  FMZ0025!,2025-12-15,100.059000000,1,42552,
2025-11-05,DX,DX  FMF0026!,2026-01-09,99.704000000,1,,
2025-11-05,DX,DX  FMH0026!,2026-03-16,99.704000000,1,686,
2025-11-05,DX,DX  FMM0026!,2026-06-15,99.374000000,1,3,
2025-11-05,DX,DX  FMU0026!,2026-09-14,99.064000000,1,,
2025-11-06,DX,DX  FMX0025!,2025-11-07,99.585000000,1,,
2025-11-06,DX,DX  FMZ0025!,2025-12-15,99.585000000,1,42460,
2025-11-06,DX,DX  FMF0026!,2026-01-09,99.230000000,1,,
2025-11-06,DX,DX  FMH0026!,2026-03-16,99.230000000,1,692,
2025-11-06,DX,DX  FMM0026!,2026-06-15,98.900000000,1,3,
2025-11-06,DX,DX  FMU0026!,2026-09-14,98.590000000,1,,
2025-11-07,DX,DX  FMX0025!,2025-11-07,99.471000000,1,,
2025-11-07,DX,DX  FMZ0025!,2025-12-15,99.471000000,1,41983,
2025-11-07,DX,DX  FMF0026!,2026-01-09,99.131000000,1,,
2025-11-07,DX,DX  FMH0026!,2026-03-16,99.131000000,1,752,
2025-11-07,DX,DX  FMM0026!,2026-06-15,98.801000000,1,3,
2025-11-07,DX,DX  FMU0026!,2026-09-14,98.491000000,1,,
2025-11-10,DX,DX  FMZ0025!,2025-12-15,99.462000000,1,42042,
2025-11-10,DX,DX  FMF0026!,2026-01-09,99.122000000,1,,
2025-11-10,DX,DX  FMH0026!,2026-03-16,99.122000000,1,747,
2025-11-10,DX,DX  FMM0026!,2026-06-15,98.792000000,1,3,
2025-11-10,DX,DX  FMU0026!,2026-09-14,98.482000000,1,,
2025-11-11,DX,DX  FMZ0025!,2025-12-15,99.316000000,1,42483,
2025-11-11,DX,DX  FMF0026!,2026-01-09,98.976000000,1,,
2025-11-11,DX,DX  FMH0026!,2026-03-16,98.976000000,1,751,
2025-11-11,DX,DX  FMM0026!,2026-06-15,98.646000000,1,3,
2025-11-11,DX,DX  FMU0026!,2026-09-14,98.336000000,1,,
2025-11-12,DX,DX  FMZ0025!,2025-12-15,99.374000000,1,42817,
2025-11-12,DX,DX  FMF0026!,2026-01-09,99.039000000,1,,
2025-11-12,DX,DX  FMH0026!,2026-03-16,99.039000000,1,772,
2025-11-12,DX,DX  FMM0026!,2026-06-15,98.709000000,1,3,
2025-11-12,DX,DX  FMU0026!,2026-09-14,98.399000000,1,,
2025-11-13,DX,DX  FMZ0025!,2025-12-15,99.050000000,1,42623,
2025-11-13,DX,DX  FMF0026!,2026-01-09,98.700000000,1,,
2025-11-13,DX,DX  FMH0026!,2026-03-16,98.700000000,1,785,
2025-11-13,DX,DX  FMM0026!,2026-06-15,98.370000000,1,3,
2025-11-13,DX,DX  FMU0026!,2026-09-14,98.060000000,1,,
2025-11-14,DX,DX  FMZ0025!,2025-12-15,99.199000000,1,42477,
2025-11-14,DX,DX  FMF0026!,2026-01-09,98.839000000,1,,
2025-11-14,DX,DX  FMH0026!,2026-03-16,98.839000000,1,750,
2025-11-14,DX,DX  FMM0026!,2026-06-15,98.509000000,1,3,
2025-11-14,DX,DX  FMU0026!,2026-09-14,98.199000000,1,,
2025-11-17,DX,DX  FMZ0025!,2025-12-15,99.488000000,1,43639,
2025-11-17,DX,DX  FMF0026!,2026-01-09,99.128000000,1,,
2025-11-17,DX,DX  FMH0026!,2026-03-16,99.128000000,1,768,
2025-11-17,DX,DX  FMM0026!,2026-06-15,98.798000000,1,3,
2025-11-17,DX,DX  FMU0026!,2026-09-14,98.488000000,1,,
2025-11-18,DX,DX  FMZ0025!,2025-12-15,99.449000000,1,43608,
2025-11-18,DX,DX  FMF0026!,2026-01-09,99.094000000,1,,
2025-11-18,DX,DX  FMH0026!,2026-03-16,99.094000000,1,792,
2025-11-18,DX,DX  FMM0026!,2026-06-15,98.764000000,1,3,
2025-11-18,DX,DX  FMU0026!,2026-09-14,98.454000000,1,,
2025-11-19,DX,DX  FMZ0025!,2025-12-15,100.151000000,1,45911,
2025-11-19,DX,DX  FMF0026!,2026-01-09,99.786000000,1,,
2025-11-19,DX,DX  FMH0026!,2026-03-16,99.786000000,1,795,
2025-11-19,DX,DX  FMM0026!,2026-06-15,99.461000000,1,3,
2025-11-19,DX,DX  FMU0026!,2026-09-14,99.156000000,1,,
2025-11-20,DX,DX  FMZ0025!,2025-12-15,100.090000000,1,46172,
2025-11-20,DX,DX  FMF0026!,2026-01-09,99.735000000,1,,
2025-11-20,DX,DX  FMH0026!,2026-03-16,99.735000000,1,900,
2025-11-20,DX,DX  FMM0026!,2026-06-15,99.410000000,1,3,
2025-11-20,DX,DX  FMU0026!,2026-09-14,99.105000000,1,,
2025-11-21,DX,DX  FMZ0025!,2025-12-15,100.113000000,1,46069,
2025-11-21,DX,DX  FMF0026!,2026-01-09,99.763000000,1,,
2025-11-21,DX,DX  FMH0026!,2026-03-16,99.763000000,1,1040,
2025-11-21,DX,DX  FMM0026!,2026-06-15,99.438000000,1,3,
2025-11-21,DX,DX  FMU0026!,2026-09-14,99.133000000,1,,
2025-11-24,DX,DX  FMZ0025!,2025-12-15,100.072000000,1,47331,
2025-11-24,DX,DX  FMF0026!,2026-01-09,99.717000000,1,,
2025-11-24,DX,DX  FMH0026!,2026-03-16,99.717000000,1,1091,
2025-11-24,DX,DX  FMM0026!,2026-06-15,99.392000000,1,3,
2025-11-24,DX,DX  FMU0026!,2026-09-14,99.087000000,1,,
2025-11-25,DX,DX  FMZ0025!,2025-12-15,99.589000000,1,45940,
2025-11-25,DX,DX  FMF0026!,2026-01-09,99.244000000,1,,
2025-11-25,DX,DX  FMH0026!,2026-03-16,99.244000000,1,1218,
2025-11-25,DX,DX  FMM0026!,2026-06-15,98.919000000,1,3,
2025-11-25,DX,DX  FMU0026!,2026-09-14,98.614000000,1,,
2025-11-26,DX,DX  FMZ0025!,2025-12-15,99.522000000,1,45923,
2025-11-26,DX,DX  FMF0026!,2026-01-09,99.177000000,1,,
2025-11-26,DX,DX  FMH0026!,2026-03-16,99.177000000,1,1312,
2025-11-26,DX,DX  FMM0026!,2026-06-15,98.852000000,1,4,
2025-11-26,DX,DX  FMU0026!,2026-09-14,98.547000000,1,,
2025-11-27,DX,DX  FMZ0025!,2025-12-15,99.522000000,1,44944,
2025-11-27,DX,DX  FMF0026!,2026-01-09,99.177000000,1,,
2025-11-27,DX,DX  FMH0026!,2026-03-16,99.177000000,1,1375,
2025-11-27,DX,DX  FMM0026!,2026-06-15,98.852000000,1,4,
2025-11-27,DX,DX  FMU0026!,2026-09-14,98.547000000,1,,
2025-11-28,DX,DX  FMZ0025!,2025-12-15,99.408000000,1,43727,
2025-11-28,DX,DX  FMF0026!,2026-01-09,99.083000000,1,,
2025-11-28,DX,DX  FMH0026!,2026-03-16,99.083000000,1,2396,
2025-11-28,DX,DX  FMM0026!,2026-06-15,98.833000000,1,204,
2025-11-28,DX,DX  FMU0026!,2026-09-14,98.593000000,1,,
2025-12-01,DX,DX  FMZ0025!,2025-12-15,99.362000000,1,41015,
2025-12-01,DX,DX  FMF0026!,2026-01-09,99.027000000,1,,
2025-12-01,DX,DX  FMG0026!,2026-02-06,99.027000000,1,,
2025-12-01,DX,DX  FMH0026!,2026-03-16,99.027000000,1,2901,
2025-12-01,DX,DX  FMM0026!,2026-06-15,98.777000000,1,204,
2025-12-01,DX,DX  FMU0026!,2026-09-14,98.537000000,1,,
2025-12-02,DX,DX  FMZ0025!,2025-12-15,99.296000000,1,39825,
2025-12-02,DX,DX  FMF0026!,2026-01-09,98.981000000,1,,
2025-12-02,DX,DX  FMG0026!,2026-02-06,98.981000000,1,,
2025-12-02,DX,DX  FMH0026!,2026-03-16,98.981000000,1,3752,
2025-12-02,DX,DX  FMM0026!,2026-06-15,98.721000000,1,204,
2025-12-02,DX,DX  FMU0026!,2026-09-14,98.481000000,1,,
2025-12-03,DX,DX  FMZ0025!,2025-12-15,98.796000000,1,38415,
2025-12-03,DX,DX  FMF0026!,2026-01-09,98.476000000,1,,
2025-12-03,DX,DX  FMG0026!,2026-02-06,98.476000000,1,,
2025-12-03,DX,DX  FMH0026!,2026-03-16,98.476000000,1,4869,
2025-12-03,DX,DX  FMM0026!,2026-06-15,98.216000000,1,204,
2025-12-03,DX,DX  FMU0026!,2026-09-14,97.976000000,1,,
2025-12-04,DX,DX  FMZ0025!,2025-12-15,98.953000000,1,36296,
2025-12-04,DX,DX  FMF0026!,2026-01-09,98.621000000,1,,
2025-12-04,DX,DX  FMG0026!,2026-02-06,98.621000000,1,,
2025-12-04,DX,DX  FMH0026!,2026-03-16,98.621000000,1,6571,
